// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
16530	-11.838917	9.742912	4.351380	-0.117586	0.097599	0.045260	0.999804	0.017983	-0.000068	-0.008261	-0.641219	0.323206	-0.674984	0.169625	-100.574893	49.110857	-87.263914	0.031248	-0.653851	-0.755978	-0.218786	0.733530	-0.643480	0.975273	0.185504	-0.120132
16531	-11.593639	10.431660	5.321047	-0.114506	0.105059	0.054808	0.999817	0.013940	0.001184	-0.013035	-0.642585	0.322804	-0.669050	0.187760	-98.845671	47.614309	-87.088883	0.034236	-0.673248	-0.738624	-0.190641	0.721087	-0.666100	0.981063	0.163617	-0.103661
16532	-12.169289	11.898853	5.548821	-0.119402	0.120442	0.057269	0.999774	0.011533	0.003307	-0.017530	-0.640644	0.326427	-0.663210	0.207780	-97.618253	45.570604	-87.219391	0.033960	-0.699206	-0.714114	-0.166753	0.700546	-0.693851	0.985414	0.142644	-0.092804
16533	-13.988779	13.587893	7.553389	-0.136724	0.137885	0.077622	0.999720	0.010775	0.004422	-0.020577	-0.636762	0.332158	-0.656909	0.229510	-96.590981	43.166647	-87.517603	0.031591	-0.728683	-0.684123	-0.144108	0.673992	-0.724546	0.989058	0.121477	-0.083717
16534	-16.149835	15.047182	10.972377	-0.157387	0.153512	0.111429	0.999676	0.007102	0.003914	-0.024107	-0.630798	0.342461	-0.649562	0.250766	-95.908091	40.370676	-87.715383	0.030371	-0.761264	-0.647730	-0.128535	0.639674	-0.757823	0.991240	0.106272	-0.078422
16535	-18.151642	17.125709	12.806257	-0.176457	0.176107	0.128491	0.999612	0.000814	0.001609	-0.027805	-0.622802	0.359469	-0.640606	0.269304	-95.703962	37.180518	-87.539817	0.034200	-0.796001	-0.604328	-0.125109	0.596516	-0.792791	0.991553	0.102721	-0.079186
16536	-19.766081	19.279878	12.574042	-0.192121	0.199189	0.124260	0.999552	-0.005581	-0.001961	-0.029346	-0.613859	0.382101	-0.630062	0.283192	-95.941421	33.857042	-86.848937	0.045648	-0.829175	-0.557123	-0.133815	0.547602	-0.825969	0.989954	0.112255	-0.085959
16537	-20.882527	19.546558	10.221341	-0.203699	0.202388	0.098891	0.999517	-0.010327	-0.006109	-0.028667	-0.605336	0.408044	-0.617984	0.291828	-96.462159	30.665095	-85.608552	0.065863	-0.857638	-0.510019	-0.151021	0.496673	-0.854698	0.986334	0.133316	-0.096809
16538	-19.976827	18.330157	5.318888	-0.194762	0.189887	0.048116	0.999383	-0.016144	-0.010391	-0.029419	-0.596204	0.438763	-0.604032	0.295251	-97.429483	27.462128	-83.792562	0.095944	-0.882113	-0.461162	-0.177994	0.440628	-0.879867	0.979343	0.166502	-0.114735
16539	-17.407167	17.757834	-0.814208	-0.168121	0.182750	-0.014342	0.999162	-0.021960	-0.013058	-0.031971	-0.584506	0.474651	-0.588202	0.295089	-98.980481	24.047052	-81.569708	0.133882	-0.903344	-0.407487	-0.213419	0.375258	-0.902017	0.967744	0.207729	-0.142550
16540	-14.986585	16.452295	-5.072172	-0.143001	0.168293	-0.057384	0.998846	-0.028003	-0.013635	-0.036567	-0.567766	0.515986	-0.570474	0.293189	-101.266664	20.195734	-79.116741	0.177200	-0.921638	-0.345228	-0.255787	0.295597	-0.920432	0.950354	0.251406	-0.183364
16541	-11.423265	16.194579	-9.247343	-0.106058	0.163381	-0.099232	0.998539	-0.031518	-0.014876	-0.041282	-0.547047	0.561035	-0.549138	0.290561	-104.001032	15.948817	-76.280306	0.228043	-0.934073	-0.274779	-0.298270	0.201627	-0.932942	0.926840	0.294709	-0.232627
16542	-8.097886	15.496658	-12.467394	-0.071960	0.154114	-0.130942	0.998365	-0.032195	-0.017232	-0.043979	-0.524775	0.606870	-0.523510	0.286806	-106.897458	11.615458	-72.940270	0.287361	-0.936421	-0.201342	-0.334388	0.098902	-0.937232	0.897557	0.336650	-0.284707
16543	-6.315667	13.327321	-14.913261	-0.053961	0.131154	-0.154399	0.998209	-0.031427	-0.019587	-0.046993	-0.501531	0.652490	-0.492790	0.282633	-109.868088	7.207824	-69.060778	0.354553	-0.926580	-0.125469	-0.359582	-0.011249	-0.933046	0.863129	0.375931	-0.337170
16544	-3.541044	11.757979	-17.794630	-0.025441	0.113681	-0.182015	0.997985	-0.029738	-0.022421	-0.051379	-0.477647	0.697730	-0.455449	0.278555	-112.888513	2.658085	-64.506350	0.429948	-0.901662	-0.046376	-0.369458	-0.128839	-0.920272	0.823799	0.412803	-0.388521
16545	-0.252345	10.351848	-20.414801	0.008262	0.097591	-0.206770	0.997644	-0.027438	-0.024261	-0.058013	-0.452261	0.742368	-0.409953	0.276204	-116.019708	-2.251044	-59.223215	0.511300	-0.858504	0.039278	-0.358838	-0.254796	-0.897950	0.780902	0.445027	-0.438342
16546	1.117920	7.412417	-22.997902	0.020992	0.067346	-0.231270	0.997236	-0.024207	-0.022361	-0.066598	-0.423819	0.784729	-0.355969	0.279042	-119.313547	-7.828680	-53.387299	0.590844	-0.795204	0.136211	-0.322151	-0.387327	-0.863827	0.739677	0.466506	-0.485026
16547	3.316167	6.097017	-25.070775	0.042515	0.052729	-0.251061	0.996639	-0.020752	-0.020267	-0.076609	-0.391944	0.823808	-0.291855	0.287302	-122.970300	-14.157115	-46.735053	0.664557	-0.706076	0.244582	-0.255652	-0.522402	-0.813473	0.702144	0.478071	-0.527676
16548	6.980742	7.961748	-25.568015	0.080929	0.068483	-0.255465	0.995897	-0.017242	-0.018901	-0.086799	-0.356720	0.857940	-0.216711	0.299544	-127.341966	-21.061643	-38.864111	0.726619	-0.585557	0.359372	-0.158143	-0.651575	-0.741917	0.668592	0.482259	-0.566049
16549	9.495447	13.204918	-24.433985	0.110777	0.118544	-0.244309	0.995238	-0.014118	-0.016757	-0.094977	-0.318089	0.884486	-0.132442	0.314583	-132.871194	-28.179253	-29.526831	0.766993	-0.434418	0.472232	-0.034156	-0.762556	-0.646019	0.640746	0.479363	-0.599713
16550	15.026623	20.208864	-21.101725	0.171638	0.183782	-0.210827	0.995231	-0.011956	-0.014950	-0.095653	-0.277898	0.901437	-0.046222	0.328704	-139.827891	-34.535919	-18.840635	0.779634	-0.266026	0.566923	0.099360	-0.841272	-0.531403	0.618303	0.470629	-0.629452
16551	25.467941	25.781703	-18.082040	0.277837	0.233927	-0.178159	0.996384	-0.008250	-0.017222	-0.082796	-0.243040	0.909950	0.030660	0.334638	-147.335490	-38.602332	-7.859323	0.774154	-0.106863	0.623911	0.218459	-0.879983	-0.421788	0.594105	0.462828	-0.657898
16552	36.430736	27.160759	-14.991503	0.382856	0.248116	-0.143217	0.997941	-0.005388	-0.021422	-0.060214	-0.216842	0.914705	0.088789	0.329258	-153.858523	-39.855566	1.465896	0.767411	0.019638	0.640854	0.305226	-0.890192	-0.338224	0.563841	0.455162	-0.689137
16553	46.323459	23.553100	-15.941169	0.474391	0.218740	-0.149706	0.999153	-0.001468	-0.021310	-0.035181	-0.201845	0.918133	0.125039	0.317264	-157.894969	-39.276056	7.536355	0.767418	0.101528	0.633057	0.357680	-0.887248	-0.291300	0.532104	0.449981	-0.717205
16554	49.533975	17.176821	-17.383544	0.500483	0.165368	-0.164942	0.999759	0.002429	-0.017014	-0.013647	-0.197578	0.921108	0.141747	0.304024	-159.349120	-38.031168	10.311329	0.774955	0.140991	0.616090	0.381265	-0.881742	-0.277792	0.504066	0.450169	-0.737065
16555	44.331838	13.070354	-18.664008	0.445513	0.131575	-0.180670	0.999912	0.006513	-0.011501	-0.000714	-0.201718	0.923128	0.146651	0.292640	-159.019224	-36.830706	10.997725	0.785711	0.152694	0.599453	0.388817	-0.875607	-0.286591	0.481124	0.458255	-0.747344
16556	37.821570	14.944983	-17.357695	0.378137	0.152419	-0.171135	0.999959	0.006642	-0.003799	0.004831	-0.208703	0.923564	0.144902	0.287186	-157.994253	-36.224581	10.555602	0.793055	0.147780	0.590952	0.387526	-0.870893	-0.302273	0.469986	0.468728	-0.747935
16557	32.822581	17.130909	-9.946261	0.326729	0.173692	-0.100239	0.999971	0.001483	0.003158	0.006828	-0.212491	0.923302	0.138365	0.288471	-157.192214	-36.263183	9.487820	0.795279	0.132910	0.591495	0.378101	-0.871405	-0.312558	0.473890	0.472215	-0.743264
16558	32.471727	16.699076	-5.464649	0.323321	0.168906	-0.056957	0.999960	-0.002414	0.005880	0.006335	-0.212895	0.922951	0.130574	0.292896	-156.781386	-36.602055	8.330687	0.794325	0.116314	0.596254	0.365738	-0.875252	-0.316495	0.485060	0.469473	-0.737775
16559	29.221288	14.224381	-4.754278	0.291742	0.142234	-0.050351	0.999958	-0.006288	0.006555	0.001030	-0.208247	0.922457	0.126387	0.299553	-157.198879	-37.249659	7.827611	0.788589	0.108410	0.605289	0.357935	-0.881319	-0.308479	0.500011	0.459917	-0.733802
16560	31.495706	13.006293	-9.279007	0.314474	0.128127	-0.096987	0.999901	-0.010241	0.009146	-0.003040	-0.199021	0.921365	0.124219	0.309913	-158.315813	-38.354878	7.735005	0.777047	0.105544	0.620530	0.352261	-0.889920	-0.289748	0.521641	0.443736	-0.728689
16561	35.367617	10.983728	-13.718296	0.351797	0.108228	-0.143117	0.999840	-0.012256	0.013053	0.000342	-0.189430	0.919646	0.117495	0.323362	-159.251119	-39.737486	6.991293	0.763264	0.093599	0.639271	0.338617	-0.900623	-0.272429	0.550243	0.424403	-0.719107
16562	35.791520	9.959883	-16.444814	0.354496	0.100314	-0.171221	0.999774	-0.012103	0.015637	0.007762	-0.182596	0.917575	0.103472	0.337653	-159.392080	-41.104153	5.069094	0.750569	0.066578	0.657430	0.313194	-0.911905	-0.265216	0.581856	0.404966	-0.705299
16563	34.579159	8.906761	-18.994360	0.340669	0.092054	-0.197542	0.999634	-0.011481	0.019136	0.015261	-0.179133	0.914445	0.082067	0.353507	-158.542509	-42.526200	1.822863	0.736595	0.023443	0.675927	0.276741	-0.922353	-0.269591	0.617124	0.385636	-0.685888
16564	34.771780	8.592429	-22.882190	0.340117	0.092301	-0.237472	0.999391	-0.009032	0.022861	0.024786	-0.181391	0.909444	0.052085	0.370535	-156.170101	-43.856708	-3.155030	0.719982	-0.039686	0.692857	0.229160	-0.928769	-0.291331	0.655066	0.368528	-0.659602
16565	30.616105	6.670891	-25.848024	0.296987	0.075499	-0.266496	0.999069	-0.005886	0.025279	0.034455	-0.189956	0.902084	0.013942	0.387255	-152.138701	-44.746409	-9.888449	0.699678	-0.121968	0.703970	0.172277	-0.927445	-0.331914	0.693376	0.353511	-0.627901
16566	26.408853	5.751596	-28.551117	0.253335	0.067071	-0.292922	0.998761	-0.003392	0.027980	0.041001	-0.202912	0.891333	-0.029664	0.404316	-146.856995	-45.131132	-17.910731	0.671296	-0.216962	0.708723	0.111201	-0.915894	-0.385711	0.732800	0.337737	-0.590710
16567	21.752490	5.731800	-30.551154	0.204652	0.066786	-0.312244	0.998426	-0.000501	0.032043	0.046019	-0.219804	0.875703	-0.077333	0.422907	-140.465215	-44.965856	-27.013007	0.630339	-0.321354	0.706685	0.050471	-0.891412	-0.450375	0.774677	0.319556	-0.545673
16568	15.146145	6.410966	-32.541583	0.136064	0.071900	-0.330387	0.998078	0.002083	0.036194	0.050262	-0.239642	0.854356	-0.128242	0.442947	-133.288891	-44.059431	-36.895153	0.574705	-0.431425	0.695404	-0.006831	-0.852252	-0.523087	0.818332	0.295870	-0.492741
16569	9.610690	8.603682	-34.224570	0.077343	0.093241	-0.344903	0.997548	0.006942	0.039288	0.057491	-0.265412	0.825814	-0.183379	0.462558	-125.343822	-41.807646	-47.369737	0.504824	-0.548411	0.666632	-0.057337	-0.791857	-0.608009	0.861316	0.268715	-0.431193
16570	7.149076	11.651683	-34.806107	0.049060	0.124782	-0.348806	0.996806	0.012705	0.040567	0.067614	-0.298867	0.788635	-0.243484	0.479008	-117.220378	-37.588545	-57.776346	0.422534	-0.670359	0.609987	-0.097721	-0.702789	-0.704655	0.901064	0.238132	-0.362460
16571	4.841325	16.683199	-36.572076	0.020045	0.176113	-0.363610	0.995844	0.018966	0.039851	0.079668	-0.341037	0.741194	-0.308121	0.489272	-109.677706	-31.006099	-67.257604	0.331350	-0.790474	0.515129	-0.123036	-0.577511	-0.807059	0.935452	0.204040	-0.288615
16572	0.818574	23.814330	-37.430753	-0.028136	0.246509	-0.367215	0.994716	0.026555	0.037424	0.091843	-0.392291	0.681621	-0.374299	0.491326	-103.062212	-22.094019	-75.180161	0.236998	-0.895746	0.376128	-0.124774	-0.412016	-0.902593	0.963464	0.166982	-0.209413
16573	-6.136103	31.026877	-37.432623	-0.104879	0.313556	-0.360747	0.993862	0.033712	0.033187	0.100002	-0.449567	0.610467	-0.436619	0.484338	-97.422764	-11.464855	-81.222018	0.149561	-0.968568	0.198767	-0.097598	-0.214508	-0.971834	0.983924	0.125949	-0.126612
16574	-17.620198	31.143874	-36.419156	-0.216488	0.305835	-0.345847	0.994131	0.039570	0.030084	0.096089	-0.504453	0.532596	-0.487044	0.473979	-92.392575	-0.773400	-85.625824	0.076263	-0.996996	0.013498	-0.040596	-0.016631	-0.999037	0.996261	0.075641	-0.041742
16575	-28.817017	28.190727	-30.644917	-0.318229	0.270252	-0.285707	0.995711	0.041363	0.030348	0.076995	-0.546023	0.457554	-0.521668	0.469432	-87.857610	8.053837	-89.132406	0.014992	-0.990023	-0.140104	0.035259	0.140556	-0.989445	0.999266	0.009894	0.037014
16576	-38.103679	27.768527	-18.336612	-0.401092	0.259563	-0.165291	0.997587	0.027152	0.027481	0.057681	-0.569832	0.398668	-0.549046	0.463577	-85.298924	14.838883	-91.939244	-0.032711	-0.966096	-0.256102	0.090548	0.252321	-0.963398	0.995355	-0.054703	0.079224
16577	-41.218392	24.099889	-1.921830	-0.420925	0.225759	-0.002802	0.998582	0.031275	0.021970	0.037048	-0.586593	0.349748	-0.561062	0.467754	-82.340473	19.331811	-94.081995	-0.067170	-0.941224	-0.331038	0.156302	0.317765	-0.935198	0.985423	-0.114560	0.125771
16578	-38.034910	24.668525	8.049738	-0.386196	0.233607	0.090433	0.999265	0.021485	0.012541	0.029151	-0.600242	0.314693	-0.568151	0.466778	-80.232156	22.847079	-95.064755	-0.081355	-0.917946	-0.388273	0.202774	0.366173	-0.908185	0.975840	-0.152618	0.156346
16579	-35.228764	21.257002	14.485833	-0.357290	0.201053	0.148796	0.999539	0.010416	0.005068	0.028056	-0.613448	0.289982	-0.574903	0.457251	-79.034976	26.113896	-95.059260	-0.079184	-0.894423	-0.440157	0.227576	0.413664	-0.881528	0.970536	-0.169972	0.170793
16580	-32.153017	17.025586	13.452644	-0.325738	0.162766	0.133578	0.999736	0.010267	-0.008154	0.018851	-0.629546	0.276512	-0.570526	0.449125	-77.165027	28.032191	-93.535140	-0.054427	-0.881004	-0.469968	0.249975	0.443655	-0.860629	0.966721	-0.164322	0.196083
16581	-30.916254	17.061030	13.850571	-0.312131	0.166860	0.136368	0.999869	0.008034	-0.011211	0.008513	-0.641892	0.271588	-0.562145	0.445205	-75.446390	28.675434	-91.856917	-0.028429	-0.876891	-0.479847	0.266204	0.456064	-0.849200	0.963497	-0.151879	0.220466
16582	-29.337313	18.185712	16.285780	-0.294617	0.182572	0.159772	0.999960	-0.005193	-0.007270	0.000409	-0.644708	0.277918	-0.559886	0.440047	-75.596662	28.511255	-90.927749	-0.014228	-0.878608	-0.477331	0.256200	0.458240	-0.851104	0.966519	-0.134401	0.218579
16583	-25.397187	16.624544	20.188142	-0.252650	0.172352	0.198346	0.999801	-0.015892	-0.003273	-0.011597	-0.636880	0.296034	-0.561441	0.437644	-77.389671	27.130915	-90.868888	-0.013496	-0.889865	-0.456025	0.225043	0.441663	-0.868499	0.974255	-0.114346	0.194297
16584	-25.084810	14.675090	22.191679	-0.248471	0.156899	0.217508	0.999521	-0.021358	-0.004527	-0.021937	-0.623184	0.323779	-0.561148	0.438088	-79.831974	24.564029	-90.857880	-0.013617	-0.909395	-0.415710	0.182642	0.406492	-0.895213	0.983085	-0.088116	0.160559
16585	-22.535549	15.001482	17.549010	-0.222874	0.160235	0.169378	0.999288	-0.026896	-0.008455	-0.025060	-0.607786	0.358069	-0.559155	0.435578	-82.693491	21.577444	-90.293594	-0.004765	-0.929909	-0.367758	0.129045	0.364116	-0.922370	0.991627	-0.051852	0.118265
16586	-19.769893	13.028713	13.351634	-0.196449	0.139283	0.125886	0.999032	-0.033825	-0.015323	-0.023603	-0.593375	0.398127	-0.555587	0.425115	-86.026314	18.713967	-88.717441	0.021200	-0.946895	-0.320844	0.062117	0.321543	-0.944855	0.997844	0.000101	0.065635
16587	-17.674343	12.384246	7.412260	-0.175455	0.130373	0.065164	0.998733	-0.039796	-0.021895	-0.021682	-0.579716	0.442584	-0.550181	0.406631	-89.830673	16.138521	-86.185617	0.063903	-0.958465	-0.277961	-0.015542	0.277540	-0.960588	0.997835	0.065704	0.002839
16588	-15.199934	11.676516	3.356531	-0.150177	0.121142	0.024520	0.998482	-0.044774	-0.024399	-0.020829	-0.563988	0.489217	-0.544195	0.382669	-94.191424	13.852521	-83.207614	0.114832	-0.964101	-0.239424	-0.100817	0.228463	-0.968318	0.988256	0.135332	-0.070963
16589	-13.705933	11.562140	-0.055479	-0.134217	0.118292	-0.010438	0.997969	-0.053203	-0.026826	-0.022547	-0.542776	0.540758	-0.537293	0.352550	-99.533247	11.652219	-79.763441	0.174050	-0.963802	-0.201971	-0.198381	0.166578	-0.965866	0.964547	0.208176	-0.162207
16590	-11.976649	10.529326	-2.393457	-0.116500	0.106286	-0.033196	0.997684	-0.058302	-0.026128	-0.023363	-0.515817	0.592881	-0.529795	0.318972	-105.557624	9.690731	-76.198841	0.235149	-0.957272	-0.168330	-0.299148	0.093499	-0.949615	0.924778	0.273657	-0.264380
16591	-10.754448	8.952785	-4.734259	-0.104092	0.088928	-0.055263	0.997531	-0.061396	-0.023157	-0.025005	-0.482427	0.643716	-0.521303	0.284845	-112.071229	7.831643	-72.723463	0.294214	-0.945976	-0.136263	-0.396308	0.008985	-0.918074	0.869700	0.324112	-0.372254
16592	-9.617619	7.950561	-4.912425	-0.092604	0.079085	-0.055984	0.997398	-0.061709	-0.020910	-0.030854	-0.443593	0.693821	-0.507584	0.253369	-118.711936	5.666369	-69.018031	0.356324	-0.929131	-0.098736	-0.479560	-0.091167	-0.872761	0.801907	0.358336	-0.478059
16593	-10.052446	7.669162	-5.702085	-0.096678	0.076381	-0.063547	0.997367	-0.060647	-0.019167	-0.034831	-0.401243	0.741430	-0.488945	0.224092	-125.353426	3.444154	-65.026878	0.421431	-0.904869	-0.060076	-0.545207	-0.199872	-0.814125	0.724669	0.375851	-0.577573
16594	-8.836719	8.184444	-6.445179	-0.083826	0.080673	-0.071433	0.997121	-0.062386	-0.022413	-0.036818	-0.356581	0.787327	-0.465236	0.191105	-132.297376	1.768677	-60.376156	0.494068	-0.868875	-0.030864	-0.596298	-0.312811	-0.739310	0.632713	0.383674	-0.672658
16595	-7.762646	8.154233	-9.504878	-0.072015	0.077797	-0.102170	0.996786	-0.065557	-0.026074	-0.037950	-0.308693	0.830810	-0.437091	0.153016	-139.701199	0.893820	-55.169949	0.571075	-0.820750	-0.015599	-0.631810	-0.427319	-0.646695	0.524109	0.379167	-0.762589
16596	-2.464719	11.208263	-15.437835	-0.015876	0.101889	-0.162138	0.996406	-0.068621	-0.027629	-0.041268	-0.256379	0.871256	-0.403213	0.112260	-147.499560	0.638118	-49.482933	0.649634	-0.760165	-0.011137	-0.645041	-0.543378	-0.537273	0.402365	0.356215	-0.843335
16597	5.226699	12.815628	-24.406490	0.061118	0.108426	-0.251116	0.996627	-0.070028	-0.017452	-0.039069	-0.197151	0.903983	-0.371197	0.078478	-155.499114	0.256630	-44.592778	0.712107	-0.702056	-0.004479	-0.640169	-0.646688	-0.414703	0.288248	0.298181	-0.909946
16598	9.401923	14.941693	-31.312437	0.100026	0.123643	-0.321962	0.996890	-0.068989	-0.003063	-0.037959	-0.132372	0.929097	-0.340542	0.057340	-163.437297	-0.939256	-40.395473	0.761487	-0.647973	0.016392	-0.617612	-0.733018	-0.285026	0.196705	0.206920	-0.958380
16599	10.787398	14.213060	-34.762673	0.110923	0.116415	-0.355781	0.997448	-0.061534	0.004113	-0.035977	-0.071399	0.946888	-0.310313	0.044843	-170.608487	-2.327467	-36.481107	0.803390	-0.594067	0.040611	-0.581260	-0.797216	-0.163045	0.129235	0.107383	-0.985782
16600	14.373933	13.400350	-35.292114	0.146172	0.114179	-0.358642	0.998668	-0.046062	0.001052	-0.023235	-0.026351	0.956078	-0.290037	0.033145	-176.003628	-2.756548	-33.847660	0.829560	-0.556342	0.048092	-0.552849	-0.830369	-0.069613	0.078663	0.031160	-0.996414
16601	20.553304	12.305961	-32.448588	0.209336	0.110269	-0.326553	0.999416	-0.030633	-0.006930	-0.013476	0.001388	0.960467	-0.277808	0.017990	-179.579834	-2.024576	-32.271644	0.844998	-0.533601	0.035328	-0.533701	-0.845642	-0.007329	0.033786	-0.012662	-0.999349
16602	23.875002	11.108203	-29.740201	0.242621	0.103053	-0.297115	0.999696	-0.021132	-0.010448	-0.007239	0.018891	0.962347	-0.271158	0.002075	177.980561	-0.815808	-31.457794	0.852938	-0.521817	0.014238	-0.521974	-0.852233	0.035235	-0.006252	-0.037485	-0.999278
16603	23.099998	8.441118	-26.214027	0.233440	0.079817	-0.261399	0.999836	-0.015739	-0.008689	-0.002044	0.031681	0.962468	-0.269334	-0.010575	176.176601	0.188542	-31.273447	0.854695	-0.519120	-0.003291	-0.517780	-0.852911	0.066681	-0.037422	-0.055288	-0.997769
16604	21.165331	5.736858	-23.007212	0.212869	0.055525	-0.229398	0.999911	-0.011314	-0.006163	0.003551	0.040934	0.961005	-0.272795	-0.019423	174.877675	0.859306	-31.733150	0.850411	-0.525905	-0.014997	-0.522725	-0.847815	0.089272	-0.059664	-0.068079	-0.995894
16605	18.390950	5.235779	-19.301776	0.184902	0.053346	-0.191792	0.999913	-0.004187	-0.007844	0.009715	0.043002	0.957951	-0.282339	-0.027684	174.372516	1.647947	-32.924842	0.839037	-0.543314	-0.028758	-0.538552	-0.836872	0.098020	-0.077322	-0.066754	-0.994769
16606	15.732014	5.613289	-15.517670	0.158412	0.058890	-0.153015	0.999780	0.001262	-0.013216	0.016215	0.038495	0.952855	-0.298404	-0.039254	174.438264	2.971117	-34.922217	0.818828	-0.571694	-0.051833	-0.565650	-0.818946	0.096788	-0.097781	-0.049934	-0.993954
16607	12.134090	4.913670	-12.105217	0.122232	0.052330	-0.118773	0.999611	0.004452	-0.016815	0.021819	0.030076	0.945488	-0.319892	-0.053073	174.771467	4.652824	-37.597548	0.789705	-0.608101	-0.081118	-0.601716	-0.793529	0.090828	-0.119602	-0.022918	-0.992557
16608	7.780663	5.051924	-9.459407	0.078149	0.053109	-0.092860	0.999483	0.006113	-0.018123	0.025862	0.019855	0.935954	-0.345040	-0.067407	175.168936	6.458198	-40.745593	0.752808	-0.648560	-0.112478	-0.643206	-0.761106	0.083684	-0.139882	0.009349	-0.990124
16609	3.976451	4.463563	-8.183624	0.039964	0.046239	-0.080836	0.999440	0.006207	-0.017959	0.027538	0.009694	0.924846	-0.371388	-0.081471	175.453649	8.250188	-44.085599	0.710867	-0.688532	-0.143496	-0.685373	-0.723955	0.078445	-0.157897	0.042584	-0.986537
16610	1.535565	4.024396	-8.058395	0.015483	0.041103	-0.080123	0.999515	0.005578	-0.015132	0.026649	0.001085	0.913329	-0.396447	-0.093052	175.591361	9.736311	-47.303930	0.668342	-0.724375	-0.169114	-0.723971	-0.685657	0.075762	-0.170834	0.071799	-0.982680
16611	-0.635067	4.066384	-8.108325	-0.006512	0.040794	-0.081005	0.999641	0.003555	-0.010325	0.024486	-0.003977	0.902342	-0.419003	-0.100993	175.478973	10.695736	-50.239061	0.628474	-0.755364	-0.185593	-0.756971	-0.648842	0.077455	-0.178928	0.091810	-0.979569
16612	-6.116898	3.000400	-6.360119	-0.061354	0.028901	-0.063930	0.999806	0.000813	-0.005745	0.018846	-0.005208	0.893695	-0.435979	-0.105846	175.147654	11.170528	-52.484618	0.597437	-0.778163	-0.193730	-0.780368	-0.619790	0.082986	-0.184648	0.101602	-0.977539
16613	-2.852548	3.990187	-5.161201	-0.028851	0.039463	-0.051768	0.999916	-0.001589	-0.003222	0.012422	-0.003876	0.887878	-0.446852	-0.109455	174.676935	11.410067	-53.962670	0.576685	-0.792652	-0.197830	-0.794349	-0.600616	0.090938	-0.190902	0.104703	-0.976009
16614	-3.966385	7.307589	-2.221181	-0.040743	0.072247	-0.022940	0.999835	-0.008273	-0.003184	0.015876	0.003792	0.880330	-0.459950	-0.115979	173.354842	11.578528	-55.846360	0.549990	-0.810695	-0.200711	-0.808936	-0.576863	0.113365	-0.207687	0.100013	-0.973069
16615	-6.792221	3.530206	-4.592189	-0.068293	0.033635	-0.046606	0.999787	-0.012436	-0.003796	0.015998	0.014850	0.872303	-0.472501	-0.124935	171.543285	11.766855	-57.759254	0.522267	-0.828040	-0.203930	-0.820618	-0.553044	0.143972	-0.231996	0.092157	-0.968341
16616	-6.682193	4.528574	-4.936582	-0.067243	0.043714	-0.050192	0.999813	-0.011844	-0.004507	0.014605	0.024883	0.864509	-0.483735	-0.134184	169.822147	12.001239	-59.530885	0.495991	-0.843064	-0.207933	-0.829708	-0.530763	0.172842	-0.256080	0.086796	-0.962751
16617	-6.746277	5.483251	-4.803781	-0.068024	0.053217	-0.049039	0.999801	-0.013362	-0.004168	0.014217	0.036323	0.856576	-0.494232	-0.143851	167.930046	12.153694	-61.258408	0.470082	-0.857145	-0.210535	-0.836245	-0.508830	0.204419	-0.282343	0.079965	-0.955975
16618	-6.921513	5.458267	-6.789749	-0.069753	0.052600	-0.068892	0.999790	-0.015092	-0.002743	0.013621	0.049856	0.848729	-0.503719	-0.153101	165.859612	12.102170	-62.884635	0.445654	-0.870309	-0.209656	-0.839776	-0.487563	0.238869	-0.310110	0.069611	-0.948149
16619	-7.717743	4.289585	-9.037115	-0.077607	0.040796	-0.090965	0.999844	-0.012622	-0.000898	0.012310	0.061996	0.841637	-0.512194	-0.159565	164.119730	11.834391	-64.303141	0.424393	-0.881947	-0.205084	-0.842378	-0.467628	0.267812	-0.332099	0.059100	-0.941391
16620	-8.989133	3.458093	-8.959906	-0.090152	0.032680	-0.090042	0.999888	-0.010563	-0.001016	0.010566	0.072054	0.835323	-0.519401	-0.165128	162.662790	11.596641	-65.520351	0.405911	-0.891530	-0.201020	-0.843938	-0.450062	0.291912	-0.350720	0.051158	-0.935082
16621	-9.907608	3.547493	-9.275199	-0.099081	0.033827	-0.093355	0.999921	-0.009371	-0.002832	0.007821	0.079699	0.830060	-0.524542	-0.171766	161.394267	11.627106	-66.491272	0.390704	-0.898183	-0.201541	-0.843424	-0.437007	0.312507	-0.368763	0.047887	-0.928289
