// General information: # Original fixed header
//  MT Manager version: 2022.2.0
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information:
//  DeviceId: B42D53
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings:
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1669	-0.200966	-0.723959	-0.659921	-0.524390	0.648520	-0.551759	0.827422	0.235171	-0.509968
1670	-0.223326	-0.724749	-0.651816	-0.497763	0.659736	-0.563010	0.838068	0.198715	-0.508089
1671	-0.248734	-0.724542	-0.642783	-0.469465	0.670659	-0.574299	0.847192	0.158916	-0.506963
1672	-0.270355	-0.721597	-0.637343	-0.438965	0.681571	-0.585466	0.856865	0.121488	-0.501022
1673	-0.285423	-0.716800	-0.636186	-0.406722	0.691652	-0.596820	0.867820	0.088405	-0.488952
1674	-0.292118	-0.711406	-0.639194	-0.373273	0.700147	-0.608655	0.880531	0.060795	-0.470074
1675	-0.286913	-0.706178	-0.647297	-0.339032	0.706827	-0.620848	0.895957	0.041325	-0.442214
1676	-0.271526	-0.701887	-0.658505	-0.304772	0.711704	-0.632922	0.912901	0.028839	-0.407162
1677	-0.252337	-0.699025	-0.669096	-0.270807	0.714857	-0.644703	0.928972	0.018514	-0.369686
1678	-0.234559	-0.697679	-0.676924	-0.237118	0.716380	-0.656182	0.942739	0.006598	-0.333466
1679	-0.225338	-0.697248	-0.680491	-0.203248	0.716729	-0.667075	0.952845	-0.012009	-0.303221
1680	-0.230801	-0.696423	-0.679505	-0.168879	0.716432	-0.676908	0.958233	-0.041477	-0.282964
1681	-0.251222	-0.694025	-0.674698	-0.134049	0.715282	-0.685859	0.958602	-0.081860	-0.272728
1682	-0.282564	-0.689137	-0.667269	-0.098885	0.712837	-0.694323	0.954138	-0.130208	-0.269568
1683	-0.314923	-0.681962	-0.660114	-0.063833	0.709147	-0.702165	0.946968	-0.178991	-0.266858
1684	-0.340395	-0.673879	-0.655758	-0.029601	0.704739	-0.708849	0.939816	-0.221878	-0.259837
1685	-0.355644	-0.666836	-0.654864	0.003584	0.699695	-0.714433	0.934615	-0.256431	-0.246452
1686	-0.359398	-0.662639	-0.657071	0.035851	0.693793	-0.719281	0.932495	-0.282065	-0.225592
1687	-0.355316	-0.661223	-0.660708	0.067472	0.686845	-0.723665	0.932308	-0.301709	-0.199433
1688	-0.347385	-0.661593	-0.664543	0.098936	0.678864	-0.727568	0.932489	-0.318494	-0.170371
1689	-0.338728	-0.662826	-0.667776	0.130503	0.669775	-0.731007	0.931790	-0.334759	-0.140371
1690	-0.330725	-0.664201	-0.670416	0.161700	0.660003	-0.733654	0.929771	-0.351045	-0.110878
1691	-0.325184	-0.664770	-0.672559	0.192264	0.649882	-0.735315	0.925899	-0.368422	-0.083520
1692	-0.323268	-0.663998	-0.674244	0.221971	0.639415	-0.736123	0.919906	-0.387628	-0.059314
1693	-0.323979	-0.662318	-0.675553	0.250640	0.628463	-0.736352	0.912260	-0.407883	-0.037605
1694	-0.325952	-0.659951	-0.676920	0.277723	0.617588	-0.735836	0.903673	-0.427843	-0.018021
1695	-0.329194	-0.656565	-0.678641	0.302878	0.607305	-0.734469	0.894369	-0.447328	-0.001062
1696	-0.333910	-0.651787	-0.680939	0.325839	0.598053	-0.732230	0.884496	-0.466376	0.012682
1697	-0.337317	-0.647226	-0.683605	0.346384	0.589890	-0.729417	0.875349	-0.482834	0.025209
1698	-0.337976	-0.644431	-0.685916	0.363789	0.582704	-0.726714	0.868003	-0.495141	0.037497
1699	-0.339054	-0.642497	-0.687198	0.376200	0.576923	-0.725006	0.862274	-0.504340	0.046099
1700	-0.342776	-0.640195	-0.687499	0.383386	0.572783	-0.724523	0.857624	-0.511927	0.049106
1701	-0.347781	-0.638182	-0.686856	0.385053	0.570734	-0.725256	0.854858	-0.516706	0.047244
1702	-0.352528	-0.637086	-0.685453	0.381353	0.571094	-0.726926	0.854572	-0.517662	0.041628
1703	-0.359180	-0.634891	-0.684034	0.374689	0.573180	-0.728747	0.854750	-0.518052	0.032012
1704	-0.367672	-0.631493	-0.682666	0.366349	0.576368	-0.730472	0.854755	-0.518668	0.019432
1705	-0.375845	-0.628441	-0.681030	0.356171	0.580497	-0.732233	0.855502	-0.517769	0.005656
1706	-0.383629	-0.625922	-0.679008	0.344271	0.585330	-0.734075	0.856917	-0.515375	-0.009063
1707	-0.392298	-0.622968	-0.676766	0.331845	0.590347	-0.735778	0.857893	-0.513226	-0.024863
1708	-0.400911	-0.619946	-0.674490	0.319463	0.595428	-0.737163	0.858611	-0.511012	-0.040664
1709	-0.406838	-0.618749	-0.672036	0.306541	0.600543	-0.738499	0.860532	-0.506456	-0.054651
1710	-0.410641	-0.620917	-0.667710	0.294572	0.602690	-0.741615	0.862903	-0.501226	-0.064584
1711	-0.423099	-0.619202	-0.661495	0.287722	0.600460	-0.746099	0.859187	-0.506001	-0.075896
1712	-0.453403	-0.605773	-0.653808	0.281677	0.598561	-0.749922	0.845627	-0.524179	-0.100757
1713	-0.487451	-0.585327	-0.647907	0.276385	0.600444	-0.750386	0.828253	-0.544848	-0.130911
1714	-0.496845	-0.576711	-0.648498	0.272181	0.606001	-0.747449	0.824052	-0.547875	-0.144119
1715	-0.477871	-0.589222	-0.651503	0.261541	0.612595	-0.745871	0.838591	-0.526825	-0.138636
1716	-0.460527	-0.602738	-0.651631	0.245609	0.618923	-0.746063	0.852990	-0.503629	-0.136993
1717	-0.465059	-0.604265	-0.646981	0.228027	0.624398	-0.747081	0.855409	-0.494966	-0.152593
1718	-0.485177	-0.598805	-0.637209	0.211544	0.626698	-0.749999	0.848441	-0.498680	-0.177386
1719	-0.502046	-0.594145	-0.628444	0.199463	0.627520	-0.752617	0.841525	-0.503200	-0.196534
1720	-0.512792	-0.591247	-0.622472	0.188842	0.629619	-0.753604	0.837486	-0.503991	-0.211211
1721	-0.520391	-0.589501	-0.617805	0.177074	0.633265	-0.753406	0.835367	-0.501463	-0.225160
1722	-0.518109	-0.593199	-0.616180	0.165588	0.637217	-0.752685	0.839133	-0.492005	-0.231922
1723	-0.505499	-0.603891	-0.616268	0.154126	0.639556	-0.753135	0.848950	-0.475692	-0.230219
1724	-0.496164	-0.613266	-0.614594	0.142509	0.640747	-0.754410	0.856454	-0.461896	-0.230520
1725	-0.493673	-0.618791	-0.611052	0.130824	0.641805	-0.755627	0.859751	-0.452972	-0.235889
1726	-0.496061	-0.621181	-0.606678	0.120365	0.642765	-0.756549	0.859905	-0.448317	-0.244082
1727	-0.500808	-0.621894	-0.602029	0.111449	0.643417	-0.757359	0.858353	-0.446387	-0.252919
1728	-0.505130	-0.622980	-0.597277	0.102438	0.643888	-0.758231	0.856943	-0.444189	-0.261430
1729	-0.506551	-0.626128	-0.592764	0.092199	0.644216	-0.759266	0.857266	-0.439259	-0.268600
1730	-0.505272	-0.630585	-0.589120	0.081338	0.644834	-0.759982	0.859118	-0.431916	-0.274526
1731	-0.502192	-0.635004	-0.587003	0.070865	0.646305	-0.759781	0.861848	-0.423154	-0.279570
1732	-0.499270	-0.638376	-0.585837	0.060990	0.648567	-0.758710	0.864297	-0.414531	-0.284876
1733	-0.499849	-0.639835	-0.583748	0.051423	0.650873	-0.757443	0.864585	-0.408625	-0.292436
1734	-0.503970	-0.639940	-0.580078	0.041792	0.652750	-0.756420	0.862710	-0.405456	-0.302222
1735	-0.508946	-0.639934	-0.575724	0.032047	0.654276	-0.755577	0.860202	-0.402998	-0.312483
1736	-0.512346	-0.640631	-0.571920	0.022434	0.655758	-0.754638	0.858486	-0.399466	-0.321603
1737	-0.514490	-0.641488	-0.569029	0.013274	0.657556	-0.753289	0.857393	-0.395113	-0.329791
1738	-0.515698	-0.642288	-0.567030	0.004679	0.659701	-0.751514	0.856758	-0.390207	-0.337201
1739	-0.517202	-0.642778	-0.565101	-0.003373	0.661796	-0.749677	0.855857	-0.385828	-0.344450
1740	-0.520381	-0.642530	-0.562457	-0.010864	0.663594	-0.748014	0.853865	-0.383142	-0.352302
1741	-0.524401	-0.641999	-0.559322	-0.017982	0.665092	-0.746545	0.851282	-0.381431	-0.360319
1742	-0.528340	-0.641544	-0.556128	-0.024774	0.666383	-0.745198	0.848672	-0.379940	-0.367970
1743	-0.531805	-0.641302	-0.553097	-0.031137	0.667474	-0.743981	0.846294	-0.378431	-0.374934
1744	-0.534542	-0.641308	-0.550445	-0.037054	0.668462	-0.742823	0.844329	-0.376674	-0.381084
1745	-0.535815	-0.641913	-0.548498	-0.042673	0.669379	-0.741694	0.843257	-0.374005	-0.386056
1746	-0.535404	-0.643397	-0.547158	-0.048194	0.670052	-0.740748	0.843220	-0.370229	-0.389757
1747	-0.534675	-0.645024	-0.545955	-0.053345	0.670530	-0.739962	0.843372	-0.366516	-0.392924
1748	-0.534092	-0.646537	-0.544735	-0.058089	0.670873	-0.739294	0.843428	-0.363207	-0.395865
1749	-0.534489	-0.647633	-0.543041	-0.062762	0.671158	-0.738653	0.842842	-0.360719	-0.399373
1750	-0.534146	-0.649143	-0.541573	-0.067507	0.671323	-0.738084	0.842693	-0.357685	-0.402406
1751	-0.532508	-0.651261	-0.540643	-0.072024	0.671285	-0.737692	0.843355	-0.353888	-0.404371
1752	-0.530393	-0.653534	-0.539978	-0.076471	0.671239	-0.737286	0.844296	-0.349759	-0.405997
1753	-0.528024	-0.655817	-0.539532	-0.081064	0.671342	-0.736701	0.845351	-0.345260	-0.407648
1754	-0.526029	-0.657901	-0.538944	-0.085683	0.671476	-0.736056	0.846140	-0.341008	-0.409587
1755	-0.524973	-0.659544	-0.537964	-0.090179	0.671611	-0.735395	0.846328	-0.337550	-0.412054
1756	-0.524609	-0.660942	-0.536602	-0.094852	0.671753	-0.734677	0.846043	-0.334521	-0.415100
1757	-0.523977	-0.662575	-0.535203	-0.099825	0.671812	-0.733965	0.845862	-0.331154	-0.418155
1758	-0.522376	-0.664712	-0.534117	-0.105038	0.671762	-0.733282	0.846221	-0.326947	-0.420733
1759	-0.520347	-0.666979	-0.533271	-0.110434	0.671786	-0.732467	0.846784	-0.322246	-0.423219
1760	-0.518087	-0.669106	-0.532807	-0.115831	0.672074	-0.731368	0.847449	-0.317197	-0.425696
1761	-0.516208	-0.670927	-0.532340	-0.121181	0.672519	-0.730091	0.847847	-0.312369	-0.428463
1762	-0.515994	-0.672115	-0.531047	-0.126460	0.672932	-0.728815	0.847206	-0.308908	-0.432224
1763	-0.517025	-0.672966	-0.528963	-0.131773	0.673179	-0.727644	0.845767	-0.306507	-0.436729
1764	-0.517825	-0.673925	-0.526956	-0.137045	0.673364	-0.726498	0.844438	-0.303982	-0.441043
1765	-0.518122	-0.675038	-0.525236	-0.142446	0.673618	-0.725223	0.843362	-0.300936	-0.445172
1766	-0.517929	-0.676338	-0.523752	-0.147930	0.673863	-0.723896	0.842536	-0.297448	-0.449064
1767	-0.517647	-0.677656	-0.522325	-0.153389	0.674094	-0.722543	0.841732	-0.293904	-0.452888
1768	-0.517507	-0.678851	-0.520910	-0.158828	0.674396	-0.721085	0.840809	-0.290431	-0.456825
1769	-0.517463	-0.679887	-0.519601	-0.164224	0.674837	-0.719462	0.839799	-0.286964	-0.460857
1770	-0.517638	-0.680737	-0.518313	-0.169449	0.675354	-0.717763	0.838653	-0.283714	-0.464939
1771	-0.518194	-0.681401	-0.516883	-0.174629	0.675921	-0.715986	0.837245	-0.280757	-0.469250
1772	-0.519249	-0.681942	-0.515107	-0.179825	0.676418	-0.714228	0.835490	-0.278233	-0.473859
1773	-0.520315	-0.682624	-0.513125	-0.185133	0.676743	-0.712562	0.833666	-0.275760	-0.478495
1774	-0.520395	-0.683620	-0.511715	-0.190563	0.677109	-0.710780	0.832391	-0.272373	-0.482637
1775	-0.519015	-0.685056	-0.511197	-0.196185	0.677562	-0.708817	0.831946	-0.267598	-0.486062
1776	-0.516826	-0.686738	-0.511158	-0.202024	0.678056	-0.706701	0.831912	-0.261975	-0.489174
1777	-0.514814	-0.688343	-0.511029	-0.208123	0.678606	-0.704400	0.831656	-0.256278	-0.492615
1778	-0.513858	-0.689609	-0.510283	-0.214406	0.679183	-0.701955	0.830650	-0.251298	-0.496860
1779	-0.514086	-0.690613	-0.508694	-0.220981	0.679683	-0.699428	0.828784	-0.247154	-0.502028
1780	-0.514694	-0.691685	-0.506617	-0.227955	0.680026	-0.696851	0.826515	-0.243180	-0.507678
1781	-0.514842	-0.692901	-0.504803	-0.235201	0.680409	-0.694063	0.824390	-0.238603	-0.513274
1782	-0.514261	-0.694272	-0.503510	-0.242713	0.680906	-0.690983	0.822573	-0.233137	-0.518673
1783	-0.512997	-0.695775	-0.502724	-0.250509	0.681514	-0.687593	0.821023	-0.226796	-0.523912
1784	-0.511299	-0.697300	-0.502340	-0.258415	0.682215	-0.683962	0.819631	-0.219897	-0.529009
1785	-0.509281	-0.698767	-0.502353	-0.266383	0.683051	-0.680059	0.818335	-0.212523	-0.534005
1786	-0.507611	-0.700050	-0.502256	-0.274385	0.683940	-0.675973	0.816727	-0.205320	-0.539259
1787	-0.506818	-0.701167	-0.501498	-0.282630	0.684746	-0.671746	0.814405	-0.198715	-0.545213
1788	-0.506421	-0.702368	-0.500216	-0.291241	0.685338	-0.667450	0.811613	-0.192328	-0.551628
1789	-0.505098	-0.703932	-0.499355	-0.300266	0.685768	-0.662995	0.809145	-0.184938	-0.557747
1790	-0.502031	-0.705943	-0.499609	-0.309807	0.686141	-0.658202	0.807456	-0.175656	-0.563170
1791	-0.497491	-0.708131	-0.501053	-0.319932	0.686662	-0.652793	0.806316	-0.164456	-0.568162
1792	-0.492615	-0.710072	-0.503118	-0.330354	0.687439	-0.646756	0.805107	-0.152395	-0.573218
1793	-0.488306	-0.711252	-0.505646	-0.341052	0.688877	-0.639634	0.803269	-0.139885	-0.578957
1794	-0.485889	-0.711334	-0.507854	-0.352117	0.691129	-0.631154	0.799954	-0.127847	-0.586284
1795	-0.485662	-0.711323	-0.508088	-0.363845	0.692990	-0.622400	0.794827	-0.117410	-0.595370
1796	-0.487122	-0.711858	-0.505936	-0.376523	0.693893	-0.613794	0.787999	-0.108496	-0.606041
1797	-0.488731	-0.712701	-0.503189	-0.390094	0.694414	-0.604661	0.780364	-0.099226	-0.617402
1798	-0.488683	-0.713767	-0.501722	-0.404616	0.694895	-0.594481	0.772965	-0.087508	-0.628385
1799	-0.486886	-0.715152	-0.501497	-0.420085	0.695107	-0.583400	0.765814	-0.073378	-0.638862
1800	-0.483469	-0.716919	-0.502280	-0.436299	0.694799	-0.571749	0.758882	-0.057279	-0.648705
1801	-0.478109	-0.719341	-0.503945	-0.453260	0.693545	-0.559956	0.752308	-0.039302	-0.657638
1802	-0.471176	-0.722481	-0.505978	-0.470845	0.691097	-0.548352	0.745854	-0.020133	-0.665805
1803	-0.463080	-0.725959	-0.508469	-0.488634	0.687738	-0.536892	0.739456	-0.000168	-0.673205
1804	-0.453676	-0.729525	-0.511831	-0.506562	0.683634	-0.525394	0.733193	0.020915	-0.679698
1805	-0.443875	-0.733016	-0.515425	-0.524350	0.678905	-0.513950	0.726658	0.042134	-0.685706
1806	-0.434515	-0.736476	-0.518460	-0.541633	0.673589	-0.502902	0.719604	0.062296	-0.691584
1807	-0.425560	-0.740023	-0.520831	-0.557847	0.667713	-0.492915	0.712534	0.080778	-0.696972
1808	-0.417301	-0.743454	-0.522624	-0.572618	0.661675	-0.484040	0.705669	0.097274	-0.701833
1809	-0.407844	-0.746510	-0.525724	-0.585638	0.655624	-0.476639	0.700494	0.113489	-0.704577
1810	-0.395466	-0.748452	-0.532378	-0.597005	0.649949	-0.470267	0.697991	0.131858	-0.703863
1811	-0.381276	-0.749527	-0.541145	-0.607373	0.644396	-0.464599	0.696941	0.151536	-0.700935
1812	-0.367247	-0.750457	-0.549494	-0.617334	0.638557	-0.459505	0.695722	0.170470	-0.697790
1813	-0.365554	-0.752225	-0.548205	-0.625793	0.634608	-0.453492	0.689023	0.177287	-0.702721
1814	-0.380022	-0.755081	-0.534261	-0.631648	0.633794	-0.446460	0.675725	0.167800	-0.717801
1815	-0.382541	-0.754823	-0.532827	-0.635490	0.633571	-0.441294	0.670682	0.169793	-0.722050
1816	-0.369858	-0.751385	-0.546467	-0.635712	0.633600	-0.440932	0.677551	0.184313	-0.712007
1817	-0.357660	-0.747743	-0.559428	-0.632115	0.634803	-0.444360	0.687394	0.194693	-0.699703
1818	-0.350347	-0.745008	-0.567645	-0.626206	0.637004	-0.449547	0.696508	0.197964	-0.689700
1819	-0.346706	-0.743299	-0.572104	-0.618079	0.639830	-0.456723	0.705531	0.195257	-0.681250
1820	-0.347502	-0.741699	-0.573694	-0.606668	0.644354	-0.465576	0.714980	0.186254	-0.673880
1821	-0.350099	-0.738834	-0.575808	-0.592550	0.650771	-0.474743	0.725476	0.174988	-0.665630
1822	-0.353285	-0.734814	-0.578997	-0.576652	0.658394	-0.483725	0.736656	0.162988	-0.656333
1823	-0.355874	-0.730080	-0.583384	-0.558450	0.666669	-0.493645	0.749325	0.150116	-0.644964
1824	-0.356664	-0.725298	-0.588841	-0.537002	0.674926	-0.506067	0.764473	0.135713	-0.630208
1825	-0.360480	-0.721796	-0.590816	-0.513359	0.682366	-0.520422	0.778792	0.115699	-0.616520
1826	-0.371156	-0.719575	-0.586903	-0.488375	0.688842	-0.535711	0.789768	0.087797	-0.607090
1827	-0.387310	-0.717073	-0.579479	-0.461998	0.694881	-0.551088	0.797840	0.054276	-0.600421
1828	-0.403435	-0.713377	-0.573004	-0.434038	0.700490	-0.566502	0.805513	0.020159	-0.592235
1829	-0.416632	-0.709196	-0.568735	-0.405019	0.704905	-0.582296	0.813866	-0.012255	-0.580924
1830	-0.426170	-0.705207	-0.566624	-0.375389	0.707735	-0.598493	0.823081	-0.042355	-0.566342
1831	-0.429811	-0.701964	-0.567899	-0.345276	0.708936	-0.614975	0.834294	-0.068241	-0.547080
1832	-0.427336	-0.699854	-0.572353	-0.314942	0.708650	-0.631369	0.847464	-0.089549	-0.523245
1833	-0.420902	-0.699048	-0.578077	-0.284654	0.706872	-0.647537	0.861286	-0.107998	-0.496511
1834	-0.415177	-0.698967	-0.582300	-0.254451	0.703746	-0.663322	0.873431	-0.127229	-0.470032
1835	-0.414382	-0.698401	-0.583545	-0.224047	0.699735	-0.678362	0.882095	-0.150359	-0.446431
1836	-0.420876	-0.696532	-0.581125	-0.193445	0.694809	-0.692690	0.886252	-0.179121	-0.427169
1837	-0.435709	-0.692781	-0.574641	-0.162753	0.688543	-0.706696	0.885251	-0.214389	-0.412756
1838	-0.453955	-0.687366	-0.566968	-0.131827	0.681119	-0.720207	0.881219	-0.252200	-0.399811
1839	-0.469643	-0.681193	-0.561616	-0.100720	0.673322	-0.732457	0.877092	-0.287428	-0.384830
1840	-0.479440	-0.675613	-0.560076	-0.069835	0.665557	-0.743073	0.874792	-0.317146	-0.366276
1841	-0.481768	-0.672053	-0.562356	-0.039530	0.657754	-0.752195	0.875407	-0.340154	-0.343451
1842	-0.479721	-0.670315	-0.566167	-0.009658	0.649258	-0.760507	0.877368	-0.359363	-0.317937
1843	-0.477114	-0.669266	-0.569601	0.020087	0.639653	-0.768401	0.878612	-0.378056	-0.291744
1844	-0.475704	-0.668082	-0.572165	0.049770	0.628993	-0.775816	0.878196	-0.397535	-0.265965
1845	-0.475985	-0.666103	-0.574234	0.079430	0.617715	-0.782380	0.875859	-0.418013	-0.241115
1846	-0.478250	-0.662823	-0.576145	0.109249	0.606037	-0.787898	0.871402	-0.439755	-0.217424
1847	-0.482203	-0.658389	-0.577931	0.138938	0.593872	-0.792473	0.864972	-0.462430	-0.194891
1848	-0.486288	-0.653465	-0.580093	0.166873	0.582205	-0.795733	0.857716	-0.483757	-0.174073
1849	-0.490046	-0.648352	-0.582661	0.193192	0.571019	-0.797881	0.850018	-0.503564	-0.154569
1850	-0.492867	-0.643762	-0.585365	0.218025	0.559916	-0.799349	0.842346	-0.521597	-0.135608
1851	-0.495187	-0.639471	-0.588104	0.240397	0.549642	-0.800064	0.834865	-0.537560	-0.118448
1852	-0.497359	-0.635244	-0.590846	0.260566	0.540229	-0.800161	0.827490	-0.551922	-0.103165
1853	-0.496823	-0.633517	-0.593147	0.276988	0.531968	-0.800180	0.822463	-0.561842	-0.088817
1854	-0.493329	-0.635163	-0.594302	0.286724	0.526302	-0.800497	0.821228	-0.565309	-0.077524
1855	-0.488345	-0.638899	-0.594414	0.289005	0.524311	-0.800983	0.823405	-0.562944	-0.071400
1856	-0.482254	-0.643756	-0.594146	0.286662	0.524920	-0.801426	0.827802	-0.556810	-0.068604
1857	-0.477000	-0.647596	-0.594214	0.282328	0.527355	-0.801366	0.832323	-0.550015	-0.068714
1858	-0.475028	-0.648131	-0.595210	0.276792	0.532012	-0.800218	0.835305	-0.544876	-0.073323
1859	-0.478608	-0.644351	-0.596444	0.269766	0.538530	-0.798255	0.835560	-0.542952	-0.083921
1860	-0.489107	-0.635904	-0.596993	0.261707	0.545920	-0.795915	0.832036	-0.545525	-0.100592
1861	-0.505461	-0.623801	-0.596139	0.252995	0.553384	-0.793574	0.824926	-0.551941	-0.121895
1862	-0.524397	-0.610173	-0.593883	0.243804	0.560674	-0.791331	0.815823	-0.559763	-0.145253
1863	-0.543945	-0.596207	-0.590475	0.233829	0.568114	-0.789032	0.805883	-0.567260	-0.169612
1864	-0.561614	-0.583764	-0.586353	0.222769	0.575817	-0.786644	0.796846	-0.572411	-0.193342
1865	-0.570619	-0.578134	-0.583227	0.210672	0.583379	-0.784402	0.793732	-0.570464	-0.211091
1866	-0.564752	-0.585584	-0.581504	0.198802	0.587345	-0.784540	0.800958	-0.558675	-0.215289
1867	-0.560509	-0.596819	-0.574141	0.191770	0.580900	-0.791062	0.805639	-0.553500	-0.211148
1868	-0.598369	-0.578603	-0.554233	0.187522	0.571388	-0.798968	0.778967	-0.582009	-0.233400
1869	-0.632479	-0.557741	-0.537489	0.182183	0.567329	-0.803086	0.752848	-0.605857	-0.257213
1870	-0.635772	-0.553769	-0.537712	0.179909	0.571129	-0.800902	0.750618	-0.605930	-0.263480
1871	-0.596128	-0.584047	-0.550927	0.168658	0.579778	-0.797127	0.784975	-0.568108	-0.247117
1872	-0.555489	-0.612558	-0.562320	0.156385	0.587225	-0.794173	0.816686	-0.529093	-0.230402
1873	-0.534202	-0.628248	-0.565625	0.144314	0.591500	-0.793285	0.832947	-0.505402	-0.225316
1874	-0.519251	-0.642688	-0.563322	0.128615	0.592875	-0.794957	0.844889	-0.485234	-0.225192
1875	-0.530861	-0.640904	-0.554463	0.117248	0.592429	-0.797045	0.839309	-0.488130	-0.239352
1876	-0.572017	-0.619492	-0.537611	0.109847	0.591670	-0.798661	0.812853	-0.515903	-0.270396
1877	-0.614328	-0.593903	-0.519500	0.102045	0.593058	-0.798667	0.782424	-0.543656	-0.303727
1878	-0.639771	-0.576448	-0.508331	0.094151	0.597638	-0.796219	0.762777	-0.557258	-0.328078
1879	-0.648883	-0.569908	-0.504138	0.087304	0.602425	-0.793387	0.755863	-0.558828	-0.341148
1880	-0.647066	-0.572506	-0.503531	0.080188	0.605661	-0.791672	0.758206	-0.552641	-0.345994
1881	-0.641114	-0.580559	-0.501920	0.068953	0.607794	-0.791096	0.764342	-0.541792	-0.349634
1882	-0.632074	-0.591893	-0.500146	0.056324	0.608627	-0.791455	0.772859	-0.528428	-0.351359
1883	-0.618496	-0.605950	-0.500286	0.044455	0.608666	-0.792180	0.784529	-0.512201	-0.349520
1884	-0.602444	-0.620672	-0.501824	0.032912	0.608873	-0.792585	0.797482	-0.494004	-0.346384
1885	-0.589064	-0.632594	-0.502821	0.021854	0.609538	-0.792456	0.807791	-0.477796	-0.345233
1886	-0.579019	-0.641701	-0.502948	0.011614	0.610322	-0.792068	0.815231	-0.464464	-0.345935
1887	-0.572912	-0.648045	-0.501806	0.001903	0.611191	-0.791481	0.819614	-0.454404	-0.348925
1888	-0.574314	-0.649894	-0.497797	-0.007269	0.612106	-0.790742	0.818603	-0.450516	-0.356265
1889	-0.582040	-0.647955	-0.491308	-0.015480	0.612916	-0.789996	0.813013	-0.452204	-0.366772
1890	-0.591722	-0.644533	-0.484193	-0.022689	0.613708	-0.789207	0.805823	-0.456005	-0.377768
1891	-0.600740	-0.641217	-0.477443	-0.029765	0.614745	-0.788164	0.798890	-0.459271	-0.388388
1892	-0.607109	-0.639592	-0.471530	-0.037523	0.615818	-0.786995	0.793732	-0.460099	-0.397868
1893	-0.608379	-0.641141	-0.467775	-0.045848	0.616807	-0.785778	0.792321	-0.456604	-0.404647
1894	-0.603348	-0.646417	-0.467029	-0.054374	0.617615	-0.784599	0.795622	-0.447992	-0.407785
1895	-0.594822	-0.653629	-0.467928	-0.063027	0.618233	-0.783464	0.801383	-0.436529	-0.408935
1896	-0.585556	-0.661005	-0.469251	-0.071555	0.618758	-0.782316	0.807468	-0.424512	-0.409616
1897	-0.575989	-0.667947	-0.471257	-0.079387	0.619472	-0.780994	0.813593	-0.412433	-0.409835
1898	-0.569923	-0.672498	-0.472159	-0.086253	0.620401	-0.779527	0.817158	-0.403546	-0.411586
1899	-0.570405	-0.673421	-0.470259	-0.091976	0.621302	-0.778155	0.816198	-0.400611	-0.416332
1900	-0.576353	-0.671640	-0.465529	-0.097156	0.621939	-0.777015	0.811405	-0.402606	-0.423711
1901	-0.585298	-0.668380	-0.459014	-0.101712	0.622164	-0.776252	0.804413	-0.407651	-0.432134
1902	-0.593023	-0.665617	-0.453075	-0.105955	0.622313	-0.775564	0.798183	-0.411923	-0.439571
1903	-0.596694	-0.664896	-0.449298	-0.110380	0.622577	-0.774735	0.794841	-0.412687	-0.444879
1904	-0.595756	-0.666492	-0.448178	-0.114917	0.623008	-0.773728	0.794902	-0.409450	-0.447752
1905	-0.590330	-0.670404	-0.449521	-0.119551	0.623394	-0.772714	0.798259	-0.402416	-0.448156
1906	-0.583645	-0.674964	-0.451423	-0.124119	0.623556	-0.771863	0.802467	-0.394464	-0.447711
1907	-0.578856	-0.678559	-0.452198	-0.128604	0.623581	-0.771109	0.805225	-0.388207	-0.448229
1908	-0.577111	-0.680537	-0.451455	-0.132829	0.623661	-0.770327	0.805791	-0.384598	-0.450317
1909	-0.578085	-0.681062	-0.449413	-0.136936	0.623929	-0.769390	0.804404	-0.383232	-0.453946
1910	-0.580769	-0.680671	-0.446535	-0.141102	0.624390	-0.768263	0.801746	-0.383176	-0.458671
1911	-0.583536	-0.680052	-0.443865	-0.145249	0.625160	-0.766862	0.798992	-0.383020	-0.463580
1912	-0.584862	-0.679935	-0.442295	-0.149481	0.626290	-0.765125	0.797240	-0.381377	-0.467931
1913	-0.585387	-0.680186	-0.441214	-0.153953	0.627557	-0.763198	0.796003	-0.378840	-0.472080
1914	-0.585870	-0.680580	-0.439962	-0.158818	0.628786	-0.761186	0.794691	-0.376083	-0.476475
1915	-0.586719	-0.680858	-0.438398	-0.163944	0.630032	-0.759067	0.793021	-0.373487	-0.481274
1916	-0.587608	-0.681130	-0.436782	-0.169186	0.631301	-0.756859	0.791260	-0.370839	-0.486195
1917	-0.588200	-0.681542	-0.435341	-0.174558	0.632617	-0.754536	0.789652	-0.367826	-0.491074
1918	-0.588684	-0.682030	-0.433921	-0.180125	0.633967	-0.752091	0.788040	-0.364583	-0.496057
1919	-0.589142	-0.682597	-0.432403	-0.186006	0.635328	-0.749506	0.786329	-0.361136	-0.501266
