// General information: # Original fixed header
//  MT Manager version: 2022.2.0
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information:
//  DeviceId: B42D4D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings:
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1	0.999996	0.000594	-0.002611	-0.000598	0.999999	-0.001482	0.002610	0.001484	0.999995
2	0.999992	0.000943	-0.003826	-0.000951	0.999997	-0.002233	0.003824	0.002236	0.999990
3	0.999992	0.000943	-0.003826	-0.000951	0.999997	-0.002233	0.003824	0.002236	0.999990
4	0.999976	0.001623	-0.006742	-0.001649	0.999991	-0.003851	0.006736	0.003862	0.999970
5	0.999951	0.002231	-0.009684	-0.002286	0.999982	-0.005622	0.009671	0.005643	0.999937
6	0.999917	0.002635	-0.012583	-0.002727	0.999969	-0.007346	0.012563	0.007380	0.999894
7	0.999877	0.002944	-0.015404	-0.003082	0.999955	-0.008963	0.015377	0.009010	0.999841
8	0.999834	0.003374	-0.017929	-0.003564	0.999937	-0.010609	0.017892	0.010671	0.999783
9	0.999785	0.004019	-0.020345	-0.004269	0.999916	-0.012265	0.020294	0.012349	0.999718
10	0.999732	0.004690	-0.022686	-0.005003	0.999893	-0.013774	0.022619	0.013883	0.999648
11	0.999680	0.005287	-0.024723	-0.005665	0.999868	-0.015244	0.024640	0.015379	0.999578
12	0.999633	0.005898	-0.026440	-0.006340	0.999841	-0.016668	0.026337	0.016829	0.999511
13	0.999588	0.006552	-0.027932	-0.007054	0.999815	-0.017910	0.027810	0.018100	0.999449
14	0.999548	0.007185	-0.029207	-0.007742	0.999790	-0.018975	0.029064	0.019192	0.999393
15	0.999513	0.007691	-0.030256	-0.008297	0.999766	-0.019955	0.030095	0.020196	0.999343
16	0.999484	0.007992	-0.031119	-0.008646	0.999743	-0.020958	0.030943	0.021216	0.999296
17	0.999466	0.007931	-0.031694	-0.008633	0.999719	-0.022085	0.031510	0.022347	0.999254
18	0.999460	0.007578	-0.031983	-0.008321	0.999697	-0.023172	0.031797	0.023425	0.999220
19	0.999457	0.007363	-0.032120	-0.008138	0.999678	-0.024049	0.031933	0.024297	0.999195
20	0.999465	0.007037	-0.031940	-0.007838	0.999656	-0.025015	0.031753	0.025252	0.999177
21	0.999480	0.006545	-0.031577	-0.007369	0.999634	-0.026040	0.031395	0.026259	0.999162
22	0.999485	0.006230	-0.031492	-0.007080	0.999612	-0.026947	0.031312	0.027156	0.999141
23	0.999476	0.006190	-0.031773	-0.007073	0.999590	-0.027744	0.031588	0.027954	0.999110
24	0.999457	0.006276	-0.032361	-0.007199	0.999568	-0.028481	0.032169	0.028699	0.999070
25	0.999422	0.006528	-0.033372	-0.007500	0.999549	-0.029063	0.033168	0.029297	0.999020
26	0.999383	0.006722	-0.034486	-0.007745	0.999531	-0.029614	0.034271	0.029863	0.998966
27	0.999344	0.006888	-0.035559	-0.007965	0.999512	-0.030212	0.035333	0.030475	0.998911
28	0.999293	0.007168	-0.036912	-0.008308	0.999491	-0.030815	0.036672	0.031100	0.998843
29	0.999224	0.007463	-0.038664	-0.008681	0.999469	-0.031417	0.038409	0.031728	0.998758
30	0.999148	0.007729	-0.040540	-0.009039	0.999439	-0.032246	0.040268	0.032585	0.998657
31	0.999054	0.007969	-0.042751	-0.009390	0.999407	-0.033135	0.042461	0.033505	0.998536
32	0.998927	0.008248	-0.045570	-0.009796	0.999378	-0.033872	0.045262	0.034282	0.998387
33	0.998769	0.008541	-0.048854	-0.010236	0.999351	-0.034545	0.048528	0.035003	0.998208
34	0.998591	0.008896	-0.052314	-0.010747	0.999322	-0.035207	0.051965	0.035720	0.998010
35	0.998391	0.009334	-0.055924	-0.011356	0.999289	-0.035948	0.055549	0.036525	0.997788
36	0.998175	0.009824	-0.059576	-0.012023	0.999255	-0.036669	0.059172	0.037319	0.997550
37	0.997942	0.010375	-0.063276	-0.012758	0.999220	-0.037379	0.062839	0.038110	0.997296
38	0.997681	0.010909	-0.067179	-0.013495	0.999181	-0.038156	0.066708	0.038974	0.997011
39	0.997383	0.011364	-0.071395	-0.014172	0.999141	-0.038947	0.070891	0.039857	0.996687
40	0.997054	0.011785	-0.075793	-0.014827	0.999102	-0.039697	0.075258	0.040703	0.996333
41	0.996712	0.012237	-0.080097	-0.015517	0.999061	-0.040460	0.079527	0.041570	0.995966
42	0.996352	0.012733	-0.084389	-0.016251	0.999021	-0.041137	0.083783	0.042358	0.995583
43	0.995962	0.013224	-0.088802	-0.016976	0.998989	-0.041631	0.088161	0.042970	0.995179
44	0.995540	0.013637	-0.093348	-0.017628	0.998960	-0.042061	0.092677	0.043519	0.994745
45	0.995107	0.013971	-0.097814	-0.018205	0.998929	-0.042535	0.097115	0.044108	0.994295
46	0.994679	0.014214	-0.102037	-0.018688	0.998899	-0.043020	0.101313	0.044698	0.993850
47	0.994254	0.014456	-0.106062	-0.019155	0.998873	-0.043422	0.105315	0.045204	0.993411
48	0.993834	0.014662	-0.109904	-0.019573	0.998851	-0.043747	0.109137	0.045628	0.992979
49	0.993404	0.014793	-0.113704	-0.019897	0.998838	-0.043885	0.112923	0.045858	0.992545
50	0.992966	0.014873	-0.117463	-0.020156	0.998831	-0.043925	0.116673	0.045984	0.992105
51	0.992531	0.014937	-0.121074	-0.020392	0.998826	-0.043941	0.120276	0.046081	0.991670
52	0.992098	0.015014	-0.124565	-0.020630	0.998822	-0.043912	0.123759	0.046135	0.991239
53	0.991653	0.015123	-0.128042	-0.020891	0.998821	-0.043821	0.127229	0.046130	0.990800
54	0.991196	0.015292	-0.131516	-0.021205	0.998821	-0.043679	0.130693	0.046083	0.990351
55	0.990731	0.015526	-0.134951	-0.021599	0.998813	-0.043656	0.134113	0.046167	0.989890
56	0.990263	0.015864	-0.138299	-0.022120	0.998795	-0.043814	0.137437	0.046446	0.989421
57	0.989796	0.016304	-0.141559	-0.022751	0.998771	-0.044038	0.140667	0.046809	0.988950
58	0.989304	0.016800	-0.144901	-0.023439	0.998746	-0.044229	0.143976	0.047153	0.988457
59	0.988764	0.017316	-0.148482	-0.024132	0.998730	-0.044230	0.147527	0.047316	0.987926
60	0.988157	0.017778	-0.152412	-0.024782	0.998716	-0.044180	0.151431	0.047433	0.987329
61	0.987545	0.018251	-0.156276	-0.025466	0.998694	-0.044286	0.155264	0.047714	0.986720
62	0.987545	0.018251	-0.156276	-0.025466	0.998694	-0.044286	0.155264	0.047714	0.986720
63	0.987102	0.018745	-0.158990	-0.026119	0.998672	-0.044417	0.157946	0.047997	0.986281
64	0.986496	0.019352	-0.162637	-0.026919	0.998649	-0.044454	0.161557	0.048232	0.985684
65	0.985863	0.020059	-0.166348	-0.027803	0.998629	-0.044359	0.165230	0.048357	0.985069
66	0.985168	0.020524	-0.170358	-0.028457	0.998615	-0.044254	0.169214	0.048445	0.984388
67	0.984431	0.020637	-0.174553	-0.028724	0.998622	-0.043928	0.173406	0.048258	0.983667
68	0.983690	0.020763	-0.178671	-0.028963	0.998638	-0.043408	0.177526	0.047875	0.982951
69	0.983033	0.021007	-0.182220	-0.029348	0.998635	-0.043198	0.181064	0.047813	0.982308
70	0.982339	0.021317	-0.185894	-0.029865	0.998615	-0.043305	0.184713	0.048092	0.981615
71	0.981594	0.021587	-0.189755	-0.030365	0.998593	-0.043476	0.188550	0.048437	0.980868
72	0.980857	0.021851	-0.193499	-0.030818	0.998580	-0.043456	0.192274	0.048587	0.980138
73	0.980069	0.022133	-0.197423	-0.031332	0.998558	-0.043590	0.196173	0.048907	0.979349
74	0.979234	0.022590	-0.201469	-0.032076	0.998519	-0.043943	0.200178	0.049493	0.978509
75	0.978539	0.023196	-0.204752	-0.032920	0.998480	-0.044214	0.203415	0.050006	0.977815
76	0.978023	0.023663	-0.207152	-0.033539	0.998455	-0.044296	0.205784	0.050271	0.977305
77	0.977437	0.024091	-0.209848	-0.034149	0.998428	-0.044440	0.208447	0.050603	0.976724
78	0.976685	0.024363	-0.213291	-0.034675	0.998397	-0.044743	0.211859	0.051095	0.975964
79	0.975766	0.024197	-0.217474	-0.034796	0.998379	-0.045038	0.216031	0.051514	0.975027
80	0.974751	0.023827	-0.222020	-0.034767	0.998359	-0.045497	0.220572	0.052067	0.973980
81	0.973820	0.023656	-0.226086	-0.034969	0.998322	-0.046165	0.224614	0.052863	0.973013
82	0.973173	0.024112	-0.228807	-0.035792	0.998252	-0.047033	0.227273	0.053960	0.972335
83	0.972702	0.024852	-0.230724	-0.036878	0.998168	-0.047959	0.229109	0.055158	0.971837
84	0.972104	0.025532	-0.233157	-0.037925	0.998087	-0.048825	0.231464	0.056306	0.971213
85	0.971304	0.025782	-0.236439	-0.038636	0.998007	-0.049895	0.234682	0.057598	0.970364
86	0.970403	0.025924	-0.240098	-0.039316	0.997916	-0.051156	0.238271	0.059082	0.969400
87	0.969483	0.026184	-0.243758	-0.040096	0.997827	-0.052288	0.241859	0.060466	0.968425
88	0.968596	0.026265	-0.247247	-0.040715	0.997737	-0.053513	0.245282	0.061899	0.967474
89	0.967750	0.026351	-0.250531	-0.041349	0.997641	-0.054793	0.248496	0.063385	0.966557
90	0.966970	0.026416	-0.253519	-0.041964	0.997542	-0.056117	0.251413	0.064903	0.965701
91	0.966190	0.026484	-0.256468	-0.042593	0.997439	-0.057461	0.254289	0.066442	0.964843
92	0.965449	0.026593	-0.259233	-0.043219	0.997343	-0.058650	0.256984	0.067827	0.964032
93	0.964729	0.026708	-0.261885	-0.043861	0.997242	-0.059874	0.259564	0.069248	0.963240
94	0.963973	0.026560	-0.264671	-0.044361	0.997120	-0.061507	0.262275	0.071032	0.962375
95	0.963126	0.026130	-0.267778	-0.044663	0.996991	-0.063354	0.265317	0.072977	0.961396
96	0.962255	0.025596	-0.270941	-0.044899	0.996856	-0.065286	0.268419	0.074987	0.960379
97	0.961413	0.025221	-0.273949	-0.045246	0.996725	-0.067024	0.271361	0.076833	0.959406
98	0.960721	0.025005	-0.276387	-0.045651	0.996605	-0.068520	0.273735	0.078446	0.958601
99	0.960340	0.024707	-0.277734	-0.045880	0.996492	-0.069997	0.275030	0.079964	0.958104
100	0.960026	0.024322	-0.278852	-0.045973	0.996390	-0.071371	0.276109	0.081337	0.957678
101	0.959398	0.023997	-0.281034	-0.046168	0.996297	-0.072534	0.278252	0.082564	0.956953
102	0.958519	0.023607	-0.284049	-0.046375	0.996202	-0.073698	0.281230	0.083814	0.955973
103	0.957648	0.023069	-0.287015	-0.046465	0.996103	-0.074969	0.284167	0.085130	0.954988
104	0.956699	0.022338	-0.290221	-0.046387	0.996009	-0.076253	0.287359	0.086414	0.953917
105	0.955710	0.021395	-0.293532	-0.046063	0.995937	-0.077383	0.290684	0.087477	0.952812
106	0.954735	0.020505	-0.296749	-0.045695	0.995890	-0.078202	0.293926	0.088222	0.951748
107	0.953820	0.019720	-0.299732	-0.045374	0.995851	-0.078874	0.296933	0.088831	0.950757
108	0.953016	0.018910	-0.302329	-0.044974	0.995821	-0.079484	0.299563	0.089347	0.949884
109	0.952270	0.018005	-0.304725	-0.044449	0.995798	-0.080066	0.302003	0.089789	0.949069
110	0.951515	0.016841	-0.307141	-0.043630	0.995794	-0.080566	0.304493	0.090061	0.948248
111	0.950813	0.015486	-0.309379	-0.042568	0.995806	-0.080979	0.306828	0.090165	0.947485
112	0.950254	0.014004	-0.311162	-0.041286	0.995837	-0.081264	0.308729	0.090068	0.946876
113	0.949869	0.012423	-0.312400	-0.039822	0.995879	-0.081480	0.310101	0.089836	0.946450
114	0.949589	0.010788	-0.313311	-0.038246	0.995929	-0.081624	0.311155	0.089493	0.946136
115	0.949292	0.009092	-0.314264	-0.036609	0.995979	-0.081769	0.312257	0.089128	0.945808
116	0.948928	0.007309	-0.315407	-0.034935	0.996018	-0.082023	0.313551	0.088853	0.945405
117	0.948633	0.005579	-0.316330	-0.033292	0.996054	-0.082269	0.314622	0.088574	0.945075
118	0.948448	0.003802	-0.316911	-0.031561	0.996091	-0.082505	0.315359	0.088254	0.944860
119	0.948330	0.002004	-0.317280	-0.029783	0.996127	-0.082728	0.315885	0.087904	0.944717
120	0.948112	0.000078	-0.317936	-0.027954	0.996148	-0.083118	0.316705	0.087693	0.944462
121	0.947748	-0.001827	-0.319014	-0.026194	0.996161	-0.083524	0.317942	0.087516	0.944062
122	0.947301	-0.003409	-0.320327	-0.024849	0.996149	-0.084087	0.319380	0.087615	0.943568
123	0.946854	-0.004480	-0.321634	-0.024045	0.996120	-0.084659	0.320765	0.087893	0.943072
124	0.946385	-0.005297	-0.322998	-0.023441	0.996104	-0.085019	0.322190	0.088032	0.942573
125	0.945789	-0.006314	-0.324722	-0.022574	0.996115	-0.085120	0.323997	0.087836	0.941972
126	0.944855	-0.007597	-0.327400	-0.021561	0.996119	-0.085335	0.326777	0.087688	0.941025
127	0.943681	-0.009018	-0.330733	-0.020579	0.996093	-0.085876	0.330216	0.087846	0.939809
128	0.942605	-0.010183	-0.333755	-0.019788	0.996074	-0.086280	0.333323	0.087932	0.938703
129	0.941716	-0.011101	-0.336225	-0.019176	0.996059	-0.086593	0.335861	0.087993	0.937792
130	0.940738	-0.012308	-0.338911	-0.018376	0.996023	-0.087181	0.338636	0.088242	0.936771
131	0.939648	-0.014050	-0.341853	-0.017066	0.995988	-0.087844	0.341716	0.088377	0.935639
132	0.938118	-0.015632	-0.345962	-0.016070	0.995940	-0.088579	0.345941	0.088657	0.934058
133	0.936256	-0.017009	-0.350906	-0.015438	0.995871	-0.089461	0.350979	0.089176	0.932127
134	0.934656	-0.018427	-0.355075	-0.014574	0.995831	-0.090045	0.355254	0.089336	0.930491
135	0.933433	-0.019782	-0.358205	-0.013498	0.995835	-0.090169	0.358497	0.089002	0.929279
136	0.932213	-0.021100	-0.361294	-0.012361	0.995860	-0.090054	0.361699	0.088415	0.928093
137	0.930452	-0.022454	-0.365726	-0.011395	0.995865	-0.090132	0.366237	0.088031	0.926348
138	0.928927	-0.023629	-0.369509	-0.010540	0.995870	-0.090182	0.370114	0.087667	0.924841
139	0.927897	-0.024633	-0.372021	-0.009608	0.995904	-0.089909	0.372712	0.087001	0.923860
140	0.927022	-0.025678	-0.374128	-0.008591	0.995937	-0.089641	0.374909	0.086313	0.923035
141	0.926155	-0.026846	-0.376185	-0.007466	0.995963	-0.089456	0.377068	0.085659	0.922216
142	0.925343	-0.028014	-0.378094	-0.006289	0.995995	-0.089188	0.379078	0.084907	0.921461
143	0.924753	-0.029058	-0.379458	-0.005174	0.996029	-0.088882	0.380533	0.084157	0.920930
144	0.924394	-0.029908	-0.380265	-0.004208	0.996061	-0.088570	0.381416	0.083474	0.920627
145	0.923885	-0.030501	-0.381454	-0.003490	0.996105	-0.088102	0.382655	0.082727	0.920180
146	0.923100	-0.030921	-0.383315	-0.002977	0.996158	-0.087527	0.384549	0.081938	0.919461
147	0.922216	-0.031289	-0.385407	-0.002705	0.996175	-0.087344	0.386666	0.081593	0.918603
148	0.921370	-0.031782	-0.387384	-0.002463	0.996154	-0.087584	0.388678	0.081652	0.917749
149	0.920471	-0.032487	-0.389457	-0.002021	0.996130	-0.087871	0.390805	0.081670	0.916843
150	0.919678	-0.033352	-0.391253	-0.001383	0.996105	-0.088164	0.392670	0.081624	0.916050
151	0.919093	-0.034146	-0.392559	-0.000726	0.996090	-0.088344	0.394041	0.081482	0.915474
152	0.918709	-0.034787	-0.393400	-0.000101	0.996092	-0.088317	0.394935	0.081178	0.915115
153	0.918317	-0.035392	-0.394259	0.000520	0.996102	-0.088208	0.395844	0.080798	0.914756
154	0.917841	-0.035961	-0.395315	0.001108	0.996116	-0.088041	0.396946	0.080370	0.914316
155	0.917295	-0.036496	-0.396533	0.001643	0.996130	-0.087880	0.398206	0.079960	0.913804
156	0.916785	-0.036897	-0.397674	0.002021	0.996139	-0.087766	0.399377	0.079658	0.913320
157	0.916250	-0.037301	-0.398867	0.002331	0.996135	-0.087801	0.400601	0.079518	0.912796
158	0.915702	-0.037855	-0.400071	0.002710	0.996112	-0.088052	0.401849	0.079545	0.912244
159	0.915208	-0.038472	-0.401141	0.003073	0.996070	-0.088520	0.402970	0.079781	0.911729
160	0.914725	-0.038942	-0.402196	0.003350	0.996042	-0.088820	0.404063	0.079898	0.911235
161	0.914249	-0.039150	-0.403256	0.003439	0.996034	-0.088902	0.405137	0.079892	0.910758
162	0.913772	-0.039188	-0.404334	0.003370	0.996033	-0.088920	0.406214	0.079890	0.910279
163	0.913277	-0.039175	-0.405450	0.003196	0.996023	-0.089036	0.407326	0.080019	0.909771
164	0.912782	-0.039145	-0.406567	0.002953	0.996003	-0.089267	0.408437	0.080281	0.909249
165	0.912236	-0.039155	-0.407789	0.002744	0.995984	-0.089492	0.409656	0.080518	0.908680
166	0.911618	-0.039184	-0.409165	0.002592	0.995974	-0.089603	0.411029	0.080623	0.908050
167	0.910991	-0.039140	-0.410564	0.002458	0.995984	-0.089495	0.412419	0.080520	0.907429
168	0.910451	-0.038996	-0.411775	0.002288	0.996005	-0.089264	0.413611	0.080328	0.906903
169	0.910016	-0.038818	-0.412751	0.002080	0.996022	-0.089087	0.414567	0.080212	0.906477
170	0.909595	-0.038648	-0.413694	0.001872	0.996036	-0.088936	0.415491	0.080121	0.906062
171	0.909176	-0.038464	-0.414632	0.001704	0.996060	-0.088666	0.416409	0.079907	0.905659
172	0.908752	-0.038183	-0.415586	0.001401	0.996079	-0.088454	0.417334	0.079800	0.905242
173	0.908340	-0.037759	-0.416526	0.000881	0.996087	-0.088375	0.418233	0.079908	0.904818
174	0.907852	-0.037187	-0.417638	0.000200	0.996097	-0.088260	0.419290	0.080043	0.904317
175	0.907189	-0.036584	-0.419129	-0.000571	0.996104	-0.088181	0.420722	0.080236	0.903634
176	0.906324	-0.036002	-0.421047	-0.001376	0.996108	-0.088134	0.422581	0.080457	0.902747
177	0.905280	-0.035421	-0.423336	-0.002238	0.996106	-0.088132	0.424809	0.080731	0.901676
178	0.903996	-0.034892	-0.426115	-0.003056	0.996112	-0.088048	0.427530	0.080898	0.900374
179	0.902827	-0.034140	-0.428647	-0.004031	0.996127	-0.087829	0.429985	0.081023	0.899193
180	0.901649	-0.033442	-0.431173	-0.005088	0.996116	-0.087900	0.432438	0.081449	0.897977
181	0.900329	-0.032904	-0.433964	-0.006183	0.996070	-0.088353	0.435166	0.082230	0.896588
182	0.899067	-0.032388	-0.436612	-0.007345	0.996004	-0.089008	0.437750	0.083231	0.895236
183	0.897838	-0.031920	-0.439166	-0.008478	0.995931	-0.089720	0.440243	0.084277	0.893914
184	0.896167	-0.031860	-0.442572	-0.009351	0.995841	-0.090622	0.443619	0.085351	0.892142
185	0.894003	-0.031949	-0.446920	-0.010153	0.995754	-0.091494	0.447945	0.086333	0.889883
186	0.891288	-0.031722	-0.452326	-0.011309	0.995684	-0.092112	0.453296	0.087214	0.887083
187	0.887859	-0.030814	-0.459083	-0.013215	0.995636	-0.092386	0.459927	0.088092	0.883576
188	0.884586	-0.029392	-0.465451	-0.015552	0.995598	-0.092426	0.466118	0.088997	0.880235
189	0.882514	-0.028312	-0.469434	-0.017300	0.995556	-0.092566	0.469969	0.089813	0.878102
190	0.880522	-0.027358	-0.473215	-0.018985	0.995496	-0.092878	0.473625	0.090765	0.876037
191	0.878546	-0.026573	-0.476918	-0.020385	0.995456	-0.093018	0.477223	0.091442	0.874012
192	0.876868	-0.025898	-0.480032	-0.021687	0.995400	-0.093317	0.480241	0.092238	0.872273
193	0.875535	-0.025172	-0.482499	-0.023026	0.995333	-0.093710	0.482606	0.093157	0.870869
194	0.874242	-0.024520	-0.484872	-0.024229	0.995276	-0.094016	0.484886	0.093940	0.869517
195	0.872949	-0.023769	-0.487233	-0.025489	0.995225	-0.094219	0.487146	0.094667	0.868175
196	0.871707	-0.022821	-0.489497	-0.026920	0.995176	-0.094336	0.489288	0.095411	0.866887
197	0.870330	-0.021872	-0.491984	-0.028307	0.995140	-0.094316	0.491655	0.096012	0.865481
198	0.868074	-0.021132	-0.495984	-0.029711	0.995091	-0.094397	0.495545	0.096679	0.863185
199	0.864649	-0.020495	-0.501959	-0.031217	0.995045	-0.094400	0.501406	0.097293	0.859724
200	0.861615	-0.019778	-0.507178	-0.032603	0.995020	-0.094190	0.506515	0.097691	0.856679
201	0.860323	-0.019014	-0.509395	-0.033635	0.995009	-0.093948	0.508639	0.097959	0.855389
202	0.859104	-0.018215	-0.511477	-0.034676	0.994999	-0.093678	0.510625	0.098215	0.854176
203	0.857617	-0.017505	-0.513991	-0.035459	0.995029	-0.093054	0.513065	0.098030	0.852734
204	0.856270	-0.016671	-0.516260	-0.036331	0.995060	-0.092392	0.515249	0.097868	0.851434
205	0.855147	-0.015654	-0.518149	-0.037476	0.995062	-0.091913	0.517029	0.098017	0.850337
206	0.853921	-0.014740	-0.520194	-0.038584	0.995054	-0.091532	0.518970	0.098232	0.849129
207	0.852573	-0.013821	-0.522426	-0.039716	0.995046	-0.091139	0.521097	0.098451	0.847800
208	0.851263	-0.012865	-0.524582	-0.040771	0.995056	-0.090563	0.523153	0.098480	0.846530
209	0.849865	-0.011946	-0.526865	-0.041798	0.995066	-0.089985	0.525340	0.098497	0.845172
210	0.848388	-0.011110	-0.529259	-0.042742	0.995078	-0.089402	0.527647	0.098469	0.843737
211	0.847072	-0.010266	-0.531379	-0.043670	0.995088	-0.088838	0.529681	0.098457	0.842463
212	0.845756	-0.009457	-0.533486	-0.044637	0.995084	-0.088403	0.531700	0.098580	0.841176
213	0.844347	-0.008631	-0.535727	-0.045699	0.995067	-0.088057	0.533844	0.098833	0.839787
214	0.843002	-0.007668	-0.537856	-0.046899	0.995043	-0.087693	0.535862	0.099150	0.838463
215	0.841595	-0.006607	-0.540068	-0.048249	0.995008	-0.087360	0.537949	0.099579	0.837075
216	0.840014	-0.005538	-0.542537	-0.049687	0.994961	-0.087086	0.540285	0.100111	0.835506
217	0.838047	-0.004467	-0.545579	-0.051141	0.994921	-0.086703	0.543196	0.100562	0.833562
218	0.835712	-0.003264	-0.549159	-0.052813	0.994870	-0.086284	0.546623	0.101111	0.831252
219	0.833184	-0.001897	-0.552993	-0.054754	0.994797	-0.085909	0.550278	0.101857	0.828745
220	0.830663	-0.000431	-0.556776	-0.056883	0.994701	-0.085635	0.553863	0.102805	0.826237
221	0.828679	0.000847	-0.559723	-0.058950	0.994569	-0.085772	0.556611	0.104073	0.824229
222	0.827330	0.001895	-0.561713	-0.060618	0.994456	-0.085927	0.558436	0.105140	0.822858
223	0.826334	0.002655	-0.563175	-0.061797	0.994378	-0.085986	0.559780	0.105856	0.821852
224	0.824399	0.003330	-0.565999	-0.062874	0.994333	-0.085729	0.562506	0.106262	0.819936
225	0.821990	0.004165	-0.569487	-0.064168	0.994283	-0.085348	0.565876	0.106698	0.817557
226	0.819640	0.005400	-0.572853	-0.065799	0.994225	-0.084773	0.569087	0.107177	0.815262
227	0.817050	0.006937	-0.576525	-0.067616	0.994181	-0.083863	0.572589	0.107502	0.812764
228	0.813984	0.008470	-0.580826	-0.069529	0.994126	-0.082943	0.576712	0.107898	0.809791
229	0.810698	0.009823	-0.585382	-0.071495	0.994037	-0.082333	0.581083	0.108599	0.806566
230	0.807619	0.010954	-0.589603	-0.073356	0.993928	-0.082014	0.585125	0.109487	0.803518
231	0.804879	0.012025	-0.593317	-0.075077	0.993825	-0.081706	0.588671	0.110308	0.800811
232	0.802334	0.013084	-0.596732	-0.076772	0.993717	-0.081436	0.591917	0.111151	0.798298
233	0.800040	0.014078	-0.599781	-0.078445	0.993597	-0.081315	0.594796	0.112105	0.796021
234	0.798057	0.015017	-0.602395	-0.080071	0.993467	-0.081312	0.597239	0.113126	0.794046
235	0.796477	0.015897	-0.604460	-0.081469	0.993361	-0.081225	0.599156	0.113938	0.792484
236	0.795084	0.016808	-0.606267	-0.082736	0.993277	-0.080966	0.600830	0.114535	0.791129
237	0.793521	0.017862	-0.608281	-0.084011	0.993214	-0.080430	0.602716	0.114925	0.789636
238	0.791770	0.019057	-0.610523	-0.085369	0.993156	-0.079712	0.604825	0.115233	0.787977
239	0.790021	0.020356	-0.612741	-0.086884	0.993079	-0.079031	0.606892	0.115674	0.786322
240	0.788255	0.021632	-0.614969	-0.088468	0.992983	-0.078468	0.608956	0.116258	0.784638
241	0.786488	0.022892	-0.617181	-0.089976	0.992898	-0.077831	0.611016	0.116745	0.782962
242	0.784850	0.024175	-0.619214	-0.091394	0.992827	-0.077080	0.612909	0.117089	0.781430
243	0.783284	0.025488	-0.621141	-0.092768	0.992764	-0.076248	0.614703	0.117346	0.779981
244	0.781796	0.026797	-0.622958	-0.094162	0.992692	-0.075470	0.616383	0.117661	0.778606
245	0.780268	0.028103	-0.624814	-0.095603	0.992609	-0.074743	0.618096	0.118054	0.777188
246	0.778643	0.029405	-0.626778	-0.097102	0.992515	-0.074066	0.619908	0.118532	0.775670
247	0.777079	0.030772	-0.628651	-0.098644	0.992415	-0.073357	0.621625	0.119016	0.774220
248	0.775691	0.032262	-0.630288	-0.100200	0.992321	-0.072523	0.623108	0.119410	0.772967
249	0.774340	0.033792	-0.631866	-0.101790	0.992220	-0.071679	0.624528	0.119821	0.771756
250	0.773056	0.035245	-0.633358	-0.103267	0.992128	-0.070835	0.625876	0.120164	0.770610
251	0.772042	0.036723	-0.634510	-0.104520	0.992073	-0.069757	0.626918	0.120174	0.769761
252	0.771184	0.038149	-0.635468	-0.105609	0.992038	-0.068610	0.627792	0.120022	0.769073
253	0.770394	0.039486	-0.636345	-0.106719	0.991986	-0.067645	0.628574	0.120023	0.768433
254	0.769407	0.040656	-0.637463	-0.107858	0.991911	-0.066920	0.629587	0.120244	0.767569
255	0.768074	0.041631	-0.639006	-0.109074	0.991807	-0.066489	0.631003	0.120768	0.766322
256	0.766480	0.042656	-0.640850	-0.110491	0.991674	-0.066143	0.632692	0.121505	0.764812
257	0.764811	0.043913	-0.642757	-0.111989	0.991548	-0.065513	0.634447	0.122087	0.763264
258	0.763178	0.045408	-0.644591	-0.113596	0.991421	-0.064654	0.636125	0.122566	0.761789
259	0.761588	0.046962	-0.646358	-0.115369	0.991264	-0.063915	0.637710	0.123247	0.760353
260	0.759938	0.048460	-0.648187	-0.117260	0.991077	-0.063380	0.639332	0.124171	0.758839
261	0.758083	0.049940	-0.650243	-0.119158	0.990886	-0.062818	0.641180	0.125102	0.757125
262	0.756272	0.051413	-0.652235	-0.121119	0.990678	-0.062347	0.642949	0.126150	0.755449
263	0.754607	0.052930	-0.654039	-0.123000	0.990483	-0.061755	0.644546	0.127047	0.753936
264	0.753101	0.054469	-0.655646	-0.124717	0.990317	-0.060981	0.645976	0.127695	0.752602
265	0.751664	0.056071	-0.657158	-0.126509	0.990136	-0.060221	0.647299	0.128403	0.751343
266	0.750198	0.057646	-0.658695	-0.128345	0.989941	-0.059539	0.648637	0.129206	0.750051
267	0.748700	0.059161	-0.660264	-0.130237	0.989726	-0.059000	0.649990	0.130164	0.748713
268	0.747049	0.060614	-0.662000	-0.132151	0.989500	-0.058528	0.651502	0.131207	0.747215
269	0.745299	0.062072	-0.663835	-0.134015	0.989283	-0.057959	0.653123	0.132161	0.745630
270	0.743615	0.063553	-0.665581	-0.135812	0.989077	-0.057292	0.654670	0.132998	0.744123
271	0.742092	0.065138	-0.667125	-0.137680	0.988858	-0.056600	0.656005	0.133852	0.742792
