// General information: # Original fixed header
//  MT Manager version: 2022.2.0
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information:
//  DeviceId: B42DAE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings:
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1	0.999999	-0.001032	-0.000027	0.001032	0.999992	-0.003854	0.000031	0.003854	0.999993
2	0.999998	-0.002102	0.000022	0.002102	0.999969	-0.007604	-0.000006	0.007604	0.999971
3	0.999995	-0.003155	0.000050	0.003155	0.999931	-0.011359	-0.000015	0.011359	0.999935
4	0.999991	-0.004198	0.000036	0.004198	0.999878	-0.015072	0.000028	0.015072	0.999886
5	0.999986	-0.005227	-0.000048	0.005225	0.999809	-0.018824	0.000146	0.018823	0.999823
6	0.999980	-0.006251	-0.000154	0.006246	0.999724	-0.022635	0.000295	0.022634	0.999744
7	0.999974	-0.007251	-0.000238	0.007242	0.999623	-0.026467	0.000430	0.026464	0.999650
8	0.999966	-0.008249	-0.000414	0.008232	0.999508	-0.030264	0.000663	0.030259	0.999542
9	0.999958	-0.009205	-0.000508	0.009182	0.999376	-0.034095	0.000821	0.034089	0.999418
10	0.999948	-0.010158	-0.000562	0.010129	0.999226	-0.038004	0.000947	0.037996	0.999277
11	0.999937	-0.011186	-0.000515	0.011155	0.999061	-0.041877	0.000983	0.041868	0.999123
12	0.999925	-0.012231	-0.000346	0.012202	0.998873	-0.045860	0.000906	0.045853	0.998948
13	0.999912	-0.013272	-0.000125	0.013249	0.998666	-0.049906	0.000787	0.049900	0.998754
14	0.999897	-0.014339	0.000137	0.014326	0.998438	-0.053996	0.000638	0.053992	0.998541
15	0.999881	-0.015441	0.000308	0.015433	0.998188	-0.058162	0.000590	0.058160	0.998307
16	0.999863	-0.016535	0.000556	0.016537	0.997918	-0.062335	0.000476	0.062336	0.998055
17	0.999845	-0.017606	0.000898	0.017626	0.997628	-0.066533	0.000276	0.066539	0.997784
18	0.999825	-0.018681	0.001191	0.018719	0.997322	-0.070693	0.000133	0.070703	0.997497
19	0.999804	-0.019742	0.001312	0.019785	0.996998	-0.074861	0.000170	0.074873	0.997193
20	0.999782	-0.020800	0.001519	0.020855	0.996655	-0.079014	0.000130	0.079029	0.996872
21	0.999760	-0.021821	0.001731	0.021890	0.996295	-0.083164	0.000091	0.083182	0.996534
22	0.999738	-0.022800	0.001834	0.022873	0.995920	-0.087291	0.000164	0.087310	0.996181
23	0.999716	-0.023771	0.001851	0.023840	0.995527	-0.091418	0.000331	0.091436	0.995811
24	0.999692	-0.024769	0.001779	0.024825	0.995115	-0.095553	0.000596	0.095567	0.995423
25	0.999667	-0.025760	0.001695	0.025801	0.994687	-0.099659	0.000881	0.099670	0.995020
26	0.999641	-0.026733	0.001738	0.026769	0.994242	-0.103760	0.001046	0.103770	0.994601
27	0.999614	-0.027706	0.001816	0.027740	0.993781	-0.107845	0.001183	0.107853	0.994166
28	0.999587	-0.028667	0.001762	0.028684	0.993303	-0.111919	0.001458	0.111924	0.993716
29	0.999560	-0.029611	0.001700	0.029609	0.992818	-0.115910	0.001745	0.115910	0.993258
30	0.999533	-0.030511	0.001582	0.030481	0.992319	-0.119891	0.002088	0.119884	0.992786
31	0.999507	-0.031367	0.001179	0.031272	0.991812	-0.123818	0.002714	0.123794	0.992304
32	0.999482	-0.032172	0.000515	0.031975	0.991301	-0.127670	0.003597	0.127620	0.991817
33	0.999456	-0.032974	-0.000034	0.032683	0.990778	-0.131492	0.004369	0.131419	0.991317
34	0.999430	-0.033746	-0.000552	0.033362	0.990249	-0.135256	0.005111	0.135160	0.990811
35	0.999407	-0.034412	-0.001037	0.033934	0.989723	-0.138916	0.005806	0.138798	0.990304
36	0.999383	-0.035091	-0.001560	0.034511	0.989201	-0.142445	0.006541	0.142303	0.989802
37	0.999358	-0.035743	-0.002424	0.035008	0.988687	-0.145853	0.007610	0.145674	0.989303
38	0.999331	-0.036395	-0.003642	0.035446	0.988179	-0.149150	0.009027	0.148921	0.988808
39	0.999306	-0.036939	-0.004739	0.035786	0.987674	-0.152382	0.010310	0.152107	0.988310
40	0.999281	-0.037489	-0.005619	0.036160	0.987175	-0.155496	0.011376	0.155181	0.987821
41	0.999257	-0.038012	-0.006440	0.036512	0.986673	-0.158568	0.012382	0.158215	0.987327
42	0.999230	-0.038531	-0.007382	0.036835	0.986192	-0.161460	0.013501	0.161064	0.986852
43	0.999203	-0.039049	-0.008277	0.037161	0.985717	-0.164258	0.014573	0.163820	0.986383
44	0.999176	-0.039564	-0.009112	0.037490	0.985257	-0.166923	0.015582	0.166444	0.985928
45	0.999149	-0.040037	-0.009910	0.037781	0.984810	-0.169476	0.016545	0.168958	0.985484
46	0.999125	-0.040470	-0.010526	0.038061	0.984375	-0.171921	0.017319	0.171370	0.985054
47	0.999102	-0.040890	-0.011135	0.038328	0.983950	-0.174281	0.018083	0.173698	0.984633
48	0.999078	-0.041282	-0.011821	0.038552	0.983547	-0.176491	0.018912	0.175872	0.984231
49	0.999055	-0.041631	-0.012468	0.038741	0.983165	-0.178568	0.019692	0.177917	0.983849
50	0.999032	-0.041961	-0.013171	0.038898	0.982790	-0.180583	0.020522	0.179896	0.983472
51	0.999009	-0.042260	-0.013943	0.039012	0.982433	-0.182490	0.021410	0.181766	0.983109
52	0.998984	-0.042573	-0.014790	0.039123	0.982082	-0.184350	0.022374	0.183584	0.982749
53	0.998961	-0.042825	-0.015597	0.039182	0.981747	-0.186114	0.023283	0.185310	0.982404
54	0.998937	-0.043069	-0.016422	0.039225	0.981412	-0.187862	0.024208	0.187018	0.982058
55	0.998930	-0.043139	-0.016660	0.039238	0.981322	-0.188326	0.024473	0.187471	0.981965
56	0.998916	-0.043291	-0.017128	0.039276	0.981145	-0.189243	0.024998	0.188365	0.981781
57	0.998888	-0.043594	-0.017947	0.039371	0.980784	-0.191082	0.025932	0.190163	0.981410
58	0.998864	-0.043896	-0.018521	0.039507	0.980408	-0.192977	0.026629	0.192026	0.981029
59	0.998841	-0.044208	-0.019028	0.039662	0.980021	-0.194897	0.027264	0.193916	0.980639
60	0.998818	-0.044518	-0.019515	0.039817	0.979627	-0.196837	0.027881	0.195827	0.980242
61	0.998794	-0.044834	-0.019991	0.039976	0.979219	-0.198826	0.028490	0.197787	0.979831
62	0.998767	-0.045185	-0.020583	0.040142	0.978797	-0.200860	0.029223	0.199786	0.979404
63	0.998739	-0.045507	-0.021222	0.040268	0.978375	-0.202884	0.029996	0.201773	0.978973
64	0.998712	-0.045791	-0.021843	0.040356	0.977933	-0.204982	0.030748	0.203837	0.978522
65	0.998679	-0.046109	-0.022670	0.040429	0.977479	-0.207123	0.031709	0.205933	0.978052
66	0.998640	-0.046482	-0.023618	0.040524	0.977007	-0.209319	0.032804	0.208077	0.977562
67	0.998601	-0.046870	-0.024498	0.040643	0.976518	-0.211565	0.033839	0.210273	0.977057
68	0.998559	-0.047303	-0.025350	0.040807	0.976025	-0.213799	0.034856	0.212457	0.976549
69	0.998520	-0.047716	-0.026081	0.040976	0.975533	-0.216002	0.035750	0.214613	0.976045
70	0.998484	-0.048130	-0.026704	0.041165	0.975040	-0.218181	0.036539	0.216751	0.975543
71	0.998446	-0.048568	-0.027343	0.041372	0.974553	-0.220307	0.037348	0.218833	0.975047
72	0.998402	-0.049034	-0.028079	0.041585	0.974070	-0.222394	0.038256	0.220871	0.974553
73	0.998350	-0.049531	-0.029061	0.041768	0.973582	-0.224486	0.039412	0.222902	0.974044
74	0.998290	-0.050080	-0.030149	0.041972	0.973084	-0.226597	0.040685	0.224944	0.973522
75	0.998234	-0.050641	-0.031057	0.042223	0.972574	-0.228729	0.041788	0.227014	0.972995
76	0.998180	-0.051223	-0.031823	0.042521	0.972048	-0.230898	0.042761	0.229125	0.972457
77	0.998127	-0.051825	-0.032517	0.042851	0.971521	-0.233045	0.043669	0.231215	0.971922
78	0.998071	-0.052445	-0.033209	0.043197	0.970993	-0.235175	0.044580	0.233287	0.971385
79	0.998011	-0.053105	-0.033956	0.043564	0.970454	-0.237321	0.045556	0.235370	0.970838
80	0.997943	-0.053840	-0.034786	0.043977	0.969893	-0.239527	0.046635	0.237504	0.970266
81	0.997870	-0.054619	-0.035668	0.044413	0.969312	-0.241787	0.047780	0.239688	0.969674
82	0.997795	-0.055461	-0.036451	0.044928	0.968714	-0.244080	0.048848	0.241904	0.969070
83	0.997726	-0.056274	-0.037089	0.045444	0.968107	-0.246383	0.049771	0.244137	0.968463
84	0.997649	-0.057172	-0.037788	0.046025	0.967496	-0.248664	0.050776	0.246340	0.967853
85	0.997560	-0.058146	-0.038653	0.046634	0.966877	-0.250947	0.051964	0.248532	0.967229
86	0.997464	-0.059199	-0.039509	0.047314	0.966236	-0.253277	0.053169	0.250765	0.966587
87	0.997370	-0.060290	-0.040236	0.048054	0.965571	-0.255662	0.054264	0.253056	0.965929
88	0.997281	-0.061383	-0.040772	0.048840	0.964898	-0.258045	0.055180	0.255352	0.965272
89	0.997193	-0.062493	-0.041229	0.049657	0.964209	-0.260452	0.056030	0.257674	0.964606
90	0.997099	-0.063626	-0.041777	0.050471	0.963521	-0.262830	0.056976	0.259959	0.963937
91	0.996999	-0.064802	-0.042361	0.051314	0.962832	-0.265180	0.057971	0.262211	0.963268
92	0.996892	-0.066007	-0.043008	0.052160	0.962115	-0.267609	0.059043	0.264534	0.962567
93	0.996780	-0.067245	-0.043674	0.053028	0.961397	-0.270009	0.060144	0.266823	0.961867
94	0.996668	-0.068491	-0.044300	0.053909	0.960670	-0.272409	0.061215	0.269113	0.961161
95	0.996558	-0.069756	-0.044789	0.054839	0.959925	-0.274838	0.062166	0.271436	0.960447
96	0.996445	-0.071011	-0.045334	0.055744	0.959190	-0.277214	0.063169	0.273701	0.959738
97	0.996323	-0.072334	-0.045926	0.056699	0.958455	-0.279553	0.064239	0.275921	0.959031
98	0.996198	-0.073664	-0.046515	0.057656	0.957712	-0.281894	0.065313	0.278140	0.958317
99	0.996067	-0.075033	-0.047117	0.058645	0.956973	-0.284188	0.066414	0.280308	0.957610
100	0.995934	-0.076414	-0.047705	0.059647	0.956236	-0.286452	0.067506	0.282442	0.956906
101	0.995801	-0.077803	-0.048236	0.060668	0.955490	-0.288720	0.068552	0.284581	0.956198
102	0.995664	-0.079221	-0.048759	0.061717	0.954746	-0.290948	0.069602	0.286678	0.955495
103	0.995518	-0.080704	-0.049295	0.062825	0.954010	-0.293118	0.070684	0.288707	0.954805
104	0.995368	-0.082184	-0.049890	0.063910	0.953277	-0.295260	0.071824	0.290704	0.954113
105	0.995218	-0.083673	-0.050404	0.065024	0.952542	-0.297380	0.072895	0.292681	0.953428
106	0.995064	-0.085186	-0.050911	0.066159	0.951802	-0.299493	0.073970	0.294647	0.952739
107	0.994904	-0.086704	-0.051462	0.067286	0.951075	-0.301544	0.075089	0.296545	0.952062
108	0.994750	-0.088229	-0.051853	0.068467	0.950349	-0.303561	0.076061	0.298417	0.951400
109	0.994599	-0.089734	-0.052158	0.069651	0.949615	-0.305580	0.076951	0.300297	0.950737
110	0.994435	-0.091311	-0.052542	0.070877	0.948882	-0.307570	0.077941	0.302135	0.950074
111	0.994268	-0.092886	-0.052948	0.072091	0.948139	-0.309572	0.078957	0.303980	0.949401
112	0.994098	-0.094510	-0.053271	0.073373	0.947387	-0.311569	0.079915	0.305821	0.948729
113	0.993925	-0.096159	-0.053536	0.074692	0.946621	-0.313577	0.080832	0.307673	0.948052
114	0.993759	-0.097813	-0.053630	0.076065	0.945841	-0.315594	0.081595	0.309545	0.947377
115	0.993607	-0.099401	-0.053523	0.077436	0.945058	-0.317600	0.082152	0.311425	0.946713
116	0.993467	-0.100994	-0.053133	0.078896	0.944250	-0.319637	0.082453	0.313357	0.946049
117	0.993329	-0.102605	-0.052619	0.080413	0.943438	-0.321650	0.082646	0.315273	0.945395
118	0.993194	-0.104224	-0.051982	0.081975	0.942611	-0.323674	0.082733	0.317210	0.944740
119	0.993054	-0.105859	-0.051367	0.083547	0.941781	-0.325682	0.082852	0.319128	0.944083
120	0.992889	-0.107538	-0.051055	0.085065	0.940959	-0.327657	0.083276	0.320985	0.943416
121	0.992713	-0.109253	-0.050833	0.086588	0.940137	-0.329612	0.083801	0.322809	0.942747
122	0.992535	-0.110924	-0.050701	0.088037	0.939306	-0.331594	0.084406	0.324655	0.942059
123	0.992345	-0.112608	-0.050708	0.089447	0.938463	-0.333597	0.085153	0.326507	0.941351
124	0.992138	-0.114336	-0.050897	0.090831	0.937596	-0.335654	0.086098	0.328392	0.940609
125	0.991919	-0.116112	-0.051139	0.092234	0.936699	-0.337770	0.087121	0.330324	0.939838
126	0.991702	-0.117870	-0.051310	0.093639	0.935792	-0.339890	0.088078	0.332265	0.939064
127	0.991500	-0.119536	-0.051367	0.094988	0.934868	-0.342051	0.088909	0.334264	0.938276
128	0.991308	-0.121173	-0.051243	0.096368	0.933935	-0.344207	0.089566	0.336277	0.937494
129	0.991112	-0.122811	-0.051136	0.097736	0.932984	-0.346393	0.090249	0.338316	0.936695
130	0.990897	-0.124480	-0.051270	0.099049	0.932028	-0.348586	0.091177	0.340335	0.935873
131	0.990675	-0.126148	-0.051468	0.100328	0.931048	-0.350832	0.092176	0.342397	0.935023
132	0.990462	-0.127796	-0.051506	0.101633	0.930025	-0.353165	0.093035	0.344561	0.934142
133	0.990250	-0.129460	-0.051429	0.102985	0.928978	-0.355520	0.093802	0.346757	0.933253
134	0.990035	-0.131182	-0.051197	0.104437	0.927885	-0.357942	0.094460	0.349028	0.932339
135	0.989804	-0.132974	-0.051041	0.105908	0.926719	-0.360520	0.095240	0.351439	0.931354
136	0.989551	-0.134837	-0.051065	0.107366	0.925497	-0.363220	0.096236	0.353942	0.930303
137	0.989294	-0.136713	-0.051058	0.108818	0.924175	-0.366140	0.097243	0.356664	0.929158
138	0.989037	-0.138601	-0.050940	0.110292	0.922750	-0.369281	0.098187	0.359614	0.927921
139	0.988772	-0.140522	-0.050822	0.111778	0.921255	-0.372553	0.099172	0.362689	0.926618
140	0.988484	-0.142479	-0.050988	0.113174	0.919708	-0.375937	0.100457	0.365837	0.925241
141	0.988062	-0.144787	-0.052632	0.114342	0.918182	-0.379298	0.103244	0.368752	0.923776
142	0.987339	-0.147716	-0.057805	0.114772	0.916811	-0.382473	0.109493	0.370997	0.922157
143	0.986636	-0.150495	-0.062460	0.115256	0.915544	-0.385351	0.115178	0.373002	0.920654
144	0.986009	-0.152930	-0.066316	0.115672	0.914209	-0.388384	0.120022	0.375279	0.919108
145	0.985151	-0.156003	-0.071700	0.116044	0.912790	-0.391597	0.126537	0.377462	0.917339
146	0.984441	-0.158695	-0.075447	0.116615	0.911225	-0.395057	0.131443	0.380112	0.915553
147	0.984158	-0.160342	-0.075656	0.117538	0.909537	-0.398657	0.132734	0.383449	0.913974
148	0.983948	-0.161937	-0.074982	0.118766	0.907841	-0.402143	0.133194	0.386782	0.912501
149	0.983735	-0.163642	-0.074071	0.120211	0.906176	-0.405456	0.133471	0.389957	0.911109
150	0.983626	-0.165057	-0.072358	0.121703	0.904475	-0.408794	0.132920	0.393295	0.909754
151	0.983524	-0.166396	-0.070655	0.123137	0.902799	-0.412058	0.132352	0.396568	0.908414
152	0.983398	-0.167783	-0.069119	0.124570	0.901163	-0.415195	0.131950	0.399692	0.907103
153	0.983296	-0.169000	-0.067593	0.125871	0.899608	-0.418165	0.131477	0.402672	0.905853
154	0.983231	-0.169930	-0.066183	0.126900	0.898184	-0.420906	0.130969	0.405449	0.904687
155	0.983142	-0.170709	-0.065493	0.127514	0.896863	-0.423529	0.131038	0.408038	0.903512
156	0.983161	-0.171085	-0.064222	0.128021	0.895610	-0.426020	0.130404	0.410624	0.902432
157	0.983307	-0.171120	-0.061843	0.128699	0.894371	-0.428412	0.128620	0.413302	0.901465
158	0.983330	-0.171475	-0.060480	0.129261	0.893175	-0.430731	0.127879	0.415733	0.900451
159	0.983324	-0.171832	-0.059571	0.129678	0.892128	-0.432771	0.127509	0.417829	0.899534
160	0.983511	-0.171669	-0.056888	0.130413	0.891155	-0.434551	0.125295	0.419967	0.898849
161	0.983806	-0.171232	-0.052975	0.131459	0.890224	-0.436143	0.121841	0.422116	0.898317
162	0.984098	-0.170691	-0.049149	0.132425	0.889440	-0.437447	0.118383	0.423982	0.897900
163	0.984373	-0.170076	-0.045645	0.133206	0.888711	-0.438691	0.115175	0.425755	0.897478
164	0.984632	-0.169412	-0.042426	0.133825	0.887984	-0.439972	0.112210	0.427532	0.897009
165	0.984774	-0.169109	-0.040279	0.134317	0.887269	-0.441263	0.110360	0.429134	0.896474
166	0.984796	-0.169200	-0.039342	0.134631	0.886522	-0.442665	0.109776	0.430638	0.895824
167	0.984776	-0.169399	-0.038986	0.134781	0.885749	-0.444165	0.109773	0.432149	0.895096
168	0.984755	-0.169595	-0.038668	0.134925	0.885033	-0.445546	0.109785	0.433536	0.894424
169	0.984745	-0.169695	-0.038485	0.134943	0.884402	-0.446792	0.109855	0.434783	0.893810
170	0.984771	-0.169536	-0.038511	0.134654	0.883893	-0.447885	0.109972	0.435878	0.893262
171	0.984854	-0.169047	-0.038544	0.134088	0.883515	-0.448801	0.109923	0.436835	0.892800
172	0.984988	-0.168294	-0.038419	0.133378	0.883251	-0.449531	0.109587	0.437658	0.892438
173	0.985140	-0.167393	-0.038452	0.132491	0.883120	-0.450050	0.109293	0.438268	0.892175
174	0.985355	-0.166207	-0.038076	0.131545	0.883055	-0.450455	0.108492	0.438849	0.891987
175	0.985619	-0.164828	-0.037229	0.130635	0.882989	-0.450850	0.107186	0.439503	0.891823
176	0.985879	-0.163461	-0.036366	0.129734	0.882873	-0.451336	0.105882	0.440245	0.891613
177	0.986168	-0.161950	-0.035282	0.128763	0.882587	-0.452172	0.104368	0.441375	0.891233
178	0.986525	-0.160176	-0.033349	0.127857	0.881937	-0.453696	0.102083	0.443319	0.890532
179	0.986859	-0.158653	-0.030622	0.127427	0.880684	-0.456244	0.099353	0.446346	0.889328
180	0.986877	-0.158834	-0.029075	0.127880	0.878730	-0.459869	0.098592	0.450116	0.887511
181	0.986330	-0.161572	-0.032351	0.128403	0.876678	-0.463625	0.103271	0.453133	0.885441
182	0.985600	-0.164708	-0.038263	0.128129	0.875120	-0.466635	0.110343	0.455012	0.883622
183	0.985299	-0.165625	-0.041886	0.127030	0.874212	-0.468632	0.114234	0.456422	0.882400
184	0.985639	-0.163840	-0.040888	0.125735	0.873688	-0.469958	0.112721	0.458068	0.881741
185	0.986119	-0.161489	-0.038601	0.124576	0.873298	-0.470990	0.109770	0.459644	0.881293
186	0.986484	-0.159661	-0.036859	0.123619	0.872800	-0.472164	0.107557	0.461226	0.880740
187	0.986526	-0.159313	-0.037219	0.122866	0.871672	-0.474439	0.108027	0.463473	0.879501
188	0.986202	-0.160567	-0.040307	0.122129	0.870021	-0.477649	0.111763	0.466135	0.877626
189	0.985521	-0.163131	-0.046225	0.121171	0.868319	-0.480978	0.118600	0.468412	0.875513
190	0.984800	-0.165639	-0.052284	0.120133	0.866934	-0.483728	0.125451	0.470094	0.873655
191	0.984569	-0.166305	-0.054474	0.119342	0.865745	-0.486049	0.127993	0.472048	0.872232
192	0.984912	-0.165005	-0.052175	0.118986	0.864590	-0.488187	0.125664	0.474613	0.871178
193	0.985477	-0.162913	-0.047896	0.118866	0.863257	-0.490570	0.121267	0.477753	0.870084
194	0.985960	-0.161115	-0.043871	0.118868	0.861731	-0.493245	0.117274	0.481105	0.868783
195	0.986202	-0.160196	-0.041735	0.118745	0.860217	-0.495910	0.115344	0.484112	0.867370
196	0.986240	-0.160071	-0.041322	0.118492	0.858749	-0.498508	0.115282	0.486752	0.865900
197	0.986154	-0.160413	-0.042047	0.118101	0.857357	-0.500991	0.116414	0.489088	0.864431
198	0.986051	-0.160761	-0.043117	0.117530	0.855940	-0.503541	0.117855	0.491449	0.862895
199	0.985987	-0.160967	-0.043807	0.116991	0.854396	-0.506280	0.118923	0.494061	0.861256
200	0.985961	-0.161037	-0.044126	0.116502	0.852790	-0.509094	0.119613	0.496806	0.859579
201	0.985961	-0.160969	-0.044389	0.115932	0.851240	-0.511811	0.120172	0.499479	0.857951
202	0.985984	-0.160809	-0.044447	0.115392	0.849710	-0.514468	0.120499	0.502128	0.856357
203	0.986010	-0.160627	-0.044526	0.114843	0.848264	-0.516972	0.120809	0.504626	0.854844
204	0.986036	-0.160410	-0.044741	0.114203	0.846869	-0.519394	0.121205	0.507032	0.853363
205	0.986031	-0.160299	-0.045246	0.113507	0.845487	-0.521792	0.121897	0.509368	0.851872
206	0.985970	-0.160395	-0.046215	0.112748	0.844112	-0.524178	0.123087	0.511613	0.850354
207	0.985849	-0.160760	-0.047523	0.112043	0.842744	-0.526525	0.124694	0.513749	0.848830
208	0.985724	-0.161146	-0.048798	0.111369	0.841380	-0.528844	0.126278	0.515859	0.847315
209	0.985642	-0.161352	-0.049761	0.110697	0.840016	-0.531150	0.127502	0.518015	0.845815
210	0.985657	-0.161125	-0.050182	0.109958	0.838747	-0.533303	0.128018	0.520136	0.844434
211	0.985769	-0.160517	-0.049939	0.109265	0.837560	-0.535308	0.127753	0.522234	0.843179
212	0.985883	-0.159911	-0.049628	0.108615	0.836380	-0.537282	0.127425	0.524307	0.841941
213	0.985905	-0.159706	-0.049849	0.108034	0.835221	-0.539199	0.127748	0.526213	0.840702
214	0.985840	-0.159862	-0.050642	0.107456	0.834070	-0.541092	0.128739	0.527989	0.839437
215	0.985793	-0.159912	-0.051392	0.106807	0.832921	-0.542988	0.129636	0.529784	0.838167
216	0.985769	-0.159830	-0.052099	0.106052	0.831726	-0.544963	0.130433	0.531682	0.836840
217	0.985657	-0.160045	-0.053540	0.105130	0.830464	-0.547062	0.132018	0.533587	0.835378
218	0.985477	-0.160486	-0.055491	0.104117	0.829213	-0.549150	0.134144	0.535397	0.833880
219	0.985334	-0.160818	-0.057046	0.103206	0.827900	-0.551299	0.135887	0.537327	0.832355
220	0.985244	-0.160972	-0.058152	0.102372	0.826531	-0.553504	0.137163	0.539384	0.830814
221	0.985217	-0.160925	-0.058742	0.101662	0.825206	-0.555607	0.137885	0.541422	0.829367
222	0.985274	-0.160584	-0.058713	0.101053	0.823905	-0.557646	0.137923	0.543502	0.828000
223	0.985342	-0.160198	-0.058633	0.100411	0.822504	-0.559826	0.137909	0.545733	0.826533
224	0.985325	-0.160143	-0.059074	0.099743	0.821042	-0.562087	0.138516	0.547946	0.824966
225	0.985245	-0.160306	-0.059954	0.098994	0.819521	-0.564434	0.139616	0.550170	0.823298
226	0.985155	-0.160492	-0.060926	0.098190	0.817923	-0.566887	0.140814	0.552490	0.821539
227	0.985091	-0.160581	-0.061713	0.097398	0.816300	-0.569358	0.141804	0.554859	0.819770
228	0.985059	-0.160544	-0.062319	0.096603	0.814690	-0.571794	0.142569	0.557231	0.818027
229	0.985078	-0.160318	-0.062598	0.095845	0.813109	-0.574167	0.142948	0.559600	0.816341
230	0.985131	-0.159992	-0.062611	0.095144	0.811475	-0.576590	0.143057	0.562060	0.814631
231	0.985150	-0.159760	-0.062905	0.094355	0.809824	-0.579036	0.143448	0.564501	0.812872
232	0.985167	-0.159518	-0.063245	0.093542	0.808221	-0.581402	0.143860	0.566862	0.811155
233	0.985213	-0.159150	-0.063451	0.092693	0.806573	-0.583822	0.144093	0.569307	0.809399
234	0.985212	-0.158952	-0.063961	0.091795	0.804880	-0.586296	0.144674	0.571754	0.807568
235	0.985164	-0.158912	-0.064798	0.090844	0.803229	-0.588702	0.145599	0.574082	0.805749
236	0.985123	-0.158808	-0.065675	0.089818	0.801600	-0.591076	0.146512	0.576384	0.803938
237	0.985077	-0.158710	-0.066597	0.088759	0.799939	-0.593481	0.147465	0.578713	0.802088
238	0.984991	-0.158782	-0.067683	0.087723	0.798216	-0.595950	0.148652	0.581068	0.800164
239	0.984941	-0.158732	-0.068518	0.086731	0.796476	-0.598417	0.149561	0.583463	0.798249
240	0.984976	-0.158376	-0.068845	0.085787	0.794722	-0.600880	0.149878	0.585947	0.796369
241	0.985080	-0.157732	-0.068834	0.084821	0.793004	-0.603283	0.149743	0.588443	0.794552
242	0.985164	-0.157168	-0.068924	0.083865	0.791289	-0.605663	0.149729	0.590897	0.792730
243	0.985180	-0.156856	-0.069397	0.082869	0.789524	-0.608099	0.150175	0.593336	0.790822
244	0.985133	-0.156774	-0.070254	0.081810	0.787700	-0.610602	0.151065	0.595777	0.788815
245	0.985082	-0.156695	-0.071134	0.080715	0.785798	-0.613194	0.151981	0.598305	0.786723
246	0.985080	-0.156423	-0.071765	0.079608	0.783862	-0.615810	0.152581	0.600909	0.784619
247	0.985154	-0.155887	-0.071905	0.078587	0.781901	-0.618429	0.152628	0.603597	0.782544
248	0.985270	-0.155198	-0.071814	0.077583	0.779911	-0.621063	0.152396	0.606343	0.780464
249	0.985388	-0.154487	-0.071726	0.076571	0.777953	-0.623639	0.152144	0.609035	0.778415
250	0.985496	-0.153796	-0.071727	0.075536	0.776038	-0.626146	0.151962	0.611646	0.776400
251	0.985522	-0.153401	-0.072215	0.074410	0.774038	-0.628752	0.152348	0.614275	0.774246
252	0.985412	-0.153540	-0.073413	0.073231	0.771925	-0.631481	0.153627	0.616893	0.771908
253	0.985264	-0.153780	-0.074880	0.071935	0.769739	-0.634292	0.155180	0.619559	0.769458
254	0.985199	-0.153662	-0.075960	0.070597	0.767557	-0.637081	0.156199	0.622289	0.767045
255	0.985279	-0.153022	-0.076226	0.069367	0.765368	-0.639843	0.156251	0.625136	0.764716
256	0.985395	-0.152266	-0.076232	0.068202	0.763115	-0.642653	0.156029	0.628068	0.762355
257	0.985458	-0.151736	-0.076474	0.067064	0.760854	-0.645449	0.156123	0.630934	0.759966
258	0.985434	-0.151533	-0.077181	0.065870	0.758548	-0.648280	0.156781	0.633753	0.757480
259	0.985379	-0.151455	-0.078036	0.064659	0.756184	-0.651156	0.157631	0.636590	0.754921
260	0.985345	-0.151278	-0.078810	0.063396	0.753714	-0.654137	0.158357	0.639554	0.752259
261	0.985369	-0.150858	-0.079305	0.062118	0.751199	-0.657147	0.158710	0.642606	0.749579
262	0.985425	-0.150328	-0.079623	0.060869	0.748660	-0.660153	0.158850	0.645685	0.746899
263	0.985468	-0.149850	-0.079981	0.059638	0.746135	-0.663118	0.159044	0.648712	0.744229
264	0.985486	-0.149467	-0.080484	0.058376	0.743570	-0.666105	0.159406	0.651739	0.741502
265	0.985470	-0.149240	-0.081090	0.057153	0.740964	-0.669109	0.159943	0.654752	0.738727
266	0.985451	-0.149039	-0.081698	0.055928	0.738267	-0.672186	0.160497	0.657837	0.735861
267	0.985459	-0.148734	-0.082154	0.054715	0.735524	-0.675286	0.160865	0.660971	0.732966
268	0.985523	-0.148203	-0.082340	0.053515	0.732765	-0.678374	0.160873	0.664147	0.730088
269	0.985583	-0.147683	-0.082556	0.052297	0.729962	-0.681484	0.160906	0.667341	0.727162
270	0.985613	-0.147265	-0.082950	0.051037	0.727168	-0.684559	0.161131	0.670477	0.724222
271	0.985650	-0.146818	-0.083293	0.049786	0.724344	-0.687638	0.161291	0.673624	0.721260
272	0.985707	-0.146327	-0.083493	0.048595	0.721475	-0.690733	0.161311	0.676803	0.718273
273	0.985752	-0.145921	-0.083665	0.047483	0.718573	-0.693828	0.161364	0.679970	0.715264
