// General information: # Original fixed header
//  MT Manager version: 2022.2.0
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information:
//  DeviceId: B42D51
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings:
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1580	-0.382822	0.063666	-0.921626	0.902155	0.240557	-0.358117	0.198904	-0.968545	-0.149527
1581	-0.382833	0.067694	-0.921334	0.903028	0.237811	-0.357753	0.194885	-0.968950	-0.152171
1582	-0.382544	0.070614	-0.921235	0.904059	0.234320	-0.357450	0.190623	-0.969592	-0.153477
1583	-0.382268	0.072766	-0.921182	0.905023	0.230750	-0.357335	0.186561	-0.970288	-0.154063
1584	-0.382275	0.075892	-0.920927	0.905846	0.227621	-0.357257	0.182509	-0.970788	-0.155760
1585	-0.382163	0.077390	-0.920849	0.906691	0.223889	-0.357471	0.178503	-0.971537	-0.155731
1586	-0.382028	0.077699	-0.920879	0.907470	0.220009	-0.357902	0.174793	-0.972399	-0.154559
1587	-0.382223	0.078621	-0.920719	0.907990	0.217022	-0.358407	0.171639	-0.972995	-0.154338
1588	-0.382902	0.081201	-0.920213	0.908113	0.215817	-0.358823	0.169461	-0.973052	-0.156377
1589	-0.383398	0.082182	-0.919920	0.908255	0.214261	-0.359395	0.167567	-0.973313	-0.156789
1590	-0.384049	0.082532	-0.919617	0.908292	0.212694	-0.360232	0.165866	-0.973627	-0.156648
1591	-0.385171	0.085011	-0.918921	0.908113	0.212127	-0.361017	0.164237	-0.973538	-0.158905
1592	-0.386404	0.086433	-0.918271	0.907855	0.211333	-0.362129	0.162761	-0.973585	-0.160129
1593	-0.387641	0.087198	-0.917677	0.907571	0.210407	-0.363379	0.161400	-0.973717	-0.160701
1594	-0.389179	0.088643	-0.916887	0.907126	0.209976	-0.364735	0.160193	-0.973680	-0.162129
1595	-0.390634	0.089436	-0.916191	0.906662	0.209586	-0.366112	0.159277	-0.973691	-0.162960
1596	-0.391966	0.090237	-0.915543	0.906198	0.209481	-0.367319	0.158643	-0.973640	-0.163882
1597	-0.392894	0.091057	-0.915065	0.905882	0.209461	-0.368108	0.158151	-0.973568	-0.164783
1598	-0.393609	0.091765	-0.914686	0.905632	0.209511	-0.368694	0.157804	-0.973491	-0.165571
1599	-0.394129	0.092323	-0.914406	0.905415	0.209782	-0.369073	0.157752	-0.973380	-0.166272
1600	-0.394545	0.092294	-0.914230	0.905212	0.209984	-0.369455	0.157875	-0.973339	-0.166393
1601	-0.394839	0.092064	-0.914126	0.905006	0.210433	-0.369706	0.158326	-0.973264	-0.166406
1602	-0.395226	0.091923	-0.913973	0.904746	0.211006	-0.370015	0.158841	-0.973153	-0.166562
1603	-0.395473	0.091394	-0.913919	0.904559	0.211323	-0.370290	0.159290	-0.973134	-0.166243
1604	-0.395517	0.091093	-0.913930	0.904454	0.211733	-0.370313	0.159776	-0.973073	-0.166133
1605	-0.395245	0.090998	-0.914057	0.904465	0.212298	-0.369962	0.160387	-0.972959	-0.166214
1606	-0.394774	0.090468	-0.914313	0.904545	0.212752	-0.369506	0.161093	-0.972909	-0.165822
1607	-0.394153	0.089765	-0.914651	0.904644	0.213384	-0.368899	0.162058	-0.972836	-0.165311
1608	-0.393050	0.088281	-0.915269	0.904942	0.213660	-0.368007	0.163068	-0.972911	-0.163869
1609	-0.391990	0.088193	-0.915732	0.905217	0.214519	-0.366829	0.164090	-0.972730	-0.163923
1610	-0.391033	0.087610	-0.916197	0.905389	0.215528	-0.365811	0.165418	-0.972560	-0.163600
1611	-0.390151	0.086549	-0.916674	0.905573	0.216089	-0.365024	0.166491	-0.972530	-0.162684
1612	-0.389424	0.085785	-0.917055	0.905661	0.216958	-0.364290	0.167712	-0.972404	-0.162181
1613	-0.388851	0.085257	-0.917347	0.905662	0.218057	-0.363632	0.169032	-0.972205	-0.162005
1614	-0.388341	0.084229	-0.917658	0.905628	0.219000	-0.363149	0.170379	-0.972083	-0.161326
1615	-0.387684	0.083191	-0.918031	0.905610	0.220165	-0.362488	0.171963	-0.971909	-0.160693
1616	-0.386812	0.082146	-0.918493	0.905659	0.221416	-0.361604	0.173665	-0.971713	-0.160043
1617	-0.385548	0.080947	-0.919130	0.905856	0.222610	-0.360375	0.175437	-0.971541	-0.159154
1618	-0.383983	0.080256	-0.919846	0.906169	0.223987	-0.358731	0.177243	-0.971282	-0.158732
1619	-0.382424	0.079394	-0.920570	0.906475	0.225289	-0.357139	0.179039	-0.971052	-0.158125
1620	-0.380953	0.078315	-0.921272	0.906743	0.226498	-0.355691	0.180810	-0.970858	-0.157296
1621	-0.379798	0.077761	-0.921796	0.906883	0.227912	-0.354427	0.182528	-0.970572	-0.157080
1622	-0.378883	0.077272	-0.922213	0.906987	0.229038	-0.353436	0.183911	-0.970346	-0.156863
1623	-0.378079	0.076629	-0.922596	0.907052	0.230064	-0.352601	0.185237	-0.970154	-0.156489
1624	-0.377216	0.076042	-0.922998	0.907146	0.231067	-0.351701	0.186531	-0.969962	-0.156143
1625	-0.376231	0.075709	-0.923427	0.907237	0.232410	-0.350580	0.188072	-0.969667	-0.156126
1626	-0.375057	0.075023	-0.923961	0.907319	0.234011	-0.349301	0.190011	-0.969335	-0.155837
1627	-0.373612	0.073866	-0.924639	0.907428	0.235783	-0.347822	0.192322	-0.968995	-0.155119
1628	-0.372042	0.073199	-0.925325	0.907460	0.238316	-0.346007	0.195193	-0.968425	-0.155089
1629	-0.370288	0.072037	-0.926120	0.907361	0.241583	-0.343996	0.198954	-0.967703	-0.154819
1630	-0.368248	0.069908	-0.927096	0.907196	0.245216	-0.341853	0.203440	-0.966945	-0.153721
1631	-0.365901	0.067605	-0.928195	0.906894	0.249827	-0.339308	0.208950	-0.965927	-0.152722
1632	-0.363143	0.065209	-0.929449	0.906433	0.255611	-0.336217	0.215653	-0.964578	-0.151931
1633	-0.359983	0.062425	-0.930868	0.905809	0.262337	-0.332699	0.223433	-0.962955	-0.150982
1634	-0.355976	0.059398	-0.932605	0.905147	0.270060	-0.328295	0.232359	-0.961010	-0.149899
1635	-0.351489	0.056489	-0.934486	0.904114	0.279536	-0.323167	0.242967	-0.958472	-0.149327
1636	-0.346190	0.052836	-0.936676	0.902778	0.290388	-0.317281	0.255236	-0.955449	-0.148228
1637	-0.340347	0.048173	-0.939065	0.900807	0.303096	-0.310932	0.269648	-0.951742	-0.146552
1638	-0.333970	0.042041	-0.941646	0.897626	0.319032	-0.304114	0.287630	-0.946811	-0.144284
1639	-0.326874	0.035561	-0.944399	0.892964	0.338843	-0.296313	0.309466	-0.940171	-0.142514
1640	-0.318167	0.029021	-0.947590	0.887192	0.361421	-0.286819	0.334155	-0.931951	-0.140740
1641	-0.307321	0.023091	-0.951326	0.880126	0.387033	-0.274926	0.361846	-0.921777	-0.139267
1642	-0.294940	0.019265	-0.955322	0.870816	0.416953	-0.260442	0.393307	-0.908724	-0.139752
1643	-0.281055	0.015738	-0.959563	0.859153	0.449654	-0.244270	0.427627	-0.893064	-0.139899
1644	-0.264496	0.011862	-0.964314	0.844899	0.484944	-0.225777	0.464960	-0.874465	-0.138287
1645	-0.243816	0.007215	-0.969795	0.827164	0.523601	-0.204062	0.506313	-0.851933	-0.133630
1646	-0.218805	0.003067	-0.975764	0.805277	0.565297	-0.178798	0.551048	-0.824882	-0.126160
1647	-0.188672	0.000490	-0.982040	0.778580	0.609532	-0.149278	0.598512	-0.792761	-0.115384
1648	-0.153131	0.002259	-0.988203	0.745153	0.657083	-0.113966	0.649075	-0.753814	-0.102303
1649	-0.117271	0.013744	-0.993005	0.704665	0.705728	-0.073451	0.699782	-0.708350	-0.092446
1650	-0.085533	0.034367	-0.995742	0.656766	0.753481	-0.030410	0.749228	-0.656571	-0.087019
1651	-0.063236	0.067568	-0.995709	0.599545	0.800177	0.016223	0.797839	-0.595946	-0.091110
1652	-0.067802	0.122954	-0.990094	0.534299	0.842552	0.068043	0.842572	-0.524393	-0.122821
1653	-0.105367	0.197551	-0.974613	0.461038	0.878080	0.128141	0.881103	-0.435831	-0.183600
1654	-0.170981	0.276816	-0.945589	0.383750	0.902645	0.194854	0.907470	-0.329554	-0.260563
1655	-0.223500	0.339968	-0.913493	0.332600	0.907550	0.256381	0.916201	-0.246526	-0.315911
1656	-0.233807	0.383766	-0.893341	0.322125	0.897490	0.301241	0.917371	-0.217335	-0.333460
1657	-0.210812	0.399552	-0.892142	0.333293	0.887345	0.318647	0.918953	-0.230170	-0.320231
1658	-0.158478	0.393199	-0.905693	0.373347	0.873044	0.313697	0.914055	-0.288423	-0.285158
1659	-0.082783	0.376757	-0.922606	0.430485	0.848473	0.307858	0.898794	-0.371682	-0.232427
1660	-0.026258	0.358401	-0.933198	0.483363	0.821688	0.301974	0.875026	-0.443144	-0.194814
1661	-0.002029	0.338456	-0.940980	0.521856	0.803047	0.287719	0.853031	-0.490472	-0.178255
1662	0.006398	0.320950	-0.947075	0.558605	0.784397	0.269595	0.829409	-0.530766	-0.174265
1663	-0.003505	0.321248	-0.946989	0.586294	0.767816	0.258297	0.810091	-0.554308	-0.191037
1664	-0.046052	0.338201	-0.939946	0.604209	0.758741	0.243399	0.795494	-0.556715	-0.239286
1665	-0.098800	0.349088	-0.931867	0.617792	0.755642	0.217572	0.780110	-0.554204	-0.290321
1666	-0.117838	0.331499	-0.936068	0.644143	0.742934	0.182014	0.755774	-0.581514	-0.301078
1667	-0.117524	0.296141	-0.947886	0.680499	0.719188	0.140319	0.723263	-0.628545	-0.286045
1668	-0.120650	0.258271	-0.958509	0.714435	0.692974	0.096795	0.689222	-0.673114	-0.268126
1669	-0.135068	0.229091	-0.963988	0.742237	0.667899	0.054728	0.656385	-0.708116	-0.260252
1670	-0.157909	0.210868	-0.964676	0.765576	0.643164	0.015270	0.623665	-0.736122	-0.262997
1671	-0.184043	0.201929	-0.961953	0.785697	0.618271	-0.020536	0.590600	-0.759583	-0.272443
1672	-0.203661	0.194206	-0.959586	0.805825	0.589898	-0.051640	0.556029	-0.783776	-0.276635
1673	-0.212745	0.176887	-0.960963	0.827110	0.556213	-0.080728	0.520220	-0.811997	-0.264636
1674	-0.220070	0.156310	-0.962879	0.846773	0.520666	-0.109010	0.484299	-0.839330	-0.246942
1675	-0.230941	0.139491	-0.962917	0.862994	0.486421	-0.136511	0.449341	-0.862517	-0.232715
1676	-0.243975	0.125007	-0.961691	0.876446	0.452899	-0.163478	0.415113	-0.882755	-0.220058
1677	-0.257032	0.109916	-0.960132	0.887568	0.419880	-0.189538	0.382307	-0.900899	-0.205480
1678	-0.270231	0.092941	-0.958299	0.896393	0.387520	-0.215191	0.351360	-0.917164	-0.188032
1679	-0.285794	0.074802	-0.955367	0.902298	0.356795	-0.241983	0.322769	-0.931183	-0.169464
1680	-0.305392	0.057890	-0.950466	0.904962	0.328211	-0.270780	0.296278	-0.942829	-0.152621
1681	-0.329021	0.045130	-0.943244	0.904234	0.303003	-0.300917	0.272225	-0.951921	-0.140502
1682	-0.356107	0.040685	-0.933559	0.900126	0.283202	-0.331012	0.250919	-0.958197	-0.137472
1683	-0.383718	0.043601	-0.922421	0.893908	0.268176	-0.359180	0.231711	-0.962383	-0.141879
1684	-0.409201	0.047173	-0.911224	0.887028	0.254633	-0.385153	0.213859	-0.965886	-0.146040
1685	-0.431730	0.048350	-0.900706	0.880116	0.241221	-0.408912	0.197499	-0.969265	-0.146697
1686	-0.450394	0.046467	-0.891620	0.874085	0.226508	-0.429732	0.181990	-0.972900	-0.142634
1687	-0.465449	0.042658	-0.884046	0.869231	0.210181	-0.447507	0.166720	-0.976732	-0.134908
1688	-0.478019	0.040161	-0.877431	0.865156	0.194017	-0.462452	0.151664	-0.980176	-0.127489
1689	-0.488119	0.040428	-0.871840	0.861885	0.179648	-0.474215	0.137453	-0.982900	-0.122533
1690	-0.496232	0.040249	-0.867256	0.859140	0.166617	-0.483856	0.125026	-0.985200	-0.117260
1691	-0.502683	0.034302	-0.863790	0.856596	0.154330	-0.492368	0.116420	-0.987424	-0.106962
1692	-0.507948	0.020362	-0.861147	0.853976	0.142768	-0.500342	0.112756	-0.989547	-0.089908
1693	-0.513039	0.000452	-0.858365	0.850779	0.132925	-0.508435	0.113868	-0.991126	-0.068580
1694	-0.519498	-0.019676	-0.854245	0.846404	0.125209	-0.517613	0.117143	-0.991935	-0.048392
1695	-0.528167	-0.036094	-0.848373	0.840574	0.119339	-0.528389	0.120315	-0.992197	-0.032691
1696	-0.538804	-0.047755	-0.841077	0.833488	0.114869	-0.540465	0.122423	-0.992232	-0.022089
1697	-0.551546	-0.052995	-0.832459	0.825305	0.110230	-0.553824	0.121111	-0.992492	-0.017060
1698	-0.566236	-0.048002	-0.822844	0.816523	0.103642	-0.567933	0.112543	-0.993456	-0.019491
1699	-0.581516	-0.029724	-0.812992	0.807839	0.096955	-0.581375	0.096104	-0.994845	-0.032369
1700	-0.595518	-0.000575	-0.803342	0.799862	0.092553	-0.593005	0.074692	-0.995708	-0.054657
1701	-0.604325	0.030886	-0.796139	0.794689	0.094985	-0.599539	0.057104	-0.994999	-0.081947
1702	-0.601668	0.047443	-0.797336	0.796775	0.105743	-0.594952	0.056087	-0.993261	-0.101424
1703	-0.586942	0.038022	-0.808736	0.806534	0.114716	-0.579951	0.070724	-0.992670	-0.097998
1704	-0.572865	0.017550	-0.819462	0.815473	0.113005	-0.567657	0.082641	-0.993439	-0.079048
1705	-0.575069	-0.000559	-0.818105	0.813602	0.104388	-0.571975	0.085720	-0.994537	-0.059575
1706	-0.592412	-0.011866	-0.805548	0.801208	0.096000	-0.590635	0.084341	-0.995311	-0.047364
1707	-0.594386	-0.023076	-0.803849	0.798388	0.102817	-0.593300	0.096340	-0.994433	-0.042689
1708	-0.587675	-0.017442	-0.808909	0.803241	0.107490	-0.585875	0.097169	-0.994053	-0.049159
1709	-0.591864	0.013040	-0.805932	0.801155	0.119400	-0.586425	0.088582	-0.992761	-0.081116
1710	-0.589901	0.049358	-0.805965	0.802927	0.141646	-0.579003	0.085583	-0.988686	-0.123188
1711	-0.563150	0.056056	-0.824452	0.819478	0.166332	-0.548443	0.106389	-0.984475	-0.139606
1712	-0.529577	0.031591	-0.847673	0.838161	0.173243	-0.517178	0.130515	-0.984372	-0.118224
1713	-0.523090	0.009829	-0.852221	0.840041	0.174781	-0.513598	0.143904	-0.984558	-0.099683
1714	-0.517910	0.019563	-0.855211	0.843786	0.176109	-0.506962	0.140693	-0.984176	-0.107716
1715	-0.501240	0.085537	-0.861070	0.857384	0.183455	-0.480871	0.116835	-0.979300	-0.165293
1716	-0.497834	0.149587	-0.854274	0.862079	0.192980	-0.468591	0.094763	-0.969733	-0.225028
1717	-0.507862	0.145455	-0.849070	0.856177	0.193996	-0.478880	0.095061	-0.970159	-0.223058
1718	-0.511881	0.146723	-0.846434	0.854734	0.185697	-0.484712	0.086061	-0.971591	-0.220464
1719	-0.512372	0.151933	-0.845217	0.854761	0.185138	-0.484878	0.082813	-0.970897	-0.224726
1720	-0.514050	0.162279	-0.842269	0.854267	0.185380	-0.485656	0.077328	-0.969175	-0.233925
1721	-0.514191	0.170764	-0.840504	0.854478	0.186536	-0.484842	0.073991	-0.967493	-0.241830
1722	-0.514440	0.168695	-0.840770	0.854319	0.185549	-0.485501	0.074102	-0.968046	-0.239573
1723	-0.516761	0.163341	-0.840403	0.853037	0.181600	-0.489234	0.072705	-0.969712	-0.233180
1724	-0.519211	0.169227	-0.837724	0.851932	0.180531	-0.491548	0.068052	-0.968902	-0.237904
1725	-0.521080	0.180642	-0.834173	0.851146	0.182637	-0.492132	0.063451	-0.966443	-0.248921
1726	-0.521328	0.179422	-0.834281	0.851132	0.179880	-0.493172	0.061584	-0.967187	-0.246488
1727	-0.521241	0.178835	-0.834461	0.851413	0.175809	-0.494152	0.058333	-0.968044	-0.243902
1728	-0.521573	0.188051	-0.832225	0.851607	0.174448	-0.494301	0.052226	-0.966543	-0.251133
1729	-0.521538	0.196577	-0.830274	0.852003	0.172102	-0.494440	0.045696	-0.965266	-0.257242
1730	-0.521216	0.196232	-0.830558	0.852377	0.167907	-0.495237	0.042275	-0.966075	-0.254780
1731	-0.521526	0.195846	-0.830455	0.852323	0.164587	-0.496444	0.039456	-0.966724	-0.252761
1732	-0.522032	0.199918	-0.829165	0.852184	0.162789	-0.497275	0.035565	-0.966195	-0.255348
1733	-0.522416	0.201802	-0.828467	0.852089	0.160055	-0.498324	0.032038	-0.966260	-0.255569
1734	-0.522970	0.199911	-0.828576	0.851833	0.156481	-0.499894	0.029722	-0.967238	-0.252126
1735	-0.523090	0.199243	-0.828661	0.851848	0.153102	-0.500915	0.027066	-0.967916	-0.249811
1736	-0.522708	0.201476	-0.828362	0.852184	0.150441	-0.501149	0.023650	-0.967871	-0.250331
1737	-0.522016	0.203448	-0.828316	0.852693	0.147649	-0.501113	0.020349	-0.967889	-0.250554
1738	-0.521338	0.203385	-0.828759	0.853164	0.144551	-0.501215	0.017859	-0.968370	-0.248880
1739	-0.520683	0.204059	-0.829005	0.853610	0.141998	-0.501184	0.015446	-0.968605	-0.248123
1740	-0.520238	0.205660	-0.828888	0.853917	0.140398	-0.501112	0.013316	-0.968500	-0.248657
1741	-0.520115	0.206209	-0.828830	0.854018	0.138720	-0.501408	0.011581	-0.968625	-0.248257
1742	-0.519950	0.206691	-0.828813	0.854137	0.137222	-0.501617	0.010052	-0.968736	-0.247891
1743	-0.519925	0.207279	-0.828682	0.854168	0.136064	-0.501881	0.008724	-0.968774	-0.247794
1744	-0.520000	0.207627	-0.828547	0.854133	0.134968	-0.502236	0.007549	-0.968852	-0.247524
1745	-0.520274	0.207987	-0.828285	0.853975	0.134055	-0.502749	0.006471	-0.968902	-0.247361
1746	-0.520659	0.208269	-0.827973	0.853750	0.132820	-0.503459	0.005117	-0.969011	-0.246963
1747	-0.521032	0.209249	-0.827491	0.853529	0.131958	-0.504059	0.003720	-0.968918	-0.247354
1748	-0.521372	0.210357	-0.826995	0.853326	0.131263	-0.504583	0.002411	-0.968772	-0.247941
1749	-0.521861	0.211943	-0.826281	0.853030	0.130615	-0.505252	0.000840	-0.968514	-0.248957
1750	-0.522463	0.213225	-0.825571	0.852661	0.130024	-0.506026	-0.000553	-0.968312	-0.249742
1751	-0.523015	0.214603	-0.824864	0.852321	0.129486	-0.506736	-0.001939	-0.968080	-0.250634
1752	-0.523666	0.216299	-0.824008	0.851917	0.129226	-0.507482	-0.003285	-0.967737	-0.251940
1753	-0.524335	0.217452	-0.823279	0.851500	0.128665	-0.508324	-0.004609	-0.967554	-0.252624
1754	-0.524983	0.218663	-0.822544	0.851092	0.128187	-0.509126	-0.005887	-0.967344	-0.253399
1755	-0.525528	0.220058	-0.821824	0.850746	0.127763	-0.509812	-0.007189	-0.967084	-0.254356
1756	-0.525838	0.221551	-0.821224	0.850542	0.127285	-0.510271	-0.008522	-0.966806	-0.255370
1757	-0.525975	0.222443	-0.820895	0.850444	0.126447	-0.510643	-0.009789	-0.966711	-0.255684
1758	-0.526001	0.223959	-0.820467	0.850411	0.125837	-0.510849	-0.011164	-0.966441	-0.256647
1759	-0.526047	0.225403	-0.820042	0.850364	0.125264	-0.511067	-0.012474	-0.966179	-0.257569
1760	-0.526094	0.226500	-0.819709	0.850317	0.124622	-0.511303	-0.013656	-0.966006	-0.258159
1761	-0.526090	0.227792	-0.819354	0.850300	0.124135	-0.511449	-0.014793	-0.965765	-0.258998
1762	-0.526086	0.229188	-0.818966	0.850281	0.123692	-0.511587	-0.015950	-0.965491	-0.259947
1763	-0.526106	0.230065	-0.818708	0.850249	0.123045	-0.511798	-0.017008	-0.965365	-0.260347
1764	-0.525998	0.231190	-0.818460	0.850295	0.122602	-0.511827	-0.017984	-0.965153	-0.261068
1765	-0.525900	0.232105	-0.818265	0.850337	0.122138	-0.511868	-0.018866	-0.964992	-0.261600
1766	-0.525883	0.232976	-0.818028	0.850328	0.121716	-0.511983	-0.019713	-0.964835	-0.262114
1767	-0.525967	0.233971	-0.817690	0.850259	0.121546	-0.512138	-0.020439	-0.964616	-0.262865
1768	-0.526221	0.234725	-0.817310	0.850088	0.121449	-0.512446	-0.021022	-0.964445	-0.263446
1769	-0.526523	0.235475	-0.816899	0.849890	0.121531	-0.512755	-0.021462	-0.964252	-0.264117
1770	-0.526842	0.236083	-0.816519	0.849685	0.121679	-0.513060	-0.021771	-0.964085	-0.264702
1771	-0.527094	0.236762	-0.816159	0.849522	0.121941	-0.513266	-0.021998	-0.963885	-0.265409
1772	-0.527239	0.237539	-0.815840	0.849425	0.122163	-0.513375	-0.022281	-0.963666	-0.266181
1773	-0.527484	0.238164	-0.815499	0.849270	0.122529	-0.513544	-0.022385	-0.963465	-0.266898
1774	-0.527939	0.238686	-0.815052	0.848994	0.123316	-0.513812	-0.022131	-0.963235	-0.267747
1775	-0.528512	0.238554	-0.814719	0.848654	0.124163	-0.514170	-0.021500	-0.963159	-0.268072
1776	-0.529162	0.238204	-0.814400	0.848276	0.125424	-0.514487	-0.020408	-0.963082	-0.268433
1777	-0.529898	0.237513	-0.814122	0.847852	0.127033	-0.514791	-0.018849	-0.963042	-0.268691
1778	-0.530520	0.236826	-0.813918	0.847507	0.129212	-0.514817	-0.016754	-0.962921	-0.269261
1779	-0.531004	0.235597	-0.813959	0.847247	0.131300	-0.514716	-0.014392	-0.962940	-0.269330
1780	-0.531353	0.234104	-0.814162	0.847070	0.133591	-0.514417	-0.011662	-0.962989	-0.269287
1781	-0.531764	0.232653	-0.814309	0.846850	0.136447	-0.514030	-0.008481	-0.962941	-0.269580
1782	-0.532211	0.230636	-0.814591	0.846598	0.139508	-0.513623	-0.004818	-0.962987	-0.269504
1783	-0.532658	0.227950	-0.815055	0.846331	0.143044	-0.513091	-0.000371	-0.963108	-0.269115
1784	-0.532804	0.224519	-0.815911	0.846225	0.146995	-0.512149	0.004947	-0.963319	-0.268313
1785	-0.532324	0.220362	-0.817357	0.846467	0.151290	-0.510495	0.011164	-0.963614	-0.267065
1786	-0.531001	0.215782	-0.819436	0.847176	0.155914	-0.507920	0.018161	-0.963913	-0.265596
1787	-0.528731	0.210902	-0.822170	0.848385	0.161194	-0.504241	0.026184	-0.964125	-0.264154
1788	-0.525606	0.205358	-0.825570	0.849999	0.166947	-0.499631	0.035223	-0.964343	-0.262303
1789	-0.521914	0.198990	-0.829463	0.851783	0.173455	-0.494346	0.045504	-0.964529	-0.260025
1790	-0.517606	0.191526	-0.833907	0.853696	0.180917	-0.488337	0.057339	-0.964669	-0.257148
1791	-0.512537	0.182938	-0.838951	0.855717	0.189710	-0.481413	0.071089	-0.964647	-0.253777
1792	-0.506661	0.173441	-0.844519	0.857696	0.200795	-0.473328	0.087480	-0.964157	-0.250495
1793	-0.500255	0.163544	-0.850293	0.859240	0.215126	-0.464142	0.107012	-0.962795	-0.248142
1794	-0.492896	0.154273	-0.856302	0.860348	0.233266	-0.453198	0.129830	-0.960097	-0.247704
1795	-0.483926	0.145651	-0.862903	0.861256	0.254023	-0.440126	0.155093	-0.956168	-0.248371
1796	-0.473121	0.136968	-0.870285	0.861717	0.277480	-0.424792	0.183303	-0.950918	-0.249309
1797	-0.460589	0.128751	-0.878226	0.861245	0.304199	-0.407086	0.214743	-0.943868	-0.250997
1798	-0.446621	0.121597	-0.886422	0.859390	0.333968	-0.387188	0.248956	-0.934708	-0.253656
1799	-0.430715	0.114501	-0.895195	0.855830	0.366629	-0.364880	0.286426	-0.923294	-0.255906
1800	-0.412300	0.107981	-0.904626	0.850308	0.402100	-0.339547	0.327086	-0.909206	-0.257603
1801	-0.391650	0.102980	-0.914333	0.842069	0.440631	-0.311068	0.370850	-0.891762	-0.259290
1802	-0.368792	0.099457	-0.924176	0.830346	0.482104	-0.279467	0.417754	-0.870450	-0.260380
1803	-0.343642	0.098021	-0.933971	0.814598	0.525966	-0.244520	0.467269	-0.844838	-0.260592
1804	-0.317346	0.100853	-0.942932	0.793571	0.572606	-0.205835	0.519169	-0.813604	-0.261748
1805	-0.291429	0.109839	-0.950265	0.766801	0.620735	-0.163415	0.571914	-0.776288	-0.265125
1806	-0.265604	0.125448	-0.955886	0.733963	0.669190	-0.116117	0.625103	-0.732425	-0.269814
1807	-0.245202	0.147714	-0.958153	0.695384	0.715446	-0.067660	0.675513	-0.682874	-0.278147
1808	-0.237368	0.181151	-0.954380	0.650359	0.759423	-0.017607	0.721588	-0.624869	-0.298076
1809	-0.250599	0.234197	-0.939336	0.599862	0.799142	0.039211	0.759846	-0.553645	-0.340750
1810	-0.281932	0.298278	-0.911891	0.544647	0.832214	0.103825	0.789857	-0.467387	-0.397083
1811	-0.308869	0.354474	-0.882580	0.509207	0.845387	0.161333	0.803311	-0.399586	-0.441615
1812	-0.327340	0.402975	-0.854669	0.494495	0.843812	0.208463	0.805185	-0.354391	-0.475483
1813	-0.328078	0.431142	-0.840524	0.494611	0.836460	0.235998	0.804813	-0.338307	-0.487672
1814	-0.289218	0.427183	-0.856661	0.526732	0.818265	0.230206	0.799316	-0.384651	-0.461668
1815	-0.235329	0.413258	-0.879681	0.577285	0.787577	0.215556	0.781896	-0.457100	-0.423908
1816	-0.181421	0.398637	-0.898985	0.629133	0.749653	0.205456	0.755829	-0.528308	-0.386798
1817	-0.141040	0.377486	-0.915211	0.677229	0.711101	0.188934	0.722128	-0.593161	-0.355938
1818	-0.124811	0.358964	-0.924969	0.714232	0.679604	0.167367	0.688691	-0.639753	-0.341205
1819	-0.130367	0.356870	-0.925013	0.742722	0.653191	0.147325	0.656786	-0.667821	-0.350210
1820	-0.159039	0.375742	-0.912976	0.761525	0.635214	0.128770	0.628320	-0.674775	-0.387161
1821	-0.196963	0.395395	-0.897145	0.774878	0.623392	0.104624	0.600641	-0.674571	-0.429168
1822	-0.224330	0.395135	-0.890811	0.789460	0.609612	0.071597	0.571340	-0.687198	-0.448698
1823	-0.237259	0.371483	-0.897613	0.810195	0.585484	0.028154	0.535997	-0.720562	-0.439885
1824	-0.245572	0.339650	-0.907928	0.830557	0.556693	-0.016389	0.499870	-0.758110	-0.418807
1825	-0.258592	0.313533	-0.913689	0.846694	0.528894	-0.058141	0.465016	-0.788649	-0.402235
1826	-0.280243	0.297801	-0.912567	0.857862	0.504276	-0.098882	0.430739	-0.810568	-0.396793
1827	-0.305767	0.290577	-0.906682	0.865535	0.481591	-0.137549	0.396681	-0.826822	-0.398759
1828	-0.326348	0.280105	-0.902795	0.873165	0.455148	-0.174421	0.362049	-0.845211	-0.393115
1829	-0.343511	0.265187	-0.900930	0.880228	0.425351	-0.210417	0.327412	-0.865305	-0.379538
1830	-0.361472	0.253485	-0.897265	0.885111	0.395822	-0.244753	0.293117	-0.882650	-0.367441
1831	-0.380179	0.246423	-0.891482	0.887661	0.368002	-0.276826	0.259851	-0.896577	-0.358647
1832	-0.397279	0.237663	-0.886389	0.888814	0.340071	-0.307184	0.228429	-0.909873	-0.346341
1833	-0.412771	0.225435	-0.882496	0.888660	0.312166	-0.335911	0.199759	-0.922893	-0.329188
1834	-0.428633	0.212358	-0.878167	0.886631	0.285704	-0.363675	0.173666	-0.934493	-0.310745
1835	-0.446021	0.199579	-0.872487	0.882484	0.260664	-0.391506	0.149290	-0.944575	-0.292387
1836	-0.465354	0.188812	-0.864752	0.876049	0.237799	-0.419512	0.126428	-0.952786	-0.276069
