// General information: # Original fixed header
//  MT Manager version: 2022.2.0
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information:
//  DeviceId: B42D48
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings:
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1695	0.709528	0.635749	0.303962	0.620903	-0.360040	-0.696312	-0.333241	0.682784	-0.650197
1696	0.709862	0.633881	0.307068	0.622964	-0.361613	-0.693652	-0.328653	0.683689	-0.651580
1697	0.709908	0.632178	0.310452	0.625354	-0.363025	-0.690757	-0.323980	0.684517	-0.653050
1698	0.709567	0.630730	0.314157	0.628184	-0.364252	-0.687535	-0.319217	0.685201	-0.654676
1699	0.708901	0.629538	0.318028	0.631392	-0.365480	-0.683936	-0.314331	0.685644	-0.656574
1700	0.708097	0.628466	0.321915	0.634753	-0.366817	-0.680099	-0.309335	0.685912	-0.658663
1701	0.707290	0.627403	0.325741	0.638190	-0.368500	-0.675959	-0.304063	0.685984	-0.661039
1702	0.706707	0.626069	0.329549	0.641601	-0.370799	-0.671459	-0.298183	0.685964	-0.663732
1703	0.706336	0.624398	0.333490	0.645075	-0.373768	-0.666465	-0.291492	0.685875	-0.666789
1704	0.705909	0.622519	0.337880	0.648937	-0.377244	-0.660733	-0.283856	0.685680	-0.670275
1705	0.705250	0.620640	0.342677	0.653266	-0.381108	-0.654217	-0.275437	0.685246	-0.674220
1706	0.704109	0.618899	0.348131	0.658380	-0.385327	-0.646574	-0.266020	0.684461	-0.678783
1707	0.702587	0.617176	0.354211	0.664123	-0.389938	-0.637878	-0.255563	0.683405	-0.683846
1708	0.700897	0.615288	0.360783	0.670209	-0.395051	-0.628294	-0.244054	0.682170	-0.689262
1709	0.698786	0.613354	0.368098	0.676946	-0.400714	-0.617392	-0.231178	0.680607	-0.695221
1710	0.696205	0.611491	0.376001	0.684339	-0.407224	-0.604855	-0.216747	0.678415	-0.701978
1711	0.693360	0.609724	0.384043	0.692059	-0.414967	-0.590640	-0.200762	0.675307	-0.709687
1712	0.690316	0.607954	0.392244	0.699937	-0.423909	-0.574795	-0.183173	0.671336	-0.718161
1713	0.686455	0.606417	0.401296	0.708495	-0.433482	-0.556892	-0.163754	0.666597	-0.727209
1714	0.681748	0.605171	0.411081	0.717529	-0.443481	-0.537101	-0.142731	0.661130	-0.736570
1715	0.676460	0.604190	0.421138	0.726591	-0.454109	-0.515607	-0.120282	0.654782	-0.746185
1716	0.670453	0.603735	0.431273	0.735673	-0.465481	-0.492049	-0.096318	0.647172	-0.756235
1717	0.663694	0.603861	0.441432	0.744641	-0.477490	-0.466383	-0.070851	0.638244	-0.766567
1718	0.655990	0.604565	0.451860	0.753521	-0.490149	-0.438133	-0.043401	0.627897	-0.777085
1719	0.646919	0.606049	0.462818	0.762437	-0.503200	-0.406793	-0.013647	0.616031	-0.787604
1720	0.636185	0.608862	0.473873	0.771317	-0.516566	-0.371792	0.018417	0.602035	-0.798257
1721	0.623765	0.613072	0.484830	0.779840	-0.529892	-0.333262	0.052594	0.585967	-0.808626
1722	0.609213	0.619002	0.495677	0.788017	-0.542552	-0.290975	0.088817	0.567868	-0.818314
1723	0.592811	0.626546	0.505980	0.795198	-0.554797	-0.244666	0.127422	0.547395	-0.827117
1724	0.575526	0.635515	0.514675	0.800429	-0.566727	-0.195277	0.167579	0.524348	-0.834851
1725	0.556501	0.647274	0.520906	0.804430	-0.576599	-0.142921	0.207845	0.498568	-0.841564
1726	0.536605	0.662140	0.523092	0.806353	-0.585060	-0.086603	0.248697	0.468269	-0.847865
1727	0.516553	0.679343	0.521215	0.806464	-0.590544	-0.029546	0.287728	0.435604	-0.852914
1728	0.497979	0.697440	0.515359	0.803828	-0.594228	0.027454	0.325388	0.400588	-0.856535
1729	0.482559	0.719799	0.499024	0.800225	-0.593944	0.082890	0.356057	0.359332	-0.862615
1730	0.468809	0.745630	0.473554	0.798526	-0.586939	0.133635	0.377590	0.315496	-0.870568
1731	0.455447	0.771374	0.444466	0.799100	-0.574292	0.177845	0.392438	0.274174	-0.877964
1732	0.445229	0.791676	0.418354	0.801480	-0.560673	0.208028	0.399250	0.242682	-0.884141
1733	0.431980	0.808839	0.398964	0.806149	-0.544633	0.231300	0.404374	0.221708	-0.887315
1734	0.409856	0.817964	0.403674	0.815620	-0.526780	0.239304	0.408390	0.231164	-0.883052
1735	0.388772	0.813643	0.432252	0.830336	-0.512723	0.218304	0.399247	0.274044	-0.874929
1736	0.364654	0.813827	0.452452	0.851342	-0.488211	0.192008	0.377153	0.315175	-0.870873
1737	0.338967	0.814995	0.469984	0.874219	-0.457446	0.162740	0.347625	0.355705	-0.867543
1738	0.324259	0.818134	0.474882	0.892288	-0.431229	0.133656	0.314132	0.380392	-0.869841
1739	0.311817	0.824143	0.472819	0.907593	-0.405604	0.108441	0.281148	0.395313	-0.874461
1740	0.302472	0.828867	0.470628	0.919837	-0.383247	0.083793	0.249820	0.407556	-0.878344
1741	0.295910	0.829525	0.473631	0.929104	-0.365089	0.058949	0.221817	0.422609	-0.878748
1742	0.290071	0.827874	0.480086	0.936668	-0.348469	0.034971	0.196247	0.439537	-0.876524
1743	0.288121	0.823658	0.488439	0.942074	-0.335265	0.009648	0.171703	0.457366	-0.872544
1744	0.291487	0.818172	0.495611	0.945289	-0.325723	-0.018244	0.146505	0.473813	-0.868353
1745	0.299219	0.811950	0.501204	0.946612	-0.318641	-0.048929	0.119977	0.489086	-0.863945
1746	0.312086	0.803862	0.506367	0.945598	-0.314387	-0.083701	0.091911	0.504941	-0.858246
1747	0.328640	0.794337	0.510905	0.942325	-0.312096	-0.120915	0.063404	0.521176	-0.851091
1748	0.347225	0.784400	0.513956	0.937108	-0.310993	-0.158464	0.035538	0.536656	-0.843053
1749	0.367098	0.774718	0.514831	0.930142	-0.310878	-0.195424	0.008651	0.550605	-0.834721
1750	0.387708	0.764948	0.514332	0.921632	-0.311603	-0.231298	-0.016664	0.563700	-0.825811
1751	0.408586	0.754071	0.514232	0.911818	-0.312189	-0.266695	-0.040569	0.577854	-0.815131
1752	0.429544	0.741742	0.515084	0.900802	-0.311760	-0.302259	-0.063615	0.593822	-0.802077
1753	0.450878	0.727838	0.516683	0.888376	-0.309773	-0.338863	-0.086583	0.611795	-0.786264
1754	0.472519	0.713192	0.517768	0.874442	-0.306136	-0.376340	-0.109895	0.630586	-0.768300
1755	0.493513	0.698788	0.517823	0.859422	-0.300377	-0.413723	-0.133563	0.649206	-0.748794
1756	0.512693	0.685476	0.516980	0.844089	-0.292291	-0.449533	-0.157036	0.666850	-0.728458
1757	0.529724	0.673759	0.515210	0.828846	-0.282284	-0.483042	-0.180018	0.682909	-0.707976
1758	0.546000	0.662510	0.512800	0.812985	-0.271163	-0.515292	-0.202334	0.698248	-0.686666
1759	0.562218	0.651223	0.509724	0.796177	-0.259555	-0.546564	-0.223634	0.713119	-0.664416
1760	0.578799	0.639637	0.505823	0.778306	-0.248184	-0.576753	-0.243375	0.727509	-0.641482
1761	0.595926	0.627977	0.500516	0.759243	-0.237575	-0.605895	-0.261578	0.741082	-0.618364
1762	0.613710	0.616257	0.493545	0.739094	-0.228577	-0.633634	-0.277669	0.753644	-0.595752
1763	0.631912	0.604569	0.484958	0.718306	-0.221844	-0.659410	-0.291074	0.765037	-0.574451
1764	0.650441	0.592945	0.474703	0.696956	-0.217460	-0.683347	-0.301958	0.775324	-0.554701
1765	0.669569	0.581417	0.462203	0.674425	-0.215212	-0.706282	-0.311173	0.784626	-0.536221
1766	0.689191	0.570220	0.447062	0.650398	-0.214892	-0.728563	-0.319371	0.792888	-0.518971
1767	0.708783	0.559773	0.429279	0.625319	-0.216910	-0.749617	-0.326501	0.799752	-0.503779
1768	0.728384	0.548480	0.410641	0.599286	-0.219466	-0.769865	-0.332134	0.806848	-0.488552
1769	0.747488	0.534341	0.394642	0.573893	-0.220281	-0.788748	-0.334528	0.816061	-0.471312
1770	0.764544	0.519786	0.381175	0.550629	-0.219257	-0.805440	-0.335081	0.825681	-0.453841
1771	0.780088	0.506011	0.367989	0.528257	-0.217502	-0.820754	-0.335272	0.834653	-0.436975
1772	0.793758	0.493828	0.355080	0.507189	-0.215166	-0.834544	-0.335719	0.842519	-0.421254
1773	0.805932	0.482196	0.343454	0.487548	-0.211524	-0.847086	-0.335813	0.850144	-0.405568
1774	0.817007	0.470627	0.333182	0.469081	-0.206404	-0.858697	-0.335356	0.857850	-0.389396
1775	0.826921	0.458765	0.325171	0.452670	-0.200023	-0.868954	-0.333604	0.865752	-0.373072
1776	0.835565	0.446859	0.319605	0.438971	-0.193219	-0.877480	-0.330356	0.873489	-0.357605
1777	0.843781	0.432404	0.317900	0.428400	-0.185860	-0.884268	-0.323276	0.882317	-0.342067
1778	0.852144	0.413720	0.320446	0.420666	-0.177323	-0.889717	-0.311272	0.892968	-0.325143
1779	0.861372	0.389850	0.325661	0.414105	-0.167608	-0.894664	-0.294202	0.905497	-0.305812
1780	0.871254	0.362382	0.331051	0.407585	-0.158357	-0.899332	-0.273478	0.918478	-0.285671
1781	0.879872	0.336674	0.335373	0.402255	-0.151918	-0.902835	-0.253012	0.929285	-0.269097
1782	0.885670	0.315300	0.340843	0.400849	-0.148755	-0.903987	-0.234324	0.937261	-0.258136
1783	0.886965	0.298952	0.352024	0.407555	-0.148129	-0.901086	-0.217237	0.942701	-0.253225
1784	0.884314	0.287370	0.367978	0.421186	-0.150909	-0.894332	-0.201473	0.945857	-0.254487
1785	0.880127	0.277398	0.385263	0.436927	-0.155932	-0.885878	-0.185666	0.948017	-0.258442
1786	0.875335	0.267272	0.402931	0.452946	-0.161654	-0.876760	-0.169198	0.949965	-0.262561
1787	0.870198	0.257839	0.419851	0.468249	-0.167668	-0.867543	-0.153291	0.951529	-0.266637
1788	0.865649	0.251362	0.432978	0.480605	-0.174939	-0.859311	-0.140253	0.951953	-0.272241
1789	0.859321	0.256011	0.442748	0.493308	-0.186456	-0.849636	-0.134963	0.948521	-0.286517
1790	0.839764	0.320361	0.438366	0.507250	-0.174978	-0.843848	-0.193632	0.930995	-0.309443
1791	0.827144	0.391872	0.402827	0.500366	-0.187176	-0.845340	-0.255865	0.900778	-0.350901
1792	0.816522	0.448427	0.363600	0.494060	-0.216950	-0.841925	-0.298659	0.867090	-0.398694
1793	0.784914	0.489512	0.379853	0.522884	-0.194404	-0.829940	-0.332420	0.850050	-0.408548
1794	0.758262	0.515379	0.399279	0.539760	-0.152783	-0.827839	-0.365648	0.843233	-0.394030
1795	0.755216	0.538447	0.373796	0.518738	-0.142353	-0.842999	-0.400699	0.830548	-0.386820
1796	0.745459	0.551951	0.373685	0.522258	-0.135312	-0.841984	-0.414170	0.822825	-0.389130
1797	0.757522	0.534514	0.374773	0.514276	-0.135017	-0.846930	-0.402095	0.834305	-0.377167
1798	0.761150	0.539585	0.359861	0.507724	-0.150472	-0.848277	-0.403568	0.828376	-0.388492
1799	0.757136	0.549097	0.353889	0.506765	-0.151846	-0.848606	-0.412231	0.821849	-0.393231
1800	0.758594	0.547866	0.352673	0.502049	-0.146482	-0.852344	-0.415310	0.823642	-0.386176
1801	0.757020	0.543879	0.362100	0.503981	-0.133344	-0.853359	-0.415840	0.828502	-0.375049
1802	0.757239	0.542189	0.364171	0.503245	-0.128926	-0.854472	-0.416334	0.830307	-0.370481
1803	0.759244	0.542798	0.359053	0.499192	-0.131743	-0.856417	-0.417559	0.829466	-0.370986
1804	0.758169	0.544825	0.358253	0.498382	-0.129901	-0.857171	-0.420471	0.828427	-0.370018
1805	0.755969	0.545677	0.361589	0.498649	-0.122169	-0.858152	-0.424099	0.829042	-0.364457
1806	0.753494	0.548299	0.362787	0.497555	-0.114870	-0.859793	-0.429750	0.828355	-0.359363
1807	0.750760	0.552779	0.361656	0.496184	-0.110481	-0.861159	-0.436075	0.825972	-0.357225
1808	0.748858	0.555590	0.361291	0.495259	-0.106904	-0.862143	-0.440374	0.824555	-0.355217
1809	0.747647	0.556030	0.363117	0.494841	-0.101787	-0.863001	-0.442894	0.824906	-0.351247
1810	0.746575	0.555759	0.365729	0.494428	-0.095652	-0.863940	-0.445160	0.825822	-0.346194
1811	0.745555	0.556385	0.366856	0.493332	-0.090653	-0.865104	-0.448074	0.825965	-0.342069
1812	0.744592	0.557186	0.367596	0.492238	-0.086356	-0.866167	-0.450872	0.825885	-0.338568
1813	0.743622	0.557568	0.368977	0.491375	-0.081510	-0.867126	-0.453406	0.826120	-0.334587
1814	0.742137	0.558206	0.370997	0.490700	-0.075457	-0.868055	-0.456559	0.826264	-0.329910
1815	0.739752	0.560243	0.372687	0.489904	-0.068756	-0.869061	-0.461260	0.825470	-0.325328
1816	0.736439	0.563577	0.374217	0.489269	-0.061691	-0.869948	-0.467197	0.823757	-0.321173
1817	0.733444	0.566466	0.375734	0.488547	-0.054956	-0.870805	-0.472632	0.822251	-0.317053
1818	0.731052	0.568902	0.376714	0.487590	-0.049359	-0.871677	-0.477305	0.820922	-0.313475
1819	0.728822	0.571211	0.377540	0.486722	-0.044392	-0.872428	-0.481581	0.819602	-0.310375
1820	0.727107	0.573097	0.377987	0.485487	-0.039947	-0.873331	-0.485404	0.818513	-0.307277
1821	0.725811	0.574519	0.378319	0.484038	-0.035768	-0.874316	-0.488780	0.817709	-0.304050
1822	0.724729	0.575544	0.378837	0.482679	-0.031698	-0.875224	-0.491721	0.817156	-0.300775
1823	0.723954	0.576254	0.379239	0.481279	-0.028052	-0.876119	-0.494228	0.816789	-0.297647
1824	0.723467	0.576752	0.379411	0.479667	-0.024691	-0.877103	-0.496503	0.816546	-0.294511
1825	0.722949	0.577180	0.379748	0.478090	-0.021128	-0.878057	-0.498774	0.816344	-0.291218
1826	0.722410	0.577529	0.380242	0.476438	-0.017202	-0.879040	-0.501130	0.816189	-0.287584
1827	0.722002	0.577632	0.380860	0.474726	-0.013129	-0.880036	-0.503336	0.816192	-0.283696
1828	0.721418	0.578053	0.381327	0.473008	-0.009140	-0.881011	-0.505785	0.815948	-0.280017
1829	0.721122	0.577933	0.382070	0.471242	-0.004915	-0.881990	-0.507853	0.816070	-0.275890
1830	0.720657	0.577947	0.382925	0.469434	-0.000331	-0.882967	-0.510181	0.816074	-0.271546
1831	0.719491	0.578564	0.384183	0.467896	0.004983	-0.883770	-0.513232	0.815622	-0.267122
1832	0.718314	0.579361	0.385181	0.465815	0.010725	-0.884817	-0.516760	0.815000	-0.262171
1833	0.715935	0.581566	0.386286	0.463664	0.017595	-0.885836	-0.521969	0.813309	-0.257054
1834	0.712730	0.584927	0.387139	0.460595	0.025988	-0.887230	-0.529025	0.810670	-0.250892
1835	0.708420	0.589556	0.388027	0.457046	0.035737	-0.888725	-0.537820	0.806937	-0.244137
1836	0.703340	0.594974	0.388997	0.453316	0.046109	-0.890157	-0.547557	0.802421	-0.237281
1837	0.698981	0.599153	0.390437	0.450072	0.055722	-0.891252	-0.555752	0.798693	-0.230713
1838	0.694661	0.603169	0.391961	0.448340	0.063069	-0.891635	-0.562528	0.795116	-0.226613
1839	0.693067	0.604014	0.393478	0.445946	0.069616	-0.892348	-0.566383	0.793927	-0.221110
1840	0.692429	0.604062	0.394527	0.443510	0.074934	-0.893131	-0.569070	0.793407	-0.216021
1841	0.692019	0.603945	0.395424	0.441611	0.079131	-0.893710	-0.571042	0.793088	-0.211949
1842	0.692329	0.603191	0.396033	0.439608	0.082645	-0.894380	-0.572211	0.793304	-0.207950
1843	0.692836	0.602358	0.396413	0.437743	0.085523	-0.895024	-0.573027	0.793631	-0.204424
1844	0.693157	0.601705	0.396844	0.436186	0.088150	-0.895529	-0.573826	0.793839	-0.201354
1845	0.693180	0.601307	0.397405	0.434975	0.090646	-0.895868	-0.574715	0.793859	-0.198720
1846	0.692942	0.601037	0.398228	0.434165	0.093112	-0.896008	-0.575614	0.793778	-0.196428
1847	0.692609	0.600652	0.399387	0.433673	0.095689	-0.895975	-0.576386	0.793764	-0.194212
1848	0.692200	0.600163	0.400829	0.433499	0.098284	-0.895779	-0.577008	0.793817	-0.192138
1849	0.692024	0.599522	0.402090	0.433311	0.100513	-0.895622	-0.577361	0.794022	-0.190222
1850	0.691946	0.598656	0.403511	0.433437	0.102501	-0.895336	-0.577358	0.794421	-0.188554
1851	0.691945	0.597743	0.404864	0.433789	0.104040	-0.894987	-0.577095	0.794908	-0.187304
1852	0.692187	0.596599	0.406135	0.434255	0.105186	-0.894627	-0.576454	0.795616	-0.186268
1853	0.692526	0.595364	0.407369	0.434843	0.106062	-0.894239	-0.575604	0.796425	-0.185439
1854	0.692864	0.594018	0.408757	0.435711	0.106782	-0.893730	-0.574540	0.797333	-0.184835
1855	0.693247	0.592718	0.409993	0.436645	0.107159	-0.893229	-0.573368	0.798249	-0.184520
1856	0.694015	0.591268	0.410787	0.437245	0.107146	-0.892937	-0.571980	0.799326	-0.184168
1857	0.694938	0.589852	0.411262	0.437677	0.106811	-0.892766	-0.570527	0.800416	-0.183937
1858	0.695815	0.588400	0.411857	0.438236	0.106498	-0.892529	-0.569026	0.801526	-0.183755
1859	0.696528	0.586900	0.412792	0.439159	0.106264	-0.892103	-0.567440	0.802656	-0.183727
1860	0.696935	0.585281	0.414400	0.440794	0.106191	-0.891304	-0.565669	0.803847	-0.183980
1861	0.697050	0.583432	0.416807	0.443278	0.106264	-0.890063	-0.563583	0.805180	-0.184552
1862	0.696766	0.581597	0.419836	0.446467	0.106462	-0.888444	-0.561413	0.806480	-0.185485
1863	0.696254	0.579815	0.423136	0.450135	0.106482	-0.886589	-0.559114	0.807760	-0.186857
1864	0.695657	0.578107	0.426443	0.454124	0.106068	-0.884602	-0.556627	0.809037	-0.188745
1865	0.695048	0.576217	0.429979	0.458752	0.105048	-0.882333	-0.553583	0.810518	-0.191327
1866	0.694259	0.574270	0.433841	0.464337	0.103172	-0.879629	-0.549905	0.812139	-0.195027
1867	0.693280	0.572275	0.438023	0.471238	0.099873	-0.876334	-0.545251	0.813957	-0.200438
1868	0.691280	0.570947	0.442890	0.480128	0.095120	-0.872026	-0.540008	0.815458	-0.208373
1869	0.688744	0.569374	0.448826	0.490894	0.089335	-0.866627	-0.533531	0.817210	-0.217974
1870	0.685465	0.567731	0.455873	0.503595	0.082520	-0.859990	-0.525861	0.819068	-0.229342
1871	0.681820	0.566106	0.463299	0.517623	0.074166	-0.852388	-0.516903	0.820989	-0.242462
1872	0.677811	0.564874	0.470628	0.532700	0.063886	-0.843889	-0.506757	0.822700	-0.257606
1873	0.673655	0.564162	0.477399	0.548163	0.051833	-0.834764	-0.495687	0.824035	-0.274335
1874	0.669646	0.563278	0.484037	0.563988	0.038357	-0.824892	-0.483209	0.825377	-0.291997
1875	0.665167	0.562978	0.490519	0.580498	0.023302	-0.813928	-0.469653	0.826143	-0.311308
1876	0.660422	0.563012	0.496850	0.597439	0.006847	-0.801885	-0.454873	0.826421	-0.331843
1877	0.655423	0.562845	0.503612	0.614996	-0.010671	-0.788458	-0.438406	0.826493	-0.353142
1878	0.649851	0.562200	0.511493	0.633726	-0.029243	-0.773005	-0.419625	0.826484	-0.375284
1879	0.643521	0.561119	0.520603	0.653453	-0.048552	-0.755408	-0.398598	0.826310	-0.397909
1880	0.635900	0.560374	0.530671	0.674037	-0.068339	-0.735530	-0.375907	0.825415	-0.421170
1881	0.626538	0.559557	0.542537	0.696314	-0.089150	-0.712179	-0.350138	0.823983	-0.445483
1882	0.615855	0.557314	0.556887	0.719565	-0.110019	-0.685655	-0.320857	0.822980	-0.468780
1883	0.602892	0.557039	0.571165	0.742673	-0.130293	-0.656856	-0.291476	0.820202	-0.492250
1884	0.589069	0.559515	0.583045	0.764512	-0.152159	-0.626393	-0.261761	0.814734	-0.517388
1885	0.573608	0.566130	0.592005	0.785600	-0.175552	-0.593308	-0.231962	0.805406	-0.545450
1886	0.553545	0.578708	0.598903	0.807614	-0.197424	-0.555682	-0.203340	0.791278	-0.576656
1887	0.531986	0.592694	0.604736	0.828518	-0.216934	-0.516233	-0.174780	0.775663	-0.606464
1888	0.509489	0.610686	0.606205	0.847799	-0.235770	-0.475026	-0.147167	0.755960	-0.637861
1889	0.484029	0.636773	0.600197	0.866062	-0.250543	-0.432625	-0.125109	0.729211	-0.672755
1890	0.456856	0.666427	0.589201	0.882945	-0.259221	-0.391423	-0.108122	0.699056	-0.706846
1891	0.428848	0.697400	0.574215	0.898014	-0.259946	-0.354963	-0.098286	0.667879	-0.737752
1892	0.402446	0.724717	0.559305	0.911000	-0.256928	-0.322593	-0.090088	0.639353	-0.763617
1893	0.383058	0.732245	0.563102	0.920252	-0.249701	-0.301308	-0.080025	0.633614	-0.769500
1894	0.382259	0.716544	0.583475	0.920108	-0.236853	-0.311932	-0.085315	0.656099	-0.749837
1895	0.376402	0.698450	0.608678	0.920998	-0.210888	-0.327549	-0.100414	0.683881	-0.722650
1896	0.367510	0.689063	0.624603	0.922219	-0.183207	-0.340510	-0.120201	0.701161	-0.702798
1897	0.367595	0.691022	0.622385	0.919162	-0.168152	-0.356182	-0.141474	0.703003	-0.696973
1898	0.375322	0.693174	0.615340	0.912798	-0.161075	-0.375306	-0.161037	0.702542	-0.693183
1899	0.387055	0.687066	0.614922	0.904535	-0.153538	-0.397797	-0.178899	0.710188	-0.680903
1900	0.402308	0.676206	0.617166	0.894016	-0.144976	-0.423931	-0.197190	0.722307	-0.662864
1901	0.420991	0.665917	0.615890	0.880622	-0.137309	-0.453487	-0.217418	0.733281	-0.644227
1902	0.441864	0.657610	0.610168	0.864420	-0.130252	-0.485605	-0.239863	0.742013	-0.626005
1903	0.463062	0.649366	0.603239	0.846467	-0.122196	-0.518229	-0.262807	0.750594	-0.606251
1904	0.485273	0.638941	0.596878	0.826749	-0.113109	-0.551082	-0.284597	0.760894	-0.583133
1905	0.507966	0.626530	0.591127	0.805676	-0.102808	-0.583367	-0.304724	0.772587	-0.557003
1906	0.529352	0.613873	0.585616	0.784375	-0.091056	-0.613567	-0.323328	0.784136	-0.529708
1907	0.548219	0.603449	0.579055	0.763461	-0.078425	-0.641075	-0.341444	0.793535	-0.503704
1908	0.564098	0.594486	0.573044	0.743566	-0.063969	-0.665596	-0.359030	0.801557	-0.478125
1909	0.577719	0.585745	0.568458	0.724477	-0.047161	-0.687684	-0.375998	0.809122	-0.451604
1910	0.590348	0.576846	0.564569	0.705277	-0.028502	-0.708359	-0.392523	0.816355	-0.423663
1911	0.602375	0.567925	0.560897	0.685519	-0.008102	-0.728010	-0.408911	0.823041	-0.394203
1912	0.613914	0.559301	0.557039	0.665011	0.013741	-0.746707	-0.425289	0.828851	-0.363505
1913	0.625098	0.551186	0.552673	0.644023	0.035844	-0.764166	-0.441008	0.833612	-0.332570
1914	0.636200	0.543277	0.547814	0.622652	0.057732	-0.780366	-0.455581	0.837566	-0.301543
1915	0.647529	0.535313	0.542352	0.601153	0.078551	-0.795264	-0.468317	0.840993	-0.270941
1916	0.659356	0.526948	0.536261	0.579484	0.098246	-0.809040	-0.479007	0.844200	-0.240579
1917	0.671973	0.517965	0.529306	0.557602	0.116495	-0.821894	-0.487374	0.847432	-0.210536
1918	0.685118	0.508844	0.521239	0.535826	0.132699	-0.833835	-0.493460	0.850569	-0.181737
1919	0.698323	0.500283	0.511919	0.514465	0.146447	-0.844914	-0.497665	0.853387	-0.155110
1920	0.711462	0.492163	0.501595	0.493486	0.158250	-0.855236	-0.500293	0.855998	-0.130287
1921	0.724637	0.483839	0.490715	0.473035	0.168597	-0.864762	-0.501139	0.858764	-0.106701
1922	0.738435	0.474097	0.479527	0.453319	0.177442	-0.873508	-0.499216	0.862407	-0.083888
1923	0.753199	0.462180	0.468061	0.434130	0.185316	-0.881583	-0.494189	0.867207	-0.061067
1924	0.768540	0.448397	0.456385	0.415574	0.192509	-0.888954	-0.486462	0.872858	-0.038391
1925	0.784192	0.433311	0.444167	0.397496	0.198863	-0.895796	-0.476487	0.879031	-0.016292
1926	0.799675	0.418624	0.430434	0.378534	0.204976	-0.902605	-0.466081	0.884725	0.005451
1927	0.813685	0.406003	0.416026	0.359097	0.211727	-0.908967	-0.457127	0.889007	0.026485
1928	0.825331	0.396859	0.401661	0.339941	0.218758	-0.914650	-0.450853	0.891430	0.045639
1929	0.836003	0.389471	0.386536	0.320222	0.225758	-0.920050	-0.445597	0.892942	0.064018
1930	0.846481	0.382001	0.370870	0.300183	0.232884	-0.925016	-0.439727	0.894338	0.082461
1931	0.856595	0.374280	0.355190	0.280346	0.240318	-0.929330	-0.433188	0.895635	0.100927
1932	0.865672	0.368023	0.339370	0.260642	0.247443	-0.933187	-0.427409	0.896287	0.118282
1933	0.873115	0.364333	0.323933	0.241569	0.253826	-0.936598	-0.423456	0.896010	0.133608
1934	0.878957	0.362654	0.309703	0.224090	0.259177	-0.939474	-0.420972	0.895159	0.146538
1935	0.884239	0.360453	0.296975	0.208713	0.263868	-0.941707	-0.417804	0.894677	0.158091
1936	0.890298	0.354291	0.286090	0.196555	0.267736	-0.943230	-0.410775	0.895988	0.168727
1937	0.898294	0.342201	0.275621	0.186018	0.272116	-0.944113	-0.398077	0.899362	0.180785
1938	0.907547	0.325899	0.264856	0.176201	0.276979	-0.944582	-0.381198	0.903921	0.193948
1939	0.916423	0.307629	0.255994	0.169252	0.281725	-0.944449	-0.362660	0.908843	0.206113
1940	0.923567	0.290678	0.250059	0.165659	0.285659	-0.943905	-0.345804	0.913184	0.215672
1941	0.928548	0.276760	0.247391	0.165456	0.288015	-0.943224	-0.332299	0.916761	0.221644
1942	0.931113	0.265341	0.250244	0.170665	0.289399	-0.941871	-0.322337	0.919697	0.224179
1943	0.932374	0.254147	0.257077	0.180032	0.290232	-0.939869	-0.313477	0.922591	0.224850
1944	0.932514	0.244180	0.266072	0.191341	0.290787	-0.937460	-0.306279	0.925105	0.224441
1945	0.930916	0.237381	0.277570	0.204656	0.290428	-0.934755	-0.302507	0.926985	0.221783
1946	0.925851	0.240893	0.291153	0.219615	0.283999	-0.933335	-0.307521	0.928071	0.210037
1947	0.916567	0.259516	0.304230	0.235508	0.264533	-0.935178	-0.323173	0.928802	0.181344
1948	0.905125	0.275761	0.323580	0.261354	0.239399	-0.935084	-0.335325	0.930937	0.144615
1949	0.885752	0.286494	0.365191	0.300216	0.246436	-0.921488	-0.353997	0.925846	0.132271
1950	0.868770	0.317371	0.380149	0.307275	0.256528	-0.916393	-0.388355	0.912945	0.125344
1951	0.849638	0.375016	0.370782	0.293631	0.247616	-0.923292	-0.438060	0.893336	0.100267
1952	0.827245	0.416858	0.376690	0.300375	0.238455	-0.923533	-0.474806	0.877137	0.072047
1953	0.819144	0.414818	0.396144	0.313634	0.254331	-0.914850	-0.480248	0.873637	0.078232
1954	0.819855	0.412371	0.397226	0.308615	0.266097	-0.913208	-0.482281	0.871288	0.090897
1955	0.811162	0.436677	0.389011	0.298716	0.262491	-0.917533	-0.502778	0.860472	0.082480
1956	0.801016	0.455668	0.388252	0.294082	0.265384	-0.918198	-0.521429	0.849669	0.078574
1957	0.796427	0.458653	0.394134	0.293746	0.276285	-0.915085	-0.528600	0.844573	0.085314
1958	0.795217	0.453652	0.402279	0.294483	0.290989	-0.910278	-0.530008	0.842333	0.097806
1959	0.791447	0.461500	0.400786	0.289198	0.294933	-0.910702	-0.538494	0.836680	0.099959
1960	0.786220	0.470447	0.400671	0.285904	0.297888	-0.910781	-0.547829	0.830628	0.099703
