// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
33786		7.928188	-0.406807	5.518292	0.761316	0.224298	-0.400302	0.458090	-2.495152	-54.588411	63.359066	0.259822	0.517929	0.815011	-0.877077	0.479687	-0.025226	-0.404015	-0.708273	0.578897						
33787		7.970187	-0.402791	5.447642	0.761114	0.224611	-0.400514	0.458087	-2.478605	-54.632559	63.364761	0.259489	0.517393	0.815457	-0.877233	0.479413	-0.025032	-0.403892	-0.708850	0.578276						
33788		7.992824	-0.321282	5.522663	0.760968	0.224879	-0.400611	0.458113	-2.457252	-54.661095	63.367064	0.259286	0.517040	0.815745	-0.877397	0.479124	-0.024799	-0.403665	-0.709302	0.577880						
33789		7.888381	-0.282841	5.589805	0.760821	0.225110	-0.400712	0.458157	-2.443218	-54.687454	63.375199	0.259045	0.516742	0.816011	-0.877558	0.478836	-0.024641	-0.403469	-0.709714	0.577511						
33790		7.830630	-0.292160	5.625574	0.760644	0.225333	-0.400853	0.458217	-2.436839	-54.717649	63.391183	0.258708	0.516429	0.816316	-0.877731	0.478524	-0.024559	-0.403309	-0.710152	0.577084						
33791		7.828111	-0.282901	5.598603	0.760418	0.225600	-0.401062	0.458278	-2.433051	-54.758224	63.412096	0.258261	0.516007	0.816724	-0.877925	0.478172	-0.024496	-0.403175	-0.710696	0.576508						
33792		7.932637	-0.279452	5.565575	0.760153	0.225936	-0.401309	0.458336	-2.424019	-54.807597	63.432719	0.257760	0.515470	0.817221	-0.878151	0.477763	-0.024375	-0.403002	-0.711361	0.575808						
33793		8.033533	-0.235071	5.522064	0.759917	0.226224	-0.401538	0.458385	-2.418648	-54.851876	63.452332	0.257301	0.514993	0.817666	-0.878344	0.477412	-0.024295	-0.402875	-0.711941	0.575179						
33794		7.967728	-0.226426	5.457969	0.759736	0.226417	-0.401721	0.458429	-2.419832	-54.884650	63.470758	0.256927	0.514657	0.817996	-0.878483	0.477157	-0.024287	-0.402811	-0.712355	0.574711						
33795		7.937434	-0.227540	5.462528	0.759576	0.226564	-0.401892	0.458471	-2.425467	-54.913106	63.489808	0.256574	0.514379	0.818281	-0.878596	0.476945	-0.024326	-0.402788	-0.712697	0.574303						
33796		7.970600	-0.228796	5.503666	0.759402	0.226708	-0.402091	0.458513	-2.435098	-54.944407	63.511883	0.256176	0.514077	0.818595	-0.878706	0.476739	-0.024404	-0.402801	-0.713053	0.573852						
33797		7.906284	-0.189260	5.452796	0.759253	0.226798	-0.402297	0.458535	-2.450401	-54.972870	63.532955	0.255806	0.513808	0.818880	-0.878769	0.476617	-0.024540	-0.402901	-0.713329	0.573439						
33798		7.811899	-0.160768	5.487323	0.759070	0.226930	-0.402531	0.458568	-2.464951	-55.007115	63.557367	0.255369	0.513478	0.819223	-0.878863	0.476437	-0.024664	-0.402973	-0.713686	0.572944						
33799		7.894938	-0.177723	5.507391	0.758809	0.227125	-0.402842	0.458630	-2.483557	-55.054131	63.592621	0.254754	0.513033	0.819694	-0.879016	0.476146	-0.024821	-0.403028	-0.714200	0.572264						
33800		7.996200	-0.167113	5.396886	0.758576	0.227274	-0.403178	0.458646	-2.506551	-55.100754	63.623244	0.254183	0.512571	0.820159	-0.879100	0.475981	-0.025022	-0.403206	-0.714642	0.571588						
33801		8.090986	-0.190304	5.330143	0.758432	0.227347	-0.403391	0.458661	-2.524657	-55.128824	63.644806	0.253812	0.512307	0.820440	-0.879146	0.475887	-0.025184	-0.403339	-0.714894	0.571178						
33802		8.063427	-0.233622	5.346284	0.758348	0.227358	-0.403497	0.458701	-2.540638	-55.140960	63.663553	0.253567	0.512234	0.820561	-0.879187	0.475804	-0.025336	-0.403404	-0.715002	0.570998						
33803		7.959144	-0.271210	5.414770	0.758309	0.227329	-0.403574	0.458712	-2.555168	-55.147422	63.675150	0.253423	0.512202	0.820625	-0.879179	0.475810	-0.025477	-0.403511	-0.715020	0.570899						
33804		7.866426	-0.283729	5.462830	0.758240	0.227315	-0.403676	0.458743	-2.572992	-55.157453	63.692773	0.253201	0.512152	0.820725	-0.879198	0.475766	-0.025648	-0.403608	-0.715086	0.570747						
33805		7.858785	-0.277746	5.493145	0.758142	0.227390	-0.403804	0.458757	-2.580287	-55.176415	63.705260	0.252969	0.511963	0.820914	-0.879247	0.475673	-0.025708	-0.403648	-0.715283	0.570473						
33806		7.812309	-0.262869	5.509745	0.758018	0.227546	-0.403928	0.458774	-2.576631	-55.200491	63.714264	0.252736	0.511694	0.821154	-0.879342	0.475499	-0.025656	-0.403586	-0.715591	0.570130						
33807		7.859644	-0.205441	5.542509	0.757864	0.227753	-0.404076	0.458796	-2.569401	-55.230515	63.724094	0.252458	0.511351	0.821453	-0.879469	0.475269	-0.025565	-0.403484	-0.715988	0.569703						
33808		7.927529	-0.307815	5.506626	0.757771	0.227983	-0.404148	0.458772	-2.544851	-55.254087	63.715425	0.252386	0.511010	0.821688	-0.879565	0.475105	-0.025306	-0.403319	-0.716341	0.569376						
33809		7.929796	-0.335387	5.437509	0.757721	0.228265	-0.404119	0.458739	-2.499744	-55.270218	63.691987	0.252492	0.510699	0.821848	-0.879685	0.474907	-0.024848	-0.402991	-0.716694	0.569165						
33810		7.942928	-0.275115	5.480910	0.757629	0.228573	-0.404094	0.458760	-2.457556	-55.288180	63.678882	0.252495	0.510410	0.822027	-0.879870	0.474587	-0.024418	-0.402586	-0.717111	0.568925						
33811		7.957252	-0.319261	5.456543	0.757553	0.228850	-0.404024	0.458808	-2.416894	-55.299246	63.668305	0.252518	0.510221	0.822137	-0.880066	0.474245	-0.024007	-0.402143	-0.717472	0.568784						
33812		7.996343	-0.249620	5.470081	0.757523	0.229112	-0.403883	0.458852	-2.368921	-55.301491	63.650068	0.252667	0.510112	0.822159	-0.880251	0.473925	-0.023530	-0.401644	-0.717761	0.568772						
33813		7.956747	-0.237613	5.457568	0.757499	0.229334	-0.403701	0.458940	-2.326188	-55.296296	63.638900	0.252799	0.510130	0.822107	-0.880459	0.473559	-0.023108	-0.401105	-0.717990	0.568864						
33814		7.910213	-0.186485	5.489917	0.757481	0.229527	-0.403523	0.459030	-2.288044	-55.289776	63.629864	0.252921	0.510174	0.822042	-0.880652	0.473218	-0.022733	-0.400603	-0.718184	0.568972						
33815		7.847116	-0.225148	5.519280	0.757456	0.229748	-0.403358	0.459107	-2.246327	-55.286431	63.618215	0.253046	0.510165	0.822009	-0.880848	0.472873	-0.022321	-0.400093	-0.718417	0.569037						
33816		7.856265	-0.197611	5.552737	0.757376	0.230000	-0.403273	0.459187	-2.210692	-55.293990	63.613905	0.253036	0.510049	0.822084	-0.881060	0.472495	-0.021963	-0.399633	-0.718748	0.568942						
33817		7.839829	-0.210955	5.549552	0.757261	0.230275	-0.403288	0.459225	-2.179615	-55.314169	63.610039	0.252942	0.509773	0.822285	-0.881241	0.472171	-0.021643	-0.399292	-0.719157	0.568664						
33818		7.871652	-0.345022	5.512217	0.757115	0.230596	-0.403331	0.459268	-2.146274	-55.340523	63.607711	0.252795	0.509423	0.822546	-0.881450	0.471797	-0.021298	-0.398925	-0.719649	0.568299						
33819		7.801985	-0.334908	5.504453	0.756878	0.230996	-0.403426	0.459374	-2.115694	-55.377723	63.620236	0.252446	0.509000	0.822916	-0.881760	0.471232	-0.020975	-0.398461	-0.720319	0.567776						
33820		7.792390	-0.389086	5.507442	0.756532	0.231521	-0.403603	0.459524	-2.083140	-55.432223	63.644226	0.251885	0.508404	0.823456	-0.882174	0.470471	-0.020624	-0.397898	-0.721236	0.567006						
33821		7.964425	-0.381422	5.452627	0.756133	0.232175	-0.403808	0.459670	-2.036335	-55.498689	63.664169	0.251284	0.507635	0.824113	-0.882652	0.469596	-0.020127	-0.397217	-0.722348	0.566067						
33822		8.071206	-0.300056	5.362923	0.755795	0.232807	-0.403916	0.459812	-1.979873	-55.552978	63.674119	0.250850	0.506979	0.824650	-0.883116	0.468747	-0.019542	-0.396459	-0.723359	0.565306						
33823		8.093119	-0.277773	5.358271	0.755570	0.233343	-0.403852	0.459966	-1.916434	-55.582080	63.673504	0.250669	0.506601	0.824937	-0.883545	0.467964	-0.018902	-0.395616	-0.724131	0.564909						
33824		7.959931	-0.307000	5.381383	0.755394	0.233820	-0.403711	0.460137	-1.853309	-55.598569	63.671290	0.250584	0.506378	0.825099	-0.883960	0.467205	-0.018272	-0.394743	-0.724777	0.564692						
33825		7.922320	-0.261703	5.432390	0.755200	0.234316	-0.403594	0.460304	-1.790286	-55.619178	63.670050	0.250463	0.506107	0.825303	-0.884381	0.466432	-0.017642	-0.393876	-0.725463	0.564415						
33826		7.942688	-0.239113	5.430077	0.754979	0.234847	-0.403532	0.460452	-1.726895	-55.648145	63.668387	0.250292	0.505725	0.825588	-0.884799	0.465662	-0.017005	-0.393045	-0.726223	0.564017						
33827		8.010551	-0.190781	5.341903	0.754768	0.235331	-0.403514	0.460566	-1.671832	-55.678752	63.666815	0.250111	0.505323	0.825889	-0.885160	0.464996	-0.016450	-0.392348	-0.726930	0.563592						
33828		8.004934	-0.146497	5.436082	0.754581	0.235741	-0.403533	0.460646	-1.627362	-55.708588	63.665372	0.249933	0.504931	0.826183	-0.885449	0.464462	-0.016000	-0.391809	-0.727543	0.563175						
33829		7.844726	-0.113348	5.490556	0.754392	0.236116	-0.403601	0.460705	-1.591355	-55.741485	63.666132	0.249715	0.504510	0.826506	-0.885697	0.464001	-0.015633	-0.391386	-0.728130	0.562711						
33830		7.846552	-0.111552	5.539278	0.754111	0.236466	-0.403845	0.460771	-1.581531	-55.791854	63.688096	0.249200	0.503954	0.827001	-0.885936	0.463549	-0.015516	-0.391175	-0.728803	0.561987						
33831		7.797595	-0.087802	5.528771	0.753749	0.236815	-0.404276	0.460806	-1.591669	-55.862801	63.723058	0.248439	0.503187	0.827696	-0.886141	0.463154	-0.015587	-0.391194	-0.729583	0.560960						
33832		7.941713	-0.159140	5.423565	0.753297	0.237233	-0.404892	0.460790	-1.609799	-55.958923	63.763258	0.247471	0.502115	0.828636	-0.886330	0.462787	-0.015726	-0.391378	-0.730554	0.559566						
33833		8.057169	-0.167369	5.402615	0.752795	0.237659	-0.405554	0.460807	-1.636841	-56.060585	63.815405	0.246365	0.501020	0.829628	-0.886554	0.462350	-0.015948	-0.391569	-0.731581	0.558088						
33834		8.146851	-0.216813	5.293169	0.752337	0.238006	-0.406147	0.460855	-1.669437	-56.149140	63.870776	0.245316	0.500106	0.830490	-0.886767	0.461932	-0.016228	-0.391746	-0.732470	0.556797						
33835		8.117550	-0.179916	5.280266	0.751928	0.238258	-0.406681	0.460920	-1.709970	-56.224919	63.928876	0.244326	0.499367	0.831226	-0.886948	0.461571	-0.016589	-0.391954	-0.733202	0.555687						
33836		8.019699	-0.144975	5.342561	0.751544	0.238474	-0.407238	0.460943	-1.753615	-56.300714	63.982224	0.243378	0.498606	0.831961	-0.887069	0.461324	-0.016979	-0.392269	-0.733875	0.554574						
33837		8.000738	-0.262991	5.296614	0.751140	0.238703	-0.407861	0.460933	-1.800521	-56.384654	64.035415	0.242381	0.497735	0.832773	-0.887165	0.461124	-0.017394	-0.392669	-0.734591	0.553341						
33838		8.039221	-0.299153	5.262649	0.750673	0.238987	-0.408546	0.460939	-1.849999	-56.479255	64.096382	0.241250	0.496756	0.833686	-0.887304	0.460841	-0.017828	-0.393053	-0.735432	0.551951						
33839		8.121825	-0.278473	5.317428	0.750164	0.239310	-0.409141	0.461073	-1.897490	-56.566329	64.173185	0.240032	0.495937	0.834524	-0.887583	0.460286	-0.018243	-0.393167	-0.736331	0.550669						
33840		8.079870	-0.192838	5.327736	0.749774	0.239603	-0.409530	0.461209	-1.923267	-56.628795	64.230154	0.239143	0.495356	0.835124	-0.887855	0.459753	-0.018461	-0.393095	-0.737055	0.549751						
33841		7.984962	-0.121827	5.350760	0.749523	0.239886	-0.409746	0.461280	-1.920700	-56.671699	64.254701	0.238659	0.494895	0.835536	-0.888064	0.459352	-0.018415	-0.392918	-0.737614	0.549127						
33842		7.963017	-0.130224	5.376465	0.749333	0.240099	-0.410026	0.461227	-1.921637	-56.717292	64.263312	0.238296	0.494332	0.835973	-0.888120	0.459243	-0.018402	-0.393012	-0.738059	0.548462						
33843		7.989961	-0.155634	5.380158	0.749092	0.240246	-0.410485	0.461133	-1.950067	-56.778034	64.286017	0.237715	0.493628	0.836554	-0.888098	0.459275	-0.018644	-0.393412	-0.738511	0.547567						
33844		8.107092	-0.205954	5.318497	0.748847	0.240341	-0.411049	0.460980	-1.992368	-56.846747	64.310120	0.237073	0.492823	0.837211	-0.887991	0.459468	-0.019013	-0.394041	-0.738928	0.546550						
33845		8.114187	-0.209361	5.254768	0.748619	0.240397	-0.411524	0.460898	-2.036950	-56.902927	64.342034	0.236442	0.492215	0.837747	-0.887932	0.459565	-0.019409	-0.394552	-0.739273	0.545714						
33846		8.052752	-0.213490	5.268102	0.748480	0.240423	-0.411871	0.460801	-2.067431	-56.942985	64.358279	0.236049	0.491754	0.838128	-0.887846	0.459719	-0.019678	-0.394980	-0.739484	0.545118						
33847		7.978702	-0.168261	5.304725	0.748352	0.240456	-0.412205	0.460693	-2.093764	-56.982184	64.370239	0.235699	0.491286	0.838501	-0.887755	0.459886	-0.019908	-0.395395	-0.739691	0.544536						
33848		7.948774	-0.171297	5.363336	0.748224	0.240509	-0.412596	0.460523	-2.117771	-57.029226	64.374251	0.235366	0.490682	0.838948	-0.887614	0.460148	-0.020111	-0.395909	-0.739929	0.543839						
33849		7.994577	-0.180800	5.313047	0.748100	0.240560	-0.413059	0.460282	-2.143129	-57.084169	64.371082	0.235045	0.489943	0.839470	-0.887405	0.460542	-0.020321	-0.396568	-0.740173	0.543026						
33850		8.173229	-0.188454	5.166434	0.747975	0.240572	-0.413514	0.460070	-2.176362	-57.135567	64.375435	0.234682	0.489282	0.839957	-0.887202	0.460921	-0.020608	-0.397237	-0.740375	0.542262						
33851		8.224919	-0.206597	5.139071	0.747907	0.240543	-0.413817	0.459923	-2.202868	-57.167199	64.378897	0.234452	0.488878	0.840256	-0.887041	0.461220	-0.020841	-0.397732	-0.740456	0.541789						
33852		8.226470	-0.208777	5.189661	0.747886	0.240529	-0.414011	0.459790	-2.214626	-57.187887	64.372534	0.234375	0.488578	0.840452	-0.886905	0.461477	-0.020940	-0.398081	-0.740493	0.541481						
33853		8.194637	-0.136318	5.197808	0.747876	0.240573	-0.414144	0.459664	-2.211067	-57.205809	64.357616	0.234389	0.488280	0.840622	-0.886806	0.461668	-0.020896	-0.398292	-0.740571	0.541220						
33854		8.133202	-0.103974	5.227877	0.747926	0.240597	-0.414202	0.459518	-2.198085	-57.214295	64.331219	0.234560	0.488060	0.840702	-0.886683	0.461912	-0.020769	-0.398467	-0.740564	0.541100						
33855		8.083295	-0.119589	5.236247	0.747984	0.240633	-0.414287	0.459328	-2.181829	-57.226668	64.297535	0.234768	0.487758	0.840819	-0.886522	0.462227	-0.020608	-0.398701	-0.740566	0.540924						
33856		8.139610	-0.142073	5.234619	0.748020	0.240678	-0.414415	0.459130	-2.168944	-57.244476	64.266363	0.234920	0.487395	0.840987	-0.886358	0.462548	-0.020477	-0.398977	-0.740605	0.540668						
33857		8.134017	-0.206292	5.264376	0.748076	0.240712	-0.414495	0.458948	-2.153221	-57.256074	64.234070	0.235120	0.487109	0.841096	-0.886204	0.462848	-0.020322	-0.399199	-0.740605	0.540503						
33858		8.133740	-0.308951	5.196045	0.748136	0.240848	-0.414501	0.458775	-2.114540	-57.266575	64.189848	0.235429	0.486789	0.841195	-0.886115	0.463036	-0.019952	-0.399216	-0.740699	0.540363						
33859		8.123749	-0.255282	5.162287	0.748207	0.241087	-0.414428	0.458599	-2.050859	-57.275513	64.130856	0.235873	0.486428	0.841280	-0.886081	0.463127	-0.019346	-0.399030	-0.740878	0.540254						
33860		8.129935	-0.185496	5.238386	0.748250	0.241315	-0.414347	0.458482	-1.994712	-57.282701	64.084352	0.236222	0.486141	0.841348	-0.886094	0.463123	-0.018813	-0.398793	-0.741069	0.540167						
33861		8.113609	-0.196566	5.182207	0.748281	0.241536	-0.414291	0.458366	-1.942840	-57.292062	64.041165	0.236528	0.485840	0.841436	-0.886105	0.463122	-0.018319	-0.398588	-0.741268	0.540046						
33862		8.114324	-0.191722	5.181269	0.748367	0.241721	-0.414208	0.458203	-1.887041	-57.295988	63.986841	0.236963	0.485563	0.841473	-0.886053	0.463242	-0.017792	-0.398444	-0.741374	0.540006						
33863		8.067010	-0.171818	5.201913	0.748426	0.241879	-0.414154	0.458071	-1.842269	-57.301299	63.943686	0.237295	0.485315	0.841523	-0.886015	0.463331	-0.017367	-0.398332	-0.741481	0.539942						
33864		8.107776	-0.175890	5.212235	0.748441	0.242039	-0.414138	0.457978	-1.806689	-57.310783	63.913057	0.237493	0.485063	0.841612	-0.886013	0.463347	-0.017027	-0.398218	-0.741636	0.539813						
33865		8.146458	-0.212386	5.156438	0.748434	0.242211	-0.414108	0.457924	-1.772562	-57.319446	63.889065	0.237640	0.484849	0.841694	-0.886055	0.463278	-0.016702	-0.398036	-0.741819	0.539696						
33866		8.165081	-0.192701	5.155903	0.748437	0.242380	-0.414035	0.457896	-1.736145	-57.323090	63.865894	0.237812	0.484705	0.841728	-0.886121	0.463166	-0.016357	-0.397788	-0.741983	0.539653						
33867		8.154319	-0.140742	5.122834	0.748419	0.242546	-0.413966	0.457901	-1.704637	-57.326818	63.850568	0.237918	0.484592	0.841764	-0.886215	0.462996	-0.016059	-0.397515	-0.742163	0.539607						
33868		8.187416	-0.137814	5.112116	0.748417	0.242647	-0.413889	0.457920	-1.682837	-57.325241	63.840815	0.238010	0.484572	0.841749	-0.886288	0.462864	-0.015854	-0.397298	-0.742258	0.539637						
33869		8.155651	-0.209475	5.122029	0.748427	0.242765	-0.413809	0.457913	-1.655028	-57.324600	63.824134	0.238156	0.484511	0.841743	-0.886346	0.462762	-0.015593	-0.397081	-0.742361	0.539654						
33870		8.203600	-0.222547	5.100660	0.748405	0.242900	-0.413729	0.457950	-1.630203	-57.324957	63.816213	0.238220	0.484474	0.841746	-0.886454	0.462563	-0.015359	-0.396801	-0.742510	0.539655						
33871		8.206519	-0.187534	5.112083	0.748388	0.243063	-0.413592	0.458015	-1.597488	-57.320839	63.806710	0.238327	0.484488	0.841707	-0.886604	0.462285	-0.015052	-0.396401	-0.742674	0.539724						
33872		8.205842	-0.184553	5.113278	0.748394	0.243212	-0.413379	0.458118	-1.561323	-57.307360	63.797763	0.238490	0.484629	0.841580	-0.886783	0.461951	-0.014717	-0.395901	-0.742789	0.539932						
33873		8.247595	-0.156137	5.137970	0.748416	0.243380	-0.413129	0.458219	-1.517301	-57.291117	63.783090	0.238720	0.484782	0.841427	-0.886971	0.461604	-0.014308	-0.395342	-0.742906	0.540181						
33874		8.190946	-0.128594	5.140146	0.748475	0.243525	-0.412826	0.458318	-1.469452	-57.267464	63.763543	0.239039	0.485012	0.841204	-0.887146	0.461281	-0.013866	-0.394756	-0.742956	0.540540						
33875		8.152126	-0.158343	5.197520	0.748537	0.243619	-0.412529	0.458433	-1.431575	-57.240922	63.751061	0.239317	0.485309	0.840953	-0.887309	0.460977	-0.013519	-0.394221	-0.742950	0.540939						
33876		8.124960	-0.163283	5.178747	0.748635	0.243706	-0.412263	0.458468	-1.389048	-57.217428	63.724702	0.239693	0.485508	0.840731	-0.887392	0.460829	-0.013125	-0.393806	-0.742912	0.541293						
33877		8.124288	-0.232917	5.181453	0.748711	0.243803	-0.412017	0.458512	-1.348932	-57.196904	63.702137	0.240017	0.485684	0.840537	-0.887488	0.460654	-0.012753	-0.393391	-0.742906	0.541604						
33878		8.126582	-0.269978	5.195306	0.748804	0.243896	-0.411750	0.458551	-1.306155	-57.173729	63.676549	0.240385	0.485881	0.840318	-0.887578	0.460491	-0.012357	-0.392963	-0.742878	0.541953						
33879		8.138453	-0.209037	5.188018	0.748872	0.244008	-0.411486	0.458619	-1.264458	-57.152027	63.656449	0.240697	0.486082	0.840113	-0.887704	0.460258	-0.011969	-0.392487	-0.742891	0.542280						
33880		8.113544	-0.181660	5.234576	0.748952	0.244092	-0.411220	0.458680	-1.225775	-57.128339	63.636371	0.241021	0.486309	0.839888	-0.887810	0.460063	-0.011611	-0.392048	-0.742863	0.542635						
33881		8.100276	-0.129664	5.205121	0.749026	0.244168	-0.410953	0.458758	-1.190055	-57.104029	63.620253	0.241316	0.486560	0.839658	-0.887927	0.459846	-0.011280	-0.391601	-0.742833	0.542998						
33882		8.109075	-0.102161	5.186847	0.749075	0.244241	-0.410696	0.458871	-1.160192	-57.080368	63.612924	0.241533	0.486840	0.839434	-0.888074	0.459568	-0.011004	-0.391134	-0.742822	0.543351						
33883		8.116738	-0.075825	5.223392	0.749142	0.244218	-0.410458	0.458986	-1.146378	-57.052289	63.613292	0.241712	0.487210	0.839167	-0.888174	0.459378	-0.010881	-0.390797	-0.742697	0.543765						
33884		8.045347	-0.108248	5.237055	0.749219	0.244208	-0.410178	0.459116	-1.127175	-57.020501	63.611592	0.241934	0.487620	0.838865	-0.888294	0.459150	-0.010708	-0.390387	-0.742568	0.544234						
33885		8.046988	-0.146911	5.251837	0.749289	0.244249	-0.409926	0.459204	-1.099658	-56.995413	63.601358	0.242184	0.487905	0.838627	-0.888401	0.458948	-0.010454	-0.389987	-0.742506	0.544606						
33886		8.124781	-0.085817	5.223684	0.749371	0.244316	-0.409718	0.459221	-1.065718	-56.976991	63.578961	0.242495	0.488052	0.838452	-0.888455	0.458853	-0.010136	-0.389673	-0.742468	0.544882						
33887		8.090115	-0.083997	5.236651	0.749456	0.244320	-0.409523	0.459254	-1.044067	-56.955679	63.564918	0.242753	0.488272	0.838249	-0.888491	0.458787	-0.009936	-0.389429	-0.742365	0.545197						
33888		7.963662	-0.093066	5.302154	0.749521	0.244298	-0.409393	0.459276	-1.033021	-56.939788	63.556699	0.242927	0.488445	0.838098	-0.888501	0.458769	-0.009835	-0.389297	-0.742262	0.545431						
33889		8.030082	-0.163734	5.282801	0.749548	0.244368	-0.409313	0.459265	-1.011968	-56.935763	63.542265	0.243076	0.488437	0.838059	-0.888529	0.458719	-0.009636	-0.389140	-0.742298	0.545494						
33890		8.125995	-0.192413	5.241291	0.749555	0.244484	-0.409227	0.459269	-0.985238	-56.934218	63.527638	0.243211	0.488395	0.838045	-0.888594	0.458599	-0.009382	-0.388909	-0.742400	0.545521						
33891		8.169312	-0.164679	5.210403	0.749601	0.244569	-0.409055	0.459302	-0.955539	-56.920935	63.511974	0.243431	0.488502	0.837918	-0.888671	0.458455	-0.009102	-0.388595	-0.742418	0.545720						
33892		8.119875	-0.146426	5.233550	0.749665	0.244656	-0.408821	0.459360	-0.920430	-56.900957	63.494858	0.243707	0.488691	0.837728	-0.888773	0.458263	-0.008772	-0.388187	-0.742412	0.546018						
33893		8.098919	-0.086685	5.235917	0.749702	0.244769	-0.408571	0.459462	-0.884879	-56.880914	63.484127	0.243929	0.488908	0.837537	-0.888929	0.457966	-0.008438	-0.387689	-0.742453	0.546316						
33894		8.099945	-0.051105	5.249694	0.749742	0.244862	-0.408323	0.459568	-0.852875	-56.859684	63.475633	0.244140	0.489149	0.837334	-0.889079	0.457681	-0.008137	-0.387212	-0.742470	0.546631						
33895		8.080085	-0.065078	5.252383	0.749795	0.244924	-0.408068	0.459675	-0.824519	-56.835602	63.468415	0.244359	0.489433	0.837104	-0.889215	0.457422	-0.007872	-0.386763	-0.742442	0.546987						
33896		8.084793	-0.070599	5.277858	0.749873	0.244959	-0.407801	0.459765	-0.796355	-56.808471	63.457635	0.244628	0.489742	0.836845	-0.889320	0.457221	-0.007609	-0.386350	-0.742362	0.547387						
33897		8.072501	-0.092542	5.248879	0.749962	0.245007	-0.407492	0.459868	-0.762704	-56.777429	63.444476	0.244944	0.490091	0.836549	-0.889444	0.456986	-0.007293	-0.385865	-0.742277	0.547844						
33898		8.039526	-0.057410	5.274266	0.750052	0.245069	-0.407169	0.459975	-0.725789	-56.745925	63.430038	0.245273	0.490441	0.836247	-0.889579	0.456728	-0.006946	-0.385344	-0.742204	0.548309						
33899		8.061480	-0.045122	5.301042	0.750166	0.245145	-0.406829	0.460049	-0.681043	-56.713441	63.406067	0.245690	0.490762	0.835936	-0.889690	0.456518	-0.006523	-0.384821	-0.742122	0.548788						
33900		8.020139	-0.106731	5.293711	0.750266	0.245263	-0.406476	0.460135	-0.630366	-56.682386	63.381181	0.246106	0.491060	0.835639	-0.889834	0.456245	-0.006043	-0.384223	-0.742092	0.549246						
33901		8.005063	-0.126210	5.374208	0.750360	0.245423	-0.406097	0.460232	-0.571885	-56.651249	63.353926	0.246543	0.491349	0.835340	-0.890010	0.455908	-0.005487	-0.383534	-0.742108	0.549706						
33902		8.018986	-0.136835	5.313139	0.750434	0.245633	-0.405726	0.460327	-0.507328	-56.624446	63.324444	0.246972	0.491571	0.835083	-0.890208	0.455527	-0.004871	-0.382797	-0.742195	0.550103						
33903		8.019318	-0.098147	5.327721	0.750498	0.245867	-0.405336	0.460440	-0.439200	-56.597230	63.295737	0.247396	0.491801	0.834821	-0.890436	0.455089	-0.004220	-0.381993	-0.742311	0.550505						
33904		8.029110	-0.034455	5.375253	0.750562	0.246102	-0.404934	0.460564	-0.370854	-56.568756	63.268255	0.247819	0.492053	0.834548	-0.890674	0.454629	-0.003566	-0.381164	-0.742426	0.550924						
33905		8.030818	0.003716	5.335126	0.750616	0.246303	-0.404581	0.460679	-0.312462	-56.543360	63.245762	0.248178	0.492286	0.834303	-0.890884	0.454221	-0.003007	-0.380438	-0.742521	0.551298						
33906		8.002258	0.000301	5.370828	0.750689	0.246455	-0.404236	0.460782	-0.260404	-56.515385	63.224163	0.248547	0.492556	0.834034	-0.891059	0.453881	-0.002507	-0.379787	-0.742550	0.551707						
33907		7.997206	-0.028164	5.363625	0.750767	0.246552	-0.403948	0.460855	-0.219709	-56.490117	63.205099	0.248877	0.492802	0.833791	-0.891178	0.453649	-0.002117	-0.379291	-0.742529	0.552077						
33908		8.032452	-0.064789	5.367923	0.750832	0.246623	-0.403728	0.460903	-0.188123	-56.470646	63.188951	0.249144	0.492984	0.833603	-0.891260	0.453490	-0.001814	-0.378925	-0.742505	0.552361						
33909		8.038910	-0.070602	5.338337	0.750897	0.246646	-0.403500	0.460985	-0.166113	-56.446907	63.181699	0.249362	0.493261	0.833374	-0.891348	0.453317	-0.001602	-0.378573	-0.742427	0.552707						
33910		8.057062	-0.019820	5.352972	0.750982	0.246592	-0.403275	0.461072	-0.155848	-56.418379	63.179963	0.249564	0.493624	0.833099	-0.891402	0.453210	-0.001505	-0.378312	-0.742251	0.553122						
33911		8.012168	-0.045367	5.333704	0.751039	0.246477	-0.403120	0.461177	-0.164859	-56.393283	63.192593	0.249620	0.494004	0.832856	-0.891443	0.453130	-0.001593	-0.378179	-0.742046	0.553487						
