// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D200
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
32948		9.076912	0.911400	-3.492358	0.525239	0.394884	-0.716510	0.234103	166.813535	-69.646590	-113.086118	-0.136381	-0.319956	0.937565	-0.811796	0.578525	0.079343	-0.567791	-0.750291	-0.338639						
32949		9.112639	0.880082	-3.502658	0.526359	0.394270	-0.715941	0.234362	166.693518	-69.799203	-113.012603	-0.134994	-0.317831	0.938488	-0.811266	0.579251	0.079477	-0.568880	-0.750634	-0.336041						
32950		9.071054	0.849894	-3.434546	0.527592	0.393562	-0.715331	0.234644	166.565866	-69.967579	-112.939369	-0.133512	-0.315462	0.939499	-0.810647	0.580102	0.079584	-0.570111	-0.750976	-0.333179						
32951		8.980140	0.834465	-3.416357	0.528885	0.392843	-0.714667	0.234958	166.427405	-70.145350	-112.854034	-0.131909	-0.312973	0.940557	-0.810036	0.580938	0.079705	-0.571351	-0.751371	-0.330150						
32952		8.979673	0.786424	-3.366420	0.530235	0.392107	-0.713964	0.235283	166.276969	-70.330492	-112.757674	-0.130206	-0.310390	0.941650	-0.809412	0.581787	0.079850	-0.572625	-0.751786	-0.326986						
32953		8.929877	0.753678	-3.367558	0.531616	0.391387	-0.713223	0.235616	166.112603	-70.519387	-112.645499	-0.128402	-0.307778	0.942754	-0.808805	0.582604	0.080042	-0.573887	-0.752227	-0.323740						
32954		8.955991	0.752722	-3.304921	0.533019	0.390687	-0.712441	0.235971	165.938235	-70.712107	-112.519303	-0.126509	-0.305129	0.943871	-0.808238	0.583362	0.080256	-0.575107	-0.752719	-0.320417						
32955		9.009832	0.701651	-3.259316	0.534421	0.389988	-0.711640	0.236372	165.767936	-70.908156	-112.393158	-0.124606	-0.302419	0.944995	-0.807707	0.584075	0.080413	-0.576267	-0.753259	-0.317045						
32956		9.014655	0.726600	-3.202157	0.535829	0.389317	-0.710805	0.236804	165.592088	-71.106699	-112.255927	-0.122640	-0.299684	0.946123	-0.807230	0.584712	0.080571	-0.577355	-0.753858	-0.313623						
32957		9.018014	0.786331	-3.178314	0.537249	0.388632	-0.709949	0.237279	165.418926	-71.310140	-112.119028	-0.120658	-0.296862	0.947267	-0.806773	0.585328	0.080672	-0.578410	-0.754496	-0.310125						
32958		8.983242	0.749586	-3.146353	0.538663	0.387960	-0.709068	0.237808	165.250050	-71.516765	-111.980255	-0.118659	-0.293983	0.948416	-0.806376	0.585869	0.080715	-0.579377	-0.755203	-0.306580						
32959		9.029398	0.737498	-3.090955	0.540061	0.387261	-0.708199	0.238364	165.093007	-71.724440	-111.853153	-0.116726	-0.291053	0.949559	-0.805978	0.586423	0.080671	-0.580323	-0.755907	-0.303034						
32960		8.999148	0.789770	-3.070936	0.541431	0.386598	-0.707303	0.238989	164.943853	-71.933614	-111.724266	-0.114787	-0.288093	0.950698	-0.805676	0.586852	0.080558	-0.581128	-0.756708	-0.299473						
32961		8.996331	0.834920	-2.988104	0.542772	0.385942	-0.706408	0.239657	164.806498	-72.142856	-111.602362	-0.112895	-0.285106	0.951824	-0.805423	0.587227	0.080365	-0.581849	-0.757548	-0.295926						
32962		9.048755	0.814876	-2.973745	0.544095	0.385266	-0.705526	0.240340	164.677969	-72.351896	-111.489517	-0.111061	-0.282095	0.952936	-0.805166	0.587613	0.080111	-0.582557	-0.758375	-0.292394						
32963		9.150710	0.700335	-2.951726	0.545438	0.384579	-0.704619	0.241058	164.548969	-72.566070	-111.374188	-0.109194	-0.278999	0.954063	-0.804928	0.587979	0.079819	-0.583239	-0.759236	-0.288778						
32964		9.123409	0.618839	-2.926826	0.546766	0.383947	-0.703651	0.241881	164.425773	-72.785641	-111.250208	-0.107264	-0.275825	0.955204	-0.804835	0.588156	0.079458	-0.583725	-0.760259	-0.285081						
32965		9.173567	0.746080	-2.930988	0.548084	0.383343	-0.702647	0.242773	164.307083	-73.008919	-111.121944	-0.105304	-0.272590	0.956350	-0.804830	0.588218	0.079041	-0.584088	-0.761377	-0.281330						
32966		9.304785	0.862618	-2.874369	0.549430	0.382726	-0.701604	0.243721	164.188645	-73.239903	-110.990388	-0.103296	-0.269229	0.957521	-0.804859	0.588242	0.078571	-0.584407	-0.762553	-0.277454						
32967		9.317152	0.875382	-2.852452	0.550823	0.382096	-0.700505	0.244723	164.062362	-73.480690	-110.847680	-0.101192	-0.265723	0.958724	-0.804918	0.588226	0.078077	-0.584694	-0.763794	-0.273409						
32968		9.304253	0.823846	-2.824412	0.552319	0.381383	-0.699344	0.245782	163.928325	-73.738996	-110.700641	-0.098981	-0.261936	0.959996	-0.804935	0.588277	0.077519	-0.585049	-0.765062	-0.269069						
32969		9.317852	0.817970	-2.780958	0.553870	0.380648	-0.698115	0.246923	163.790186	-74.010236	-110.544486	-0.096670	-0.257946	0.961311	-0.804999	0.588271	0.076898	-0.585347	-0.766421	-0.264515						
32970		9.323755	0.834579	-2.711652	0.555459	0.379828	-0.696880	0.248102	163.662256	-74.290774	-110.403300	-0.094392	-0.253769	0.962648	-0.805010	0.588352	0.076163	-0.585703	-0.767753	-0.259822						
32971		9.371728	0.849784	-2.675954	0.557072	0.378967	-0.695621	0.249331	163.539766	-74.579160	-110.266888	-0.092108	-0.249444	0.963999	-0.805026	0.588435	0.075345	-0.586045	-0.769104	-0.255009						
32972		9.386101	0.841590	-2.627738	0.558763	0.378050	-0.694310	0.250590	163.403254	-74.879851	-110.119399	-0.089725	-0.244927	0.965381	-0.805009	0.588566	0.074506	-0.586439	-0.770455	-0.249977						
32973		9.393075	0.873454	-2.570361	0.560503	0.377043	-0.692968	0.251932	163.282420	-75.194738	-109.988611	-0.087350	-0.240141	0.966800	-0.804976	0.588737	0.073506	-0.586843	-0.771830	-0.244734						
32974		9.349746	0.829444	-2.555507	0.562308	0.375963	-0.691585	0.253323	163.159657	-75.522750	-109.858658	-0.084924	-0.235129	0.968247	-0.804911	0.588959	0.072425	-0.587287	-0.773202	-0.239275						
32975		9.357575	0.859550	-2.494367	0.564176	0.374831	-0.690145	0.254771	163.029992	-75.863678	-109.721583	-0.082415	-0.229904	0.969717	-0.804846	0.589187	0.071284	-0.587734	-0.774598	-0.233595						
32976		9.296038	0.826156	-2.394928	0.566110	0.373608	-0.688681	0.256231	162.894226	-76.215556	-109.585805	-0.079872	-0.224484	0.971199	-0.804703	0.589526	0.070084	-0.588280	-0.775929	-0.227730						
32977		9.311670	0.814534	-2.337496	0.568117	0.372319	-0.687180	0.257692	162.738632	-76.577467	-109.436193	-0.077243	-0.218902	0.972685	-0.804498	0.589948	0.068880	-0.588911	-0.777203	-0.221676						
32978		9.327336	0.802668	-2.278395	0.570167	0.370984	-0.685641	0.259186	162.574618	-76.948358	-109.279227	-0.074563	-0.213165	0.974167	-0.804282	0.590387	0.067628	-0.589552	-0.778462	-0.215465						
32979		9.373303	0.757794	-2.248953	0.572307	0.369556	-0.684055	0.260695	162.390357	-77.333162	-109.109331	-0.071787	-0.207198	0.975662	-0.803988	0.590933	0.066339	-0.590296	-0.779658	-0.209006						
32980		9.436028	0.781898	-2.178457	0.574509	0.368080	-0.682410	0.262244	162.186523	-77.729764	-108.920492	-0.068912	-0.201040	0.977156	-0.803687	0.591490	0.065015	-0.591048	-0.780848	-0.202334						
32981		9.329716	0.745792	-2.112850	0.576777	0.366514	-0.680732	0.263819	161.971993	-78.138404	-108.726905	-0.065993	-0.194666	0.978647	-0.803324	0.592135	0.063613	-0.591874	-0.781973	-0.195457						
32982		9.254537	0.696696	-2.022308	0.579059	0.364903	-0.679043	0.265399	161.748776	-78.551078	-108.527498	-0.063073	-0.188207	0.980102	-0.802934	0.592817	0.062165	-0.592722	-0.783036	-0.188509						
32983		9.281434	0.697304	-1.940349	0.581330	0.363287	-0.677365	0.266936	161.502505	-78.960018	-108.308680	-0.060155	-0.181800	0.981494	-0.802511	0.593536	0.060754	-0.593597	-0.784005	-0.181601						
32984		9.253083	0.722879	-1.803863	0.583597	0.361674	-0.675686	0.268429	161.224627	-79.365713	-108.060931	-0.057212	-0.175447	0.982825	-0.802065	0.594275	0.059396	-0.594489	-0.784892	-0.174720						
32985		9.274068	0.669103	-1.745811	0.585823	0.360059	-0.674049	0.269865	160.932463	-79.763051	-107.803219	-0.054337	-0.169209	0.984081	-0.801581	0.595061	0.058058	-0.595412	-0.785666	-0.167969						
32986		9.289032	0.674380	-1.698928	0.588021	0.358460	-0.672432	0.271245	160.610040	-80.153082	-107.517893	-0.051477	-0.163085	0.985268	-0.801075	0.595866	0.056777	-0.596347	-0.786351	-0.161316						
32987		9.298617	0.644898	-1.619784	0.590172	0.356869	-0.670864	0.272550	160.265534	-80.532542	-107.215404	-0.048682	-0.157118	0.986379	-0.800523	0.596723	0.055541	-0.597322	-0.786915	-0.154827						
32988		9.310934	0.671040	-1.518890	0.592300	0.355294	-0.669320	0.273783	159.879228	-80.903608	-106.875099	-0.045893	-0.151288	0.987424	-0.799935	0.597618	0.054385	-0.598330	-0.787379	-0.148447						
32989		9.272789	0.644116	-1.412480	0.594402	0.353718	-0.667820	0.274929	159.454871	-81.265249	-106.503815	-0.043140	-0.145604	0.988402	-0.799277	0.598594	0.053295	-0.599412	-0.787708	-0.142201						
32990		9.241287	0.633130	-1.397635	0.596456	0.352129	-0.666374	0.276028	159.021669	-81.618775	-106.128308	-0.040490	-0.140022	0.989320	-0.798576	0.599627	0.052184	-0.600530	-0.787935	-0.136097						
32991		9.233829	0.611108	-1.285006	0.598442	0.350567	-0.664997	0.277034	158.564008	-81.957002	-105.733142	-0.037939	-0.134674	0.990163	-0.797830	0.600710	0.051134	-0.601687	-0.788042	-0.130238						
32992		9.217143	0.593134	-1.208219	0.600359	0.349000	-0.663706	0.277962	158.105504	-82.281862	-105.343773	-0.035537	-0.129513	0.990941	-0.797020	0.601873	0.050080	-0.602907	-0.788020	-0.124613						
32993		9.188630	0.561570	-1.151271	0.602179	0.347469	-0.662512	0.278789	157.641693	-82.587478	-104.953692	-0.033290	-0.124643	0.991643	-0.796167	0.603084	0.049076	-0.604161	-0.787880	-0.119314						
32994		9.270822	0.574454	-1.063799	0.603922	0.345959	-0.661402	0.279532	157.174259	-82.877576	-104.564887	-0.031180	-0.120005	0.992283	-0.795267	0.604349	0.048099	-0.605457	-0.787630	-0.114280						
32995		9.399011	0.549258	-1.046072	0.605620	0.344483	-0.660356	0.280154	156.655132	-83.151887	-104.131377	-0.029111	-0.115629	0.992866	-0.794296	0.605691	0.047250	-0.606833	-0.787254	-0.109477						
32996		9.433561	0.490616	-1.013263	0.607273	0.343032	-0.659353	0.280718	156.106089	-83.415897	-103.670242	-0.027098	-0.111413	0.993405	-0.793303	0.607054	0.046443	-0.608224	-0.786812	-0.104835						
32997		9.535959	0.458386	-0.974717	0.608922	0.341592	-0.658366	0.281218	155.488296	-83.673531	-103.144611	-0.025059	-0.107306	0.993910	-0.792264	0.608463	0.045717	-0.609664	-0.786294	-0.100262						
32998		9.627558	0.412555	-0.953061	0.610560	0.340134	-0.657389	0.281718	154.842674	-83.930652	-102.592420	-0.023051	-0.103189	0.994395	-0.791212	0.609888	0.044947	-0.611108	-0.785741	-0.095703						
32999		9.668976	0.389801	-0.952993	0.612205	0.338665	-0.656389	0.282249	154.146099	-84.191115	-101.987199	-0.021021	-0.099004	0.994865	-0.790180	0.611283	0.044136	-0.612514	-0.785195	-0.091080						
33000		9.727575	0.376159	-0.900779	0.613871	0.337209	-0.655340	0.282810	153.354422	-84.455295	-101.282684	-0.018904	-0.094755	0.995321	-0.789192	0.612617	0.043332	-0.613856	-0.784680	-0.086361						
33001		9.758956	0.339742	-0.915490	0.615582	0.335733	-0.654234	0.283408	152.446194	-84.726942	-100.460001	-0.016685	-0.090375	0.995768	-0.788218	0.613926	0.042512	-0.615170	-0.784173	-0.081479						
33002		9.775241	0.308341	-0.889226	0.617339	0.334234	-0.653054	0.284077	151.406082	-85.009243	-99.500910	-0.014360	-0.085802	0.996209	-0.787290	0.615175	0.041636	-0.616415	-0.783708	-0.076385						
33003		9.769865	0.286513	-0.855432	0.619162	0.332746	-0.651766	0.284815	150.140054	-85.301572	-98.308547	-0.011836	-0.081051	0.996640	-0.786439	0.616321	0.040782	-0.617555	-0.783313	-0.071037						
33004		9.790580	0.286680	-0.750415	0.621018	0.331230	-0.650414	0.285630	148.689491	-85.602803	-96.926984	-0.009247	-0.076111	0.997057	-0.785637	0.617404	0.039844	-0.618619	-0.782956	-0.065504						
33005		9.784951	0.263904	-0.712510	0.622920	0.329707	-0.648971	0.286533	146.956744	-85.913282	-95.255729	-0.006528	-0.070967	0.997457	-0.784914	0.618385	0.038859	-0.619570	-0.782665	-0.059740						
33006		9.776390	0.299806	-0.681739	0.624851	0.328194	-0.647443	0.287521	144.874576	-86.229339	-93.226109	-0.003701	-0.065659	0.997835	-0.784289	0.619241	0.037838	-0.620385	-0.782451	-0.053787						
33007		9.761609	0.240342	-0.608488	0.626812	0.326671	-0.645844	0.288579	142.348962	-86.549118	-90.747247	-0.000785	-0.060188	0.998187	-0.783726	0.620017	0.036769	-0.621106	-0.782277	-0.047657						
33008		9.709301	0.295224	-0.565029	0.628819	0.325150	-0.644152	0.289710	139.175568	-86.870740	-87.613352	0.002273	-0.054541	0.998509	-0.783243	0.620691	0.035687	-0.621711	-0.782156	-0.041308						
33009		9.623248	0.269555	-0.509231	0.630851	0.323635	-0.642387	0.290907	135.182197	-87.187937	-83.652642	0.005424	-0.048759	0.998796	-0.782835	0.621267	0.034580	-0.622205	-0.782080	-0.034801						
33010		9.589827	0.214576	-0.394452	0.632865	0.322146	-0.640580	0.292167	130.184941	-87.491504	-78.679324	0.008592	-0.042916	0.999042	-0.782525	0.621720	0.033437	-0.622559	-0.782063	-0.028241						
33011		9.613309	0.284563	-0.269533	0.634877	0.320697	-0.638729	0.293444	123.787931	-87.769641	-72.300546	0.011832	-0.037075	0.999242	-0.782280	0.622087	0.032344	-0.622815	-0.782070	-0.021643						
33012		9.588005	0.265982	-0.186235	0.636854	0.319295	-0.636864	0.294740	115.761408	-88.010191	-64.285740	0.015065	-0.031283	0.999397	-0.782108	0.622358	0.031271	-0.622961	-0.782108	-0.015091						
33013		9.638900	0.285258	-0.071726	0.638819	0.317908	-0.634976	0.296058	105.758011	-88.202274	-54.290167	0.018311	-0.025473	0.999508	-0.781982	0.622569	0.030192	-0.623032	-0.782150	-0.008520						
33014		9.644936	0.292921	-0.023574	0.640778	0.316531	-0.633075	0.297367	93.832112	-88.326382	-42.371277	0.021577	-0.019683	0.999573	-0.781868	0.622763	0.029141	-0.623071	-0.782163	-0.001952						
33015		9.617592	0.274739	0.059427	0.642730	0.315172	-0.631146	0.298695	80.619435	-88.367872	-29.161587	0.024872	-0.013879	0.999594	-0.781800	0.622895	0.028101	-0.623032	-0.782182	0.004642						
33016		9.611555	0.246682	0.138564	0.644662	0.313821	-0.629217	0.300022	67.507523	-88.321734	-16.051618	0.028145	-0.008098	0.999571	-0.781748	0.623007	0.027059	-0.622959	-0.782174	0.011204						
33017		9.607800	0.213673	0.251100	0.646546	0.312493	-0.627303	0.301359	55.781994	-88.198519	-4.324376	0.031347	-0.002370	0.999506	-0.781740	0.623063	0.025995	-0.622816	-0.782168	0.017678						
33018		9.603492	0.207965	0.279056	0.648366	0.311186	-0.625416	0.302720	45.979541	-88.017783	5.484495	0.034431	0.003306	0.999402	-0.781789	0.623047	0.024873	-0.622592	-0.782178	0.024037						
33019		9.595684	0.179042	0.355418	0.650132	0.309910	-0.623544	0.304101	38.061508	-87.794695	13.413913	0.037431	0.008927	0.999259	-0.781897	0.622956	0.023723	-0.622283	-0.782206	0.030297						
33020		9.572516	0.231789	0.443238	0.651824	0.308629	-0.621723	0.305506	31.669059	-87.547641	19.819915	0.040254	0.014508	0.999084	-0.782036	0.622828	0.022465	-0.621932	-0.782224	0.036417						
33021		9.561535	0.206892	0.483025	0.653496	0.307376	-0.619912	0.306875	26.605442	-87.278186	24.896851	0.043074	0.019991	0.998872	-0.782175	0.622696	0.021267	-0.621568	-0.782208	0.042458						
33022		9.483399	0.180211	0.647006	0.655092	0.306166	-0.618147	0.308238	22.549773	-87.001363	28.969681	0.045767	0.025337	0.998631	-0.782360	0.622503	0.020061	-0.621143	-0.782207	0.048313						
33023		9.471517	0.155843	0.683104	0.656624	0.305000	-0.616433	0.309564	19.289778	-86.721988	32.247736	0.048361	0.030511	0.998364	-0.782558	0.622291	0.018889	-0.620696	-0.782192	0.053971						
33024		9.565477	0.112833	0.779837	0.658102	0.303913	-0.614752	0.310836	16.704890	-86.442291	34.853309	0.050922	0.035462	0.998073	-0.782785	0.622036	0.017837	-0.620205	-0.782185	0.059435						
33025		9.553886	0.144379	0.837740	0.659524	0.302889	-0.613110	0.312063	14.609488	-86.165697	36.971270	0.053426	0.040217	0.997762	-0.783034	0.621751	0.016867	-0.619680	-0.782182	0.064709						
33026		9.615683	0.104911	0.881439	0.660903	0.301924	-0.611499	0.313239	12.901574	-85.892283	38.702789	0.055901	0.044790	0.997431	-0.783293	0.621447	0.015994	-0.619134	-0.782175	0.069823						
33027		9.625018	0.133004	0.899980	0.662248	0.301020	-0.609928	0.314327	11.543081	-85.624507	40.082735	0.058373	0.049124	0.997085	-0.783527	0.621170	0.015266	-0.618610	-0.782135	0.074750						
33028		9.576423	0.146702	0.951182	0.663565	0.300136	-0.608386	0.315382	10.377514	-85.360151	41.268697	0.060801	0.053356	0.996723	-0.783750	0.620905	0.014571	-0.618093	-0.782068	0.079569						
33029		9.564190	0.127273	0.977989	0.664845	0.299288	-0.606882	0.316388	9.396125	-85.101766	42.269545	0.063185	0.057432	0.996348	-0.783964	0.620650	0.013940	-0.617583	-0.781981	0.084241						
33030		9.523042	0.155229	1.044994	0.666087	0.298479	-0.605418	0.317344	8.568371	-84.850153	43.115858	0.065523	0.061349	0.995963	-0.784167	0.620406	0.013373	-0.617081	-0.781878	0.088759						
33031		9.459446	0.139621	1.086674	0.667281	0.297690	-0.604011	0.318256	7.844286	-84.607306	43.856454	0.067768	0.065115	0.995574	-0.784349	0.620187	0.012827	-0.616607	-0.781746	0.093102						
33032		9.447455	0.116800	1.142072	0.668407	0.296945	-0.602682	0.319108	7.223580	-84.377477	44.492159	0.069889	0.068661	0.995189	-0.784515	0.619987	0.012319	-0.616159	-0.781602	0.097197						
33033		9.560615	0.132587	1.183254	0.669473	0.296226	-0.601428	0.319906	6.675857	-84.159544	45.052245	0.071889	0.072020	0.994809	-0.784654	0.619821	0.011830	-0.615752	-0.781431	0.101069						
33034		9.629709	0.114973	1.201437	0.670514	0.295541	-0.600200	0.320666	6.206887	-83.946906	45.533416	0.073867	0.075255	0.994425	-0.784790	0.619657	0.011401	-0.615344	-0.781257	0.104832						
33035		9.699073	0.156801	1.210230	0.671552	0.294859	-0.598981	0.321400	5.786757	-83.735619	45.963675	0.075848	0.078444	0.994029	-0.784903	0.619521	0.011002	-0.614959	-0.781051	0.108560						
33036		9.724606	0.164914	1.196752	0.672594	0.294146	-0.597774	0.322120	5.378243	-83.524091	46.378578	0.077810	0.081647	0.993619	-0.784978	0.619433	0.010571	-0.614618	-0.780792	0.112289						
33037		9.763028	0.130677	1.300067	0.673654	0.293432	-0.596548	0.322827	5.012331	-83.309783	46.749836	0.079825	0.084856	0.993191	-0.785041	0.619361	0.010179	-0.614279	-0.780508	0.116056						
33038		9.860956	0.115940	1.338907	0.674763	0.292658	-0.595284	0.323548	4.642968	-83.086427	47.120780	0.081908	0.088207	0.992729	-0.785065	0.619337	0.009744	-0.613974	-0.780155	0.119977						
33039		9.803518	0.114349	1.395709	0.675916	0.291844	-0.593955	0.324319	4.268355	-82.851829	47.498572	0.084070	0.091742	0.992228	-0.785109	0.619288	0.009261	-0.613625	-0.779785	0.124091						
33040		9.708321	0.146206	1.474297	0.677072	0.291004	-0.592611	0.325118	3.891865	-82.613984	47.878673	0.086221	0.095352	0.991703	-0.785161	0.619230	0.008725	-0.613260	-0.779399	0.128257						
33041		9.716806	0.171548	1.520071	0.678217	0.290140	-0.591286	0.325915	3.517029	-82.377296	48.255015	0.088320	0.098972	0.991163	-0.785194	0.619196	0.008137	-0.612919	-0.778974	0.132399						
33042		9.652850	0.160359	1.523325	0.679380	0.289231	-0.589971	0.326684	3.155098	-82.139199	48.612095	0.090424	0.102609	0.990603	-0.785161	0.619246	0.007528	-0.612655	-0.778463	0.136560						
33043		9.647165	0.100170	1.538966	0.680518	0.288354	-0.588665	0.327445	2.828745	-81.904551	48.936005	0.092507	0.106177	0.990035	-0.785153	0.619263	0.006950	-0.612354	-0.777972	0.140651						
33044		9.678260	0.060250	1.558896	0.681653	0.287451	-0.587359	0.328222	2.497947	-81.668472	49.263633	0.094559	0.109794	0.989446	-0.785142	0.619284	0.006315	-0.612055	-0.777453	0.144763						
33045		9.732202	0.068304	1.569873	0.682780	0.286534	-0.586038	0.329043	2.160055	-81.429745	49.601355	0.096581	0.113488	0.988834	-0.785167	0.619258	0.005617	-0.611706	-0.776943	0.148916						
33046		9.791602	0.143499	1.626677	0.683943	0.285604	-0.584668	0.329871	1.848615	-81.183734	49.912624	0.098697	0.117258	0.988185	-0.785193	0.619231	0.004944	-0.611335	-0.776404	0.153187						
33047		9.801039	0.172250	1.641736	0.685187	0.284615	-0.583203	0.330738	1.544696	-80.921131	50.215522	0.100973	0.121258	0.987472	-0.785211	0.619213	0.004254	-0.610940	-0.775804	0.157737						
33048		9.759790	0.095241	1.624086	0.686482	0.283575	-0.581665	0.331652	1.240374	-80.645644	50.519214	0.103346	0.125455	0.986702	-0.785238	0.619185	0.003518	-0.610509	-0.775159	0.162502						
33049		9.754105	0.092571	1.638150	0.687822	0.282489	-0.580083	0.332574	0.945467	-80.361534	50.810725	0.105797	0.129769	0.985884	-0.785237	0.619190	0.002763	-0.610091	-0.774444	0.167408						
33050		9.742187	0.076248	1.634050	0.689191	0.281338	-0.578451	0.333556	0.630972	-80.066986	51.122164	0.108270	0.134286	0.985010	-0.785247	0.619179	0.001900	-0.609643	-0.773682	0.172486						
33051		9.754123	0.111578	1.710936	0.690625	0.280152	-0.576735	0.334559	0.340479	-79.759087	51.409295	0.110895	0.138963	0.984069	-0.785255	0.619171	0.001056	-0.609160	-0.772863	0.177784						
33052		9.660991	0.099160	1.792102	0.692110	0.278898	-0.574952	0.335604	0.044955	-79.438372	51.700166	0.113601	0.143844	0.983058	-0.785256	0.619171	0.000144	-0.608661	-0.771969	0.183293						
33053		9.637670	0.118323	1.832246	0.693609	0.277616	-0.573136	0.336677	-0.245350	-79.111957	51.986428	0.116328	0.148820	0.981998	-0.785268	0.619155	-0.000809	-0.608130	-0.771038	0.188889						
33054		9.559339	0.081714	1.895270	0.695162	0.276268	-0.571285	0.337727	-0.522587	-78.777082	52.252437	0.119147	0.153894	0.980877	-0.785206	0.619232	-0.001775	-0.607664	-0.769979	0.194619						
33055		9.507670	0.098252	1.916203	0.696728	0.274901	-0.569401	0.338794	-0.788122	-78.437186	52.507198	0.122001	0.159037	0.979706	-0.785153	0.619296	-0.002757	-0.607166	-0.768882	0.200423						
33056		9.441356	0.084062	1.931160	0.698302	0.273506	-0.567519	0.339840	-1.042212	-78.096245	52.746617	0.124863	0.164183	0.978495	-0.785061	0.619407	-0.003752	-0.606703	-0.767710	0.206234						
33057		9.436976	0.033024	1.982596	0.699873	0.272093	-0.565639	0.340874	-1.286730	-77.755205	52.974417	0.127714	0.169325	0.977250	-0.784951	0.619540	-0.004763	-0.606252	-0.766485	0.212035						
33058		9.344657	0.024762	2.029071	0.701425	0.270687	-0.563768	0.341903	-1.518708	-77.416303	53.190078	0.130537	0.174429	0.975979	-0.784848	0.619661	-0.005774	-0.605784	-0.765241	0.217789						
33059		9.291687	-0.009822	2.110288	0.702918	0.269302	-0.561934	0.342948	-1.752117	-77.084225	53.410667	0.133234	0.179469	0.974700	-0.784789	0.619725	-0.006834	-0.605273	-0.764023	0.223414						
33060		9.294547	0.018960	2.223797	0.704377	0.267934	-0.560149	0.343945	-1.968726	-76.760390	53.611554	0.135870	0.184367	0.973421	-0.784699	0.619827	-0.007868	-0.604803	-0.762774	0.228889						
33061		9.325799	-0.012607	2.278341	0.705743	0.266623	-0.558438	0.344943	-2.182961	-76.450346	53.815070	0.138322	0.189097	0.972167	-0.784667	0.619853	-0.008924	-0.604288	-0.761593	0.234118						
33062		9.279411	-0.088670	2.348297	0.707019	0.265370	-0.556826	0.345901	-2.388330	-76.157406	54.010697	0.140595	0.193588	0.970957	-0.784647	0.619863	-0.009970	-0.603790	-0.760457	0.239048						
33063		9.286990	-0.054937	2.420912	0.708197	0.264211	-0.555306	0.346821	-2.574736	-75.883118	54.191706	0.142700	0.197798	0.969800	-0.784671	0.619815	-0.010957	-0.603264	-0.759411	0.243655						
33064		9.312013	-0.044606	2.472540	0.709292	0.263111	-0.553876	0.347705	-2.753078	-75.624540	54.366080	0.144646	0.201787	0.968690	-0.784711	0.619748	-0.011925	-0.602749	-0.758416	0.247988						
33065		9.308226	-0.095220	2.508368	0.710299	0.262079	-0.552542	0.348550	-2.922926	-75.383327	54.533785	0.146420	0.205529	0.967636	-0.784769	0.619655	-0.012868	-0.602245	-0.757486	0.252023						
33066		9.324174	-0.101874	2.568390	0.711226	0.261141	-0.551293	0.349342	-3.070350	-75.159339	54.681929	0.148074	0.208992	0.966642	-0.784852	0.619532	-0.013719	-0.601732	-0.756639	0.255764						
33067		9.316980	-0.164039	2.578492	0.712070	0.260292	-0.550126	0.350094	-3.201638	-74.952250	54.817520	0.149591	0.212196	0.965710	-0.784969	0.619365	-0.014500	-0.601204	-0.755883	0.259219						
33068		9.326827	-0.127907	2.638212	0.712856	0.259505	-0.549028	0.350800	-3.318961	-74.758322	54.940025	0.151013	0.215190	0.964826	-0.785092	0.619193	-0.015220	-0.600688	-0.755178	0.262450						
33069		9.348466	-0.194964	2.612175	0.713561	0.258814	-0.548004	0.351479	-3.420753	-74.580365	55.052300	0.152307	0.217941	0.964004	-0.785266	0.618956	-0.015865	-0.600134	-0.754583	0.265413						
33070		9.357840	-0.224852	2.622278	0.714194	0.258197	-0.547039	0.352150	-3.515325	-74.414826	55.162642	0.153478	0.220519	0.963232	-0.785494	0.618650	-0.016474	-0.599536	-0.754085	0.268165						
33071		9.345173	-0.196968	2.599129	0.714780	0.257659	-0.546115	0.352788	-3.590318	-74.259994	55.257057	0.154597	0.222909	0.962503	-0.785755	0.618305	-0.016988	-0.598907	-0.753665	0.270740						
33072		9.353669	-0.217492	2.659674	0.715307	0.257182	-0.545246	0.353411	-3.658531	-74.116288	55.348173	0.155614	0.225140	0.961819	-0.786050	0.617917	-0.017464	-0.598256	-0.753320	0.273128						
33073		9.399350	-0.133653	2.616423	0.715819	0.256768	-0.544380	0.354011	-3.704795	-73.977314	55.420841	0.156652	0.227257	0.961152	-0.786375	0.617492	-0.017835	-0.597558	-0.753032	0.275441						
