// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D200
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
58174		8.029283	1.384076	-5.192473	-0.303735	-0.764454	0.428219	-0.374144	164.954266	-56.321466	-50.424548	0.353289	-0.427426	0.832162	-0.881988	-0.448748	0.143951	0.311902	-0.784814	-0.535523						
58175		7.975797	1.400657	-5.171467	-0.303647	-0.764431	0.428468	-0.373976	164.982908	-56.301069	-50.473384	0.353113	-0.427956	0.831964	-0.882182	-0.448428	0.143760	0.311553	-0.784708	-0.535881						
58176		7.920463	1.405866	-5.170096	-0.303627	-0.764386	0.428673	-0.373851	164.998831	-56.288872	-50.510382	0.352950	-0.428320	0.831846	-0.882366	-0.448100	0.143657	0.311219	-0.784697	-0.536092						
58177		7.879553	1.340147	-5.158855	-0.303637	-0.764317	0.428863	-0.373766	165.011503	-56.282874	-50.544330	0.352751	-0.428597	0.831788	-0.882553	-0.447762	0.143561	0.310913	-0.784738	-0.536208						
58178		7.867135	1.321367	-5.147805	-0.303668	-0.764227	0.429020	-0.373744	165.021932	-56.285111	-50.573167	0.352515	-0.428749	0.831810	-0.882725	-0.447456	0.143455	0.310692	-0.784830	-0.536202						
58179		7.871879	1.367816	-5.173455	-0.303693	-0.764134	0.429152	-0.373762	165.033554	-56.291314	-50.599450	0.352261	-0.428841	0.831870	-0.882877	-0.447198	0.143323	0.310548	-0.784926	-0.536144						
58180		7.907846	1.347206	-5.110902	-0.303733	-0.764028	0.429273	-0.373808	165.043734	-56.301520	-50.623874	0.351984	-0.428877	0.831969	-0.883029	-0.446942	0.143189	0.310431	-0.785053	-0.536027						
58181		7.912912	1.328886	-5.184416	-0.303766	-0.763915	0.429365	-0.373907	165.055939	-56.317036	-50.645567	0.351679	-0.428836	0.832119	-0.883156	-0.446745	0.143017	0.310414	-0.785187	-0.535839						
58182		7.948036	1.332709	-5.189489	-0.303826	-0.763789	0.429438	-0.374031	165.063466	-56.336773	-50.662733	0.351369	-0.428719	0.832310	-0.883281	-0.446545	0.142873	0.310412	-0.785364	-0.535581						
58183		7.945090	1.372366	-5.179923	-0.303887	-0.763637	0.429506	-0.374214	165.075104	-56.363620	-50.682068	0.350977	-0.428536	0.832570	-0.883411	-0.446355	0.142664	0.310485	-0.785573	-0.535233						
58184		7.963551	1.399559	-5.165681	-0.303984	-0.763463	0.429554	-0.374435	165.081424	-56.396760	-50.696547	0.350563	-0.428252	0.832890	-0.883541	-0.446154	0.142481	0.310580	-0.785841	-0.534784						
58185		7.876695	1.387847	-5.171160	-0.304102	-0.763287	0.429592	-0.374656	165.083341	-56.430749	-50.707499	0.350168	-0.427936	0.833218	-0.883670	-0.445946	0.142336	0.310660	-0.786131	-0.534311						
58186		7.880239	1.386397	-5.166146	-0.304233	-0.763102	0.429618	-0.374896	165.083329	-56.467727	-50.716098	0.349764	-0.427573	0.833575	-0.883795	-0.445743	0.142197	0.310760	-0.786445	-0.533791						
58187		7.864688	1.372745	-5.095632	-0.304387	-0.762917	0.429624	-0.375139	165.077599	-56.506025	-50.719120	0.349388	-0.427160	0.833944	-0.883910	-0.445544	0.142107	0.310856	-0.786782	-0.533238						
58188		7.850130	1.331300	-5.121583	-0.304552	-0.762738	0.429615	-0.375380	165.068434	-56.544349	-50.718247	0.349042	-0.426723	0.834313	-0.884013	-0.445358	0.142049	0.310952	-0.787124	-0.532677						
58189		7.913733	1.346488	-5.076733	-0.304699	-0.762561	0.429594	-0.375643	165.062375	-56.584132	-50.717167	0.348683	-0.426268	0.834695	-0.884100	-0.445215	0.141956	0.311108	-0.787451	-0.532102						
58190		7.871699	1.322798	-5.052390	-0.304876	-0.762396	0.429546	-0.375891	165.047460	-56.623286	-50.707609	0.348392	-0.425768	0.835072	-0.884168	-0.445082	0.141947	0.311239	-0.787797	-0.531514						
58191		7.900851	1.357665	-5.068631	-0.305043	-0.762208	0.429510	-0.376177	165.038239	-56.666682	-50.703261	0.348024	-0.425252	0.835488	-0.884252	-0.444939	0.141869	0.311411	-0.788156	-0.530880						
58192		7.874719	1.362670	-5.033454	-0.305205	-0.762006	0.429475	-0.376495	165.032456	-56.713678	-50.701098	0.347606	-0.424708	0.835938	-0.884341	-0.444803	0.141746	0.311628	-0.788526	-0.530203						
58193		7.833225	1.338436	-5.008425	-0.305371	-0.761811	0.429435	-0.376801	165.024492	-56.759359	-50.697041	0.347214	-0.424168	0.836376	-0.884424	-0.444669	0.141647	0.311828	-0.788893	-0.529539						
58194		7.805941	1.368103	-5.042297	-0.305517	-0.761617	0.429405	-0.377107	165.020957	-56.804133	-50.696552	0.346803	-0.423659	0.836804	-0.884510	-0.444542	0.141511	0.312042	-0.789237	-0.528899						
58195		7.833635	1.365926	-5.010833	-0.305668	-0.761426	0.429386	-0.377392	165.016229	-56.846792	-50.696906	0.346406	-0.423179	0.837211	-0.884605	-0.444390	0.141393	0.312214	-0.789580	-0.528285						
58196		7.855648	1.340962	-5.022237	-0.305826	-0.761230	0.429379	-0.377668	165.010824	-56.889160	-50.698622	0.346001	-0.422710	0.837615	-0.884714	-0.444208	0.141283	0.312354	-0.789934	-0.527674						
58197		7.841407	1.298967	-5.048163	-0.305940	-0.761051	0.429376	-0.377939	165.012840	-56.928292	-50.704274	0.345597	-0.422301	0.837988	-0.884808	-0.444074	0.141116	0.312535	-0.790228	-0.527126						
58198		7.906535	1.349535	-5.050736	-0.306056	-0.760879	0.429377	-0.378192	165.013544	-56.965509	-50.709603	0.345213	-0.421912	0.838343	-0.884903	-0.443930	0.140969	0.312689	-0.790516	-0.526602						
58199		7.933484	1.346889	-5.020302	-0.306142	-0.760711	0.429392	-0.378441	165.020360	-57.000883	-50.719906	0.344809	-0.421573	0.838679	-0.885001	-0.443798	0.140773	0.312858	-0.790771	-0.526118						
58200		8.004364	1.330995	-4.960651	-0.306253	-0.760545	0.429401	-0.378675	165.021397	-57.035654	-50.726283	0.344440	-0.421218	0.839009	-0.885099	-0.443648	0.140632	0.312988	-0.791045	-0.525629						
58201		7.987127	1.341906	-4.959482	-0.306363	-0.760385	0.429380	-0.378932	165.020921	-57.072614	-50.727678	0.344087	-0.420807	0.839360	-0.885169	-0.443549	0.140496	0.313176	-0.791319	-0.525105						
58202		7.980674	1.334160	-4.921700	-0.306464	-0.760225	0.429356	-0.379199	165.022439	-57.110197	-50.729770	0.343723	-0.420393	0.839717	-0.885236	-0.443467	0.140340	0.313388	-0.791585	-0.524577						
58203		7.958166	1.322134	-4.963213	-0.306565	-0.760073	0.429322	-0.379459	165.022110	-57.146852	-50.729280	0.343387	-0.419974	0.840064	-0.885290	-0.443400	0.140204	0.313602	-0.791845	-0.524057						
58204		7.902371	1.369259	-4.948655	-0.306660	-0.759928	0.429275	-0.379726	165.021943	-57.183612	-50.726907	0.343063	-0.419543	0.840412	-0.885330	-0.443365	0.140066	0.313845	-0.792093	-0.523536						
58205		7.835784	1.370846	-5.019980	-0.306761	-0.759797	0.429228	-0.379960	165.018265	-57.216790	-50.722285	0.342789	-0.419138	0.840725	-0.885366	-0.443323	0.139974	0.314044	-0.792331	-0.523057						
58206		7.831397	1.375180	-4.961600	-0.306863	-0.759673	0.429199	-0.380159	165.013762	-57.246260	-50.719550	0.342535	-0.418787	0.841004	-0.885415	-0.443247	0.139903	0.314183	-0.792559	-0.522628						
58207		7.877716	1.386188	-4.996688	-0.306979	-0.759562	0.429151	-0.380342	165.003572	-57.274058	-50.710937	0.342339	-0.418420	0.841266	-0.885447	-0.443187	0.139891	0.314305	-0.792786	-0.522209						
58208		7.857078	1.387003	-5.018057	-0.307100	-0.759454	0.429113	-0.380500	164.991702	-57.299576	-50.702641	0.342163	-0.418080	0.841507	-0.885487	-0.443102	0.139902	0.314384	-0.793013	-0.521818						
58209		7.947052	1.385244	-5.023845	-0.307236	-0.759336	0.429100	-0.380642	164.978998	-57.324305	-50.697595	0.341969	-0.417769	0.841740	-0.885556	-0.442958	0.139923	0.314400	-0.793257	-0.521436						
58210		7.949726	1.385244	-5.019613	-0.307384	-0.759197	0.429087	-0.380814	164.966575	-57.353419	-50.693184	0.341730	-0.417412	0.842014	-0.885635	-0.442799	0.139925	0.314437	-0.793534	-0.520992						
58211		8.006720	1.378143	-5.017723	-0.307550	-0.759049	0.429074	-0.380989	164.951461	-57.383996	-50.687708	0.341486	-0.417031	0.842302	-0.885723	-0.442616	0.139946	0.314455	-0.793836	-0.520522						
58212		7.999491	1.396924	-5.049084	-0.307745	-0.758880	0.429060	-0.381185	164.932931	-57.418819	-50.680756	0.341212	-0.416594	0.842629	-0.885825	-0.442401	0.139981	0.314465	-0.794186	-0.519982						
58213		8.046939	1.383678	-5.013630	-0.307952	-0.758689	0.429046	-0.381414	164.915187	-57.458281	-50.674974	0.340886	-0.416110	0.843000	-0.885939	-0.442170	0.139991	0.314498	-0.794568	-0.519378						
58214		8.038072	1.366261	-4.996280	-0.308204	-0.758479	0.429028	-0.381648	164.889811	-57.500868	-50.665067	0.340561	-0.415567	0.843400	-0.886068	-0.441891	0.140058	0.314487	-0.795007	-0.518711						
58215		8.014019	1.408836	-5.008467	-0.308449	-0.758238	0.429024	-0.381934	164.871239	-57.549725	-50.661538	0.340130	-0.414989	0.843857	-0.886218	-0.441595	0.140038	0.314529	-0.795473	-0.517971						
58216		8.024149	1.367333	-5.007023	-0.308741	-0.757977	0.429000	-0.382241	164.844458	-57.603466	-50.651588	0.339700	-0.414318	0.844360	-0.886372	-0.441276	0.140073	0.314561	-0.796000	-0.517141						
58217		8.014062	1.338095	-5.009173	-0.309008	-0.757702	0.428980	-0.382592	164.825326	-57.661127	-50.646502	0.339198	-0.413630	0.844899	-0.886527	-0.440979	0.140024	0.314665	-0.796522	-0.516274						
58218		7.965650	1.344565	-4.997842	-0.309285	-0.757410	0.428954	-0.382978	164.806713	-57.723451	-50.641297	0.338653	-0.412889	0.845480	-0.886686	-0.440683	0.139950	0.314805	-0.797070	-0.515341						
58219		7.999857	1.390464	-4.988778	-0.309570	-0.757104	0.428926	-0.383382	164.787854	-57.788467	-50.636209	0.338081	-0.412117	0.846086	-0.886851	-0.440377	0.139868	0.314955	-0.797639	-0.514369						
58220		7.980301	1.354176	-4.957340	-0.309855	-0.756794	0.428879	-0.383817	164.769147	-57.856861	-50.628578	0.337495	-0.411291	0.846722	-0.887001	-0.440106	0.139771	0.315161	-0.798215	-0.513349						
58221		8.007770	1.365627	-5.011804	-0.310134	-0.756479	0.428822	-0.384275	164.752026	-57.927560	-50.620572	0.336889	-0.410436	0.847377	-0.887143	-0.439858	0.139649	0.315408	-0.798792	-0.512298						
58222		8.062926	1.373506	-4.928194	-0.310430	-0.756138	0.428770	-0.384765	164.735234	-58.003164	-50.614321	0.336224	-0.409534	0.848077	-0.887305	-0.439578	0.139505	0.315664	-0.799408	-0.511178						
58223		8.067845	1.360714	-4.938135	-0.310755	-0.755777	0.428688	-0.385303	164.713789	-58.085863	-50.601957	0.335535	-0.408515	0.848841	-0.887456	-0.439315	0.139373	0.315972	-0.800074	-0.509945						
58224		8.104626	1.341235	-4.975073	-0.311047	-0.755393	0.428603	-0.385917	164.703287	-58.175604	-50.595516	0.334736	-0.407450	0.849668	-0.887603	-0.439099	0.139116	0.316406	-0.800735	-0.508636						
58225		8.162152	1.372901	-4.957182	-0.311385	-0.754966	0.428512	-0.386579	164.688292	-58.273976	-50.587258	0.333869	-0.406274	0.850572	-0.887774	-0.438833	0.138863	0.316843	-0.801478	-0.507192						
58226		8.148836	1.371240	-4.968235	-0.311745	-0.754497	0.428416	-0.387310	164.674473	-58.381888	-50.579987	0.332902	-0.404993	0.851561	-0.887961	-0.438550	0.138562	0.317336	-0.802280	-0.505612						
58227		8.228530	1.389777	-4.943062	-0.312130	-0.753990	0.428310	-0.388104	164.660164	-58.498882	-50.572338	0.331851	-0.403605	0.852630	-0.888161	-0.438250	0.138228	0.317876	-0.803144	-0.503900						
58228		8.174704	1.387428	-4.891621	-0.312553	-0.753443	0.428181	-0.388967	164.642084	-58.626034	-50.560605	0.330731	-0.402075	0.853787	-0.888366	-0.437942	0.137886	0.318469	-0.804079	-0.502030						
58229		8.227586	1.358977	-4.863509	-0.313018	-0.752852	0.428037	-0.389896	164.620420	-58.763422	-50.546028	0.329531	-0.400409	0.855033	-0.888585	-0.437609	0.137532	0.319101	-0.805091	-0.500003						
58230		8.238222	1.343951	-4.864448	-0.313517	-0.752210	0.427895	-0.390887	164.597858	-58.910643	-50.532766	0.328227	-0.398635	0.856363	-0.888834	-0.437225	0.137145	0.319752	-0.806179	-0.497829						
58231		8.197737	1.347475	-4.841200	-0.314042	-0.751542	0.427712	-0.391950	164.571804	-59.067485	-50.512710	0.326874	-0.396709	0.857773	-0.889065	-0.436880	0.136747	0.320495	-0.807315	-0.495505						
58232		8.198742	1.325804	-4.807631	-0.314581	-0.750847	0.427514	-0.393065	164.545382	-59.231144	-50.491134	0.325463	-0.394694	0.859238	-0.889296	-0.436541	0.136322	0.321287	-0.808485	-0.493078						
58233		8.202210	1.315331	-4.751449	-0.315143	-0.750129	0.427274	-0.394244	164.514746	-59.403411	-50.462060	0.324018	-0.392535	0.860772	-0.889507	-0.436244	0.135895	0.322163	-0.809696	-0.490513						
58234		8.247522	1.293192	-4.774748	-0.315716	-0.749366	0.427040	-0.395487	164.488041	-59.584454	-50.437333	0.322453	-0.390296	0.862376	-0.889743	-0.435920	0.135396	0.323082	-0.810952	-0.487827						
58235		8.248825	1.334752	-4.688248	-0.316314	-0.748571	0.426781	-0.396792	164.458605	-59.774244	-50.408410	0.320828	-0.387930	0.864049	-0.889974	-0.435607	0.134880	0.324061	-0.812254	-0.485002						
58236		8.275318	1.324694	-4.713823	-0.316943	-0.747748	0.426505	-0.398138	164.424582	-59.970606	-50.375412	0.319161	-0.385462	0.865769	-0.890210	-0.435281	0.134373	0.325058	-0.813603	-0.482067						
58237		8.328113	1.335756	-4.668400	-0.317585	-0.746887	0.426211	-0.399555	164.391715	-60.176424	-50.341613	0.317401	-0.382877	0.867561	-0.890448	-0.434969	0.133811	0.326128	-0.814989	-0.478991						
58238		8.354355	1.311634	-4.600990	-0.318282	-0.745996	0.425894	-0.401000	164.348237	-60.388710	-50.299613	0.315626	-0.380168	0.869398	-0.890693	-0.434622	0.133307	0.327180	-0.816441	-0.475791						
58239		8.330661	1.320381	-4.600968	-0.319015	-0.745044	0.425582	-0.402515	164.304155	-60.612035	-50.259512	0.313723	-0.377339	0.871317	-0.890972	-0.434217	0.132755	0.328247	-0.817967	-0.472422						
58240		8.334483	1.286014	-4.579634	-0.319745	-0.744084	0.425259	-0.404051	164.260592	-60.837896	-50.218273	0.311795	-0.374470	0.873245	-0.891244	-0.433835	0.132181	0.329346	-0.819487	-0.469012						
58241		8.362403	1.339151	-4.549725	-0.320498	-0.743066	0.424932	-0.405668	164.218727	-61.075314	-50.178987	0.309731	-0.371474	0.875256	-0.891537	-0.433427	0.131539	0.330496	-0.821065	-0.465429						
58242		8.415007	1.326583	-4.540710	-0.321300	-0.742008	0.424603	-0.407311	164.169285	-61.319151	-50.136097	0.307619	-0.368380	0.877307	-0.891856	-0.432956	0.130923	0.331606	-0.822706	-0.461727						
58243		8.368962	1.322055	-4.473777	-0.322120	-0.740916	0.424266	-0.408999	164.118748	-61.569689	-50.092262	0.305437	-0.365198	0.879397	-0.892185	-0.432474	0.130279	0.332739	-0.824376	-0.457918						
58244		8.335778	1.323802	-4.437743	-0.322987	-0.739781	0.423921	-0.410724	164.061060	-61.827874	-50.044342	0.303194	-0.361901	0.881533	-0.892535	-0.431941	0.129651	0.333849	-0.826108	-0.453971						
58245		8.368744	1.312813	-4.452610	-0.323894	-0.738612	0.423577	-0.412465	163.996794	-62.090927	-49.993554	0.300910	-0.358528	0.883692	-0.892909	-0.431349	0.129043	0.334914	-0.827886	-0.449930						
58246		8.409614	1.282614	-4.429058	-0.324814	-0.737394	0.423225	-0.414280	163.934546	-62.364081	-49.943829	0.298506	-0.355038	0.885913	-0.893294	-0.430754	0.128364	0.336037	-0.829698	-0.445736						
58247		8.480660	1.309695	-4.380409	-0.325752	-0.736165	0.422855	-0.416101	163.866128	-62.639160	-49.888278	0.296107	-0.351492	0.888130	-0.893674	-0.430158	0.127713	0.337146	-0.831515	-0.441492						
58248		8.516377	1.309707	-4.369883	-0.326749	-0.734881	0.422482	-0.417964	163.788449	-62.923380	-49.827980	0.293631	-0.347809	0.890399	-0.894087	-0.429487	0.127080	0.338215	-0.833408	-0.437082						
58249		8.661531	1.304914	-4.330611	-0.327810	-0.733547	0.422065	-0.419893	163.697249	-63.219264	-49.754667	0.291101	-0.343919	0.892737	-0.894500	-0.428803	0.126483	0.339309	-0.835373	-0.432461						
58250		8.685800	1.298822	-4.283583	-0.328954	-0.732103	0.421625	-0.421957	163.596804	-63.536874	-49.675223	0.288371	-0.339737	0.895221	-0.894954	-0.428044	0.125841	0.340441	-0.837471	-0.427484						
58251		8.681223	1.223674	-4.280132	-0.330136	-0.730588	0.421173	-0.424104	163.492884	-63.867705	-49.593586	0.285499	-0.335384	0.897779	-0.895432	-0.427247	0.125146	0.341601	-0.839630	-0.422292						
58252		8.770336	1.256037	-4.249826	-0.331357	-0.728999	0.420719	-0.426332	163.386519	-64.211607	-49.511672	0.282474	-0.330871	0.900407	-0.895943	-0.426397	0.124386	0.342775	-0.841849	-0.416888						
58253		8.797416	1.236878	-4.217093	-0.332610	-0.727320	0.420254	-0.428676	163.280574	-64.572649	-49.430520	0.279247	-0.326154	0.903130	-0.896482	-0.425513	0.123522	0.344007	-0.844134	-0.411215						
58254		8.811512	1.222152	-4.128848	-0.333956	-0.725534	0.419751	-0.431141	163.158861	-64.954506	-49.336546	0.275853	-0.321123	0.905972	-0.897051	-0.424566	0.122649	0.345259	-0.846536	-0.405182						
58255		8.806864	1.197668	-4.087488	-0.335370	-0.723636	0.419230	-0.433733	163.029282	-65.357095	-49.237656	0.272244	-0.315817	0.908924	-0.897662	-0.423547	0.121704	0.346536	-0.849039	-0.398805						
58256		8.886317	1.210072	-4.034536	-0.336835	-0.721655	0.418662	-0.436439	162.888984	-65.777067	-49.126849	0.268487	-0.310244	0.911956	-0.898274	-0.422529	0.120717	0.347876	-0.851598	-0.392127						
58257		8.928222	1.248193	-3.991122	-0.338414	-0.719543	0.418042	-0.439290	162.726017	-66.222483	-48.996894	0.264530	-0.304274	0.915118	-0.898921	-0.421435	0.119723	0.349234	-0.854289	-0.385001						
58258		8.975775	1.266957	-3.906023	-0.340101	-0.717303	0.417405	-0.442245	162.542101	-66.688595	-48.853458	0.260384	-0.297995	0.918368	-0.899628	-0.420208	0.118720	0.350527	-0.857102	-0.377500						
58259		8.971387	1.283251	-3.844384	-0.341909	-0.714912	0.416738	-0.445340	162.334621	-67.180556	-48.693049	0.256003	-0.291331	0.921732	-0.900394	-0.418855	0.117689	0.351786	-0.860050	-0.369540						
58260		8.939284	1.253771	-3.783692	-0.343844	-0.712369	0.415999	-0.448606	162.095259	-67.701966	-48.503679	0.251396	-0.284188	0.925223	-0.901190	-0.417433	0.116648	0.353069	-0.863126	-0.361049						
58261		8.909601	1.226905	-3.638398	-0.345870	-0.709683	0.415195	-0.452037	161.830255	-68.250514	-48.289411	0.246552	-0.276621	0.928813	-0.902005	-0.415974	0.115550	0.354399	-0.866283	-0.352072						
58262		8.914746	1.192827	-3.512667	-0.347976	-0.706890	0.414390	-0.455522	161.541000	-68.812607	-48.058610	0.241562	-0.268834	0.932403	-0.902878	-0.414387	0.114435	0.355612	-0.869489	-0.342825						
58263		9.061229	1.132952	-3.390227	-0.350144	-0.703986	0.413571	-0.459088	161.229791	-69.390680	-47.810385	0.236394	-0.260802	0.936002	-0.903790	-0.412716	0.113262	0.356765	-0.872724	-0.333274						
58264		9.033792	1.062931	-3.243954	-0.352332	-0.700983	0.412757	-0.462727	160.907663	-69.981583	-47.554083	0.231031	-0.252605	0.939583	-0.904739	-0.410987	0.111971	0.357872	-0.875946	-0.323492						
58265		9.058123	0.991212	-3.147590	-0.354497	-0.697939	0.411936	-0.466393	160.576842	-70.576684	-47.287447	0.225572	-0.244343	0.943087	-0.905682	-0.409282	0.110585	0.358968	-0.879082	-0.313619						
58266		9.052935	0.852990	-3.020549	-0.356582	-0.694850	0.411100	-0.470138	160.253857	-71.179210	-47.020618	0.219934	-0.236021	0.946532	-0.906592	-0.407691	0.108995	0.360168	-0.882090	-0.303639						
58267		9.001194	0.831806	-2.957849	-0.358573	-0.691733	0.410226	-0.473967	159.938302	-71.788608	-46.749307	0.214139	-0.227631	0.949910	-0.907438	-0.406280	0.107206	0.361527	-0.884941	-0.293561						
58268		8.770677	0.803218	-2.803863	-0.360411	-0.688597	0.409372	-0.477863	159.657745	-72.400617	-46.501835	0.208124	-0.219331	0.953194	-0.908238	-0.405037	0.105108	0.363026	-0.887603	-0.283502						
58269		8.507963	0.920697	-2.707367	-0.362037	-0.685569	0.408577	-0.481652	159.423344	-72.989645	-46.289888	0.202151	-0.211464	0.956252	-0.908967	-0.403988	0.102818	0.364572	-0.889987	-0.273881						
58270		8.555686	1.008312	-2.565400	-0.363490	-0.682665	0.407855	-0.485282	159.225730	-73.550900	-46.109511	0.196312	-0.204066	0.959072	-0.909646	-0.403059	0.100434	0.366067	-0.892132	-0.264754						
58271		8.567954	1.061814	-2.415037	-0.364827	-0.679941	0.407161	-0.488674	159.031674	-74.075683	-45.929222	0.190835	-0.197128	0.961625	-0.910253	-0.402243	0.098183	0.367452	-0.894059	-0.256198						
58272		8.631507	1.023707	-2.380404	-0.366083	-0.677354	0.406517	-0.491852	158.840276	-74.569477	-45.752930	0.185651	-0.190596	0.963954	-0.910829	-0.401455	0.096043	0.368678	-0.895828	-0.248131						
58273		8.800812	0.954684	-2.344379	-0.367258	-0.674918	0.405862	-0.494858	158.639590	-75.035982	-45.562059	0.180784	-0.184366	0.966088	-0.911327	-0.400796	0.094050	0.369864	-0.897425	-0.240475						
58274		9.046881	0.930775	-2.264383	-0.368348	-0.672566	0.405236	-0.497753	158.450400	-75.484440	-45.380016	0.176052	-0.178403	0.968080	-0.911789	-0.400207	0.092063	0.371008	-0.898892	-0.233123						
58275		9.230955	1.000310	-2.185223	-0.369416	-0.670268	0.404597	-0.500573	158.244980	-75.922141	-45.180370	0.171454	-0.172537	0.969966	-0.912217	-0.399665	0.090154	0.372106	-0.900277	-0.225916						
58276		9.364352	1.019306	-2.086997	-0.370530	-0.667955	0.403940	-0.503365	158.002017	-76.359409	-44.946915	0.166912	-0.166603	0.971794	-0.912651	-0.399080	0.088336	0.373107	-0.901653	-0.218661						
58277		9.443532	1.020320	-2.097267	-0.371717	-0.665630	0.403232	-0.506129	157.698193	-76.796829	-44.655881	0.162474	-0.160534	0.973566	-0.913080	-0.398461	0.086676	0.374014	-0.903027	-0.211320						
58278		9.448120	0.977538	-2.040802	-0.373045	-0.663265	0.402480	-0.508848	157.301531	-77.236175	-44.282517	0.158167	-0.154255	0.975289	-0.913549	-0.397694	0.085254	0.374716	-0.904458	-0.203821						
58279		9.516013	0.893777	-2.031276	-0.374538	-0.660865	0.401594	-0.511567	156.767690	-77.681829	-43.775542	0.154044	-0.147596	0.976978	-0.914001	-0.396888	0.084154	0.375330	-0.905922	-0.196041						
58280		9.546106	0.821466	-2.002121	-0.376230	-0.658422	0.400570	-0.514271	156.063424	-78.133067	-43.104957	0.150138	-0.140521	0.978628	-0.914457	-0.395989	0.083433	0.375802	-0.907440	-0.187953						
58281		9.552204	0.606805	-2.067883	-0.378098	-0.655969	0.399362	-0.516969	155.159712	-78.587147	-42.235043	0.146507	-0.133008	0.980227	-0.914868	-0.395104	0.083126	0.376235	-0.908956	-0.179570						
58282		9.494820	0.346617	-2.037390	-0.380027	-0.653501	0.397995	-0.519726	154.099875	-79.046390	-41.200312	0.142969	-0.125161	0.981781	-0.915201	-0.394359	0.082999	0.376786	-0.910393	-0.170929						
58283		9.441681	0.228732	-1.993333	-0.381873	-0.651028	0.396473	-0.522632	152.935486	-79.514572	-40.038405	0.139331	-0.117071	0.983301	-0.915388	-0.393965	0.082802	0.377692	-0.911639	-0.162057						
58284		9.453694	0.420657	-1.867051	-0.383640	-0.648547	0.394830	-0.525657	151.659511	-79.988482	-38.746436	0.135587	-0.108806	0.984773	-0.915459	-0.393858	0.082527	0.378882	-0.912709	-0.153009						
58285		9.553082	0.573770	-1.809885	-0.385363	-0.646012	0.393104	-0.528803	150.249041	-80.471062	-37.308279	0.131673	-0.100338	0.986202	-0.915462	-0.393929	0.082149	0.380251	-0.913648	-0.143725						
58286		9.547402	0.778014	-1.689617	-0.387112	-0.643384	0.391316	-0.532047	148.648075	-80.962765	-35.677044	0.127596	-0.091609	0.987586	-0.915456	-0.394032	0.081726	0.381654	-0.914520	-0.134141						
58287		9.604496	0.913093	-1.429609	-0.388941	-0.640592	0.389495	-0.535406	146.799820	-81.468932	-33.803844	0.123267	-0.082532	0.988936	-0.915498	-0.394037	0.081229	0.382973	-0.915381	-0.124130						
58288		9.530986	0.891870	-1.176003	-0.390882	-0.637610	0.387629	-0.538895	144.619260	-81.990408	-31.605681	0.118671	-0.073023	0.990245	-0.915602	-0.393909	0.080678	0.384175	-0.916244	-0.113606						
58289		9.398925	0.842964	-0.979524	-0.392850	-0.634520	0.385793	-0.542418	142.130486	-82.509941	-29.106458	0.113893	-0.063409	0.991467	-0.915765	-0.393665	0.080020	0.385232	-0.917064	-0.102903						
58290		9.238439	0.890581	-0.787799	-0.394750	-0.631449	0.384083	-0.545825	139.411657	-83.004016	-26.385419	0.109111	-0.054129	0.992555	-0.915986	-0.393305	0.079245	0.386088	-0.917813	-0.092495						
58291		9.146064	0.901224	-0.590650	-0.396592	-0.628451	0.382528	-0.549032	136.466488	-83.461093	-23.450276	0.104472	-0.045318	0.993495	-0.916284	-0.392775	0.078437	0.386665	-0.918517	-0.082558						
58292		9.194223	0.892755	-0.458591	-0.398353	-0.625562	0.381120	-0.552027	133.308909	-83.877198	-20.311885	0.100027	-0.037025	0.994296	-0.916632	-0.392124	0.077613	0.387014	-0.919167	-0.073161						
58293		9.247374	0.873325	-0.351121	-0.400079	-0.622758	0.379847	-0.554821	129.899273	-84.253879	-16.933336	0.095780	-0.029161	0.994975	-0.917049	-0.391307	0.076810	0.387101	-0.919798	-0.064221						
58294		9.316775	0.870759	-0.249863	-0.401759	-0.620062	0.378687	-0.557412	126.245662	-84.588208	-13.319593	0.091776	-0.021728	0.995543	-0.917510	-0.390371	0.076063	0.386978	-0.920401	-0.055763						
58295		9.354471	0.793497	-0.151608	-0.403422	-0.617436	0.377610	-0.559852	122.295272	-84.885032	-9.417193	0.087953	-0.014588	0.996018	-0.918013	-0.389322	0.075363	0.386673	-0.920986	-0.047634						
58296		9.277817	0.730936	-0.046608	-0.405019	-0.614935	0.376595	-0.562130	118.121919	-85.139389	-5.293112	0.084371	-0.007817	0.996404	-0.918510	-0.388272	0.074729	0.386291	-0.921512	-0.039938						
